replicate	chromosome	window_pos_1	window_pos_2	dxy_new	dxy_new_multi	fst_hudson_new	fst_hudson_num_new	fst_hudson_den_new	fst_hudson_new_multi	fst_hudson_num_new_multi	fst_hudson_den_new_multi	fst_hudson_new_multi_fstbi	fst_hudson_num_new_multi_fstbi	fst_hudson_den_new_multi_fstbi
2	1	20001	30000	0.063366433948184	0.074790711411736	0.24267594109757	111.14064083389	457.97964285714	0.24670742166039	137.91056231805	559.00451388889	0.24263491500584	111.15651384976	458.1225
2	1	30001	40000	0.068627804049355	0.08082527536399	0.23079346536066	115.46480759414	500.29496031746	0.2316956809723	141.11665650001	609.06036706349	0.23062821986819	115.77881435724	502.01495039683
2	1	40001	50000	0.065401391920581	0.07726231527688	0.27761573032358	131.93448984659	475.24140542328	0.27590802782848	159.97373681655	579.80819940476	0.27780075335645	132.38066767428	476.53098875661
2	1	50001	60000	0.064979782111352	0.07558559125827	0.22345038720113	105.28903254023	471.19646494709	0.21547840426022	121.81979201336	565.34571263228	0.22289486431387	105.37049630464	472.73631283069
2	1	60001	70000	0.068333254203067	0.080486424656542	0.25124129399745	124.28892856204	494.69944444444	0.24647196422367	148.64956126354	603.10941137566	0.25161634536476	124.90612059566	496.4149702381
2	1	70001	80000	0.065912089006148	0.07771645021645	0.21415144539276	102.4940799933	478.6055952381	0.21626124614876	126.36513951495	584.31707837302	0.21409430527498	102.60914335735	479.27077380952
2	1	80001	90000	0.066364752177238	0.076937761932619	0.25069167058551	121.91381906905	486.30981150794	0.25080896064016	145.56842097816	580.39561507937	0.25059373483257	121.93331527333	486.57766865079
2	1	90001	100000	0.060478208412038	0.070782656011046	0.1929460369806	85.317576019708	442.18361441799	0.19517597369671	104.18710564021	533.81112268519	0.1927088514691	85.467825403784	443.50752314815
3	1	1	10000	0.066398662041625	0.078541829161503	0.22357653991934	108.3840354507	484.77374007937	0.2226246650198	132.20856491498	593.86306051587	0.22351928872783	108.87010245464	487.07251653439
3	1	10001	20000	0.064831359800527	0.077291500915426	0.23627550417977	111.61146090664	472.37846891534	0.23844659689794	139.06199774936	583.19975859788	0.23592030463645	111.71832752582	473.54265542328
3	1	20001	30000	0.061659283551465	0.071142404527535	0.22150817286749	99.28479758298	448.22182539683	0.22439517453834	119.49697752707	532.5291765873	0.22109472509571	99.478007281734	449.93387896825
3	1	30001	40000	0.069431383378363	0.081489569392679	0.25489948297205	128.68172952315	504.83323082011	0.2513127411238	154.4740851214	614.66873677249	0.25670694516241	130.38742860094	507.92326058201
3	1	40001	50000	0.066752754045356	0.079073360402315	0.25166953583389	121.53830871125	482.9281712963	0.24941469879187	147.84029176732	592.74891369048	0.25212507087843	122.63354693184	486.39965277778
3	1	50001	60000	0.066057436245199	0.077439579515057	0.24846657274049	120.0055405403	482.9846494709	0.24529565936067	143.60065029823	585.4186359127	0.24830767124623	120.11545540094	483.73638558201
3	1	60001	70000	0.072179586098751	0.083837099561666	0.22784223386263	119.17488458964	523.0587962963	0.22388158124231	140.67376386303	628.34004960317	0.22754210912728	119.16384017266	523.70016534392
3	1	70001	80000	0.068782112225908	0.082349355456038	0.20434894923004	100.57314313434	492.16374007937	0.20231426105538	124.09284934576	613.36679232804	0.20448193785559	100.79040151424	492.90613425926
3	1	80001	90000	0.063718155650266	0.075359318472995	0.22636076099868	103.08967738218	455.42203042328	0.23016492134606	127.93571853803	555.84368716931	0.22705475827994	103.88395059247	457.52818121693
3	1	90001	100000	0.067888469456075	0.078991114724586	0.20628367586306	101.44141580593	491.756875	0.20296349885406	119.86882422919	590.59301256614	0.20724404926361	102.33670649584	493.79804563492
4	1	1	10000	0.07012882807687	0.080978840639873	0.29241682882452	149.35190789295	510.75004298942	0.29262838240137	177.61314333815	606.95801917989	0.29247213101913	149.55511449818	511.34825727513
4	1	10001	20000	0.064413083579538	0.07502668212334	0.26630606814165	124.29673075979	466.74389219577	0.26068405836731	146.28753640757	561.16794146825	0.2656578433576	124.44183650056	468.42899470899
4	1	20001	30000	0.065290683152242	0.07511967006986	0.25001054816941	118.2790362643	473.09618386243	0.24352142325308	136.37033408608	559.9931712963	0.24946767261311	118.37656514963	474.51665343915
4	1	30001	40000	0.068472089041956	0.080180202529685	0.22510395093649	111.17698187788	493.89173941799	0.22373927443122	134.23377680535	599.95625330688	0.2257781554863	112.14212983866	496.69167328042
4	1	40001	50000	0.063366868956953	0.074900716870151	0.23484917795679	107.49781400057	457.73127645503	0.23414447946698	131.16790386917	560.20071097884	0.23455003790109	107.94679795874	460.22929232804
4	1	50001	60000	0.068572781526332	0.079389346232424	0.24753832492413	123.70652151373	499.74694444444	0.24334087491872	145.47146721055	597.80941964286	0.24747423070079	123.71279020478	499.90170634921
4	1	60001	70000	0.073196099647836	0.084558244344374	0.22879750857356	121.03004982846	528.98325066138	0.22710343815599	143.42744522664	631.55118386243	0.22829449163074	121.25797752888	531.14718915344
4	1	70001	80000	0.064919440178765	0.075499792027232	0.24770241184255	118.17988636745	477.10430224868	0.2450583636934	140.0259964999	571.39856150794	0.24735558266414	118.6516763997	479.68060846561
4	1	80001	90000	0.069334653726646	0.079527597127868	0.26184265163049	132.13295419628	504.62731481481	0.25744178289411	153.4400355665	596.01838458995	0.261688311045	132.87836243574	507.77339616402
4	1	90001	100000	0.071506851177878	0.082451735511079	0.22088948830396	115.48222389186	522.80542989418	0.21810787872565	135.86706497238	622.93515376984	0.22081572013887	115.81601019331	524.49168981481
5	1	1	10000	0.06418428236447	0.076422164365828	0.21350254584146	99.15484527942	464.41996693122	0.21511527787554	123.17223665279	572.58711640212	0.21294449107478	99.813010766771	468.72783730159
5	1	10001	20000	0.072971921701431	0.084981936363943	0.1859799800209	98.381988750654	528.99236111111	0.18204423703415	116.17509670231	638.16959325397	0.18596189812421	98.970102892171	532.20634920635
5	1	20001	30000	0.065627823279373	0.076300597558118	0.22195527645167	106.8388923535	481.35324404762	0.22391237130729	129.27368581203	577.34052414021	0.22292099699677	107.95120377331	484.25767526455
5	1	30001	40000	0.072178104085506	0.084206623781357	0.22233486844948	116.2135872781	522.69618386243	0.21685340422257	137.08188663667	632.14081018519	0.22223879808668	116.49408416323	524.18427910053
5	1	40001	50000	0.070155747074572	0.08311074615016	0.23000613403211	116.39394848777	506.0471494709	0.23321226354032	144.78849076624	620.84424107143	0.22985235919422	116.54412129883	507.03904761905
5	1	50001	60000	0.065129269271277	0.076477858828786	0.19449643216284	91.413894900028	470.00293981481	0.19558510526002	111.49791176256	570.07363425926	0.19534335171932	92.122696669138	471.59371362434
5	1	60001	70000	0.066064655387533	0.077596097208878	0.24820270108126	118.93224612285	479.17385912698	0.24220850975928	140.8379765542	581.47410548942	0.24791286212006	119.17242606248	480.70287698413
5	1	70001	80000	0.069584591130849	0.083067826753747	0.20451326589317	103.55761865867	506.36137566138	0.20337912168802	127.92441197453	628.9948098545	0.20419581296471	104.07477382037	509.68123346561
5	1	80001	90000	0.066459741311666	0.078372089194779	0.25415276308807	120.729583605	475.02762566138	0.25356162008424	147.46544717692	581.5763723545	0.25364384554444	121.33276212629	478.35878637566
5	1	90001	100000	0.06713346221951	0.079099017355547	0.26064447846022	126.68138063385	486.03132275132	0.2539468949277	150.65745527434	593.26362433862	0.26052224656659	127.78890328281	490.51052248677
6	1	1	10000	0.064661495432312	0.07532975756405	0.23201871565361	109.12148788219	470.31330026455	0.23122028931614	130.61793069187	564.90687334656	0.23319261092407	110.46246223788	473.69623677249
6	1	10001	20000	0.072595111225162	0.085185783609961	0.27299626765459	142.59508297114	522.33345238095	0.26896226699974	170.99155651827	635.74552083333	0.27307448530407	143.08984372568	523.9956547619
6	1	20001	30000	0.06843056403991	0.077975226605788	0.21218103666413	105.86991881631	498.96032407407	0.2124888436476	124.30427235828	584.99199404762	0.21296827375665	106.6975291167	501.00199074074
6	1	30001	40000	0.065803970180561	0.075625292835219	0.24365010473748	117.79522466621	483.4605952381	0.24103932194014	137.94142998104	572.27770502646	0.24430712806033	118.55949352144	485.2887202381
6	1	40001	50000	0.064124513763656	0.075141070800002	0.25579979109521	119.34891456271	466.57158730159	0.25503489946775	143.63789579099	563.20878472222	0.25570309326133	119.43964036916	467.10283730159
6	1	50001	60000	0.071281768963897	0.081977601622269	0.28747706674499	148.24995166881	515.69314153439	0.28609384484553	174.78233107604	610.92656911376	0.28717546463471	148.6332988697	517.56962962963
6	1	60001	70000	0.066746933787697	0.0779695661776	0.1932185160846	94.113846657621	487.0850297619	0.19227704043137	113.13620989531	588.40207671958	0.19333129788595	94.393087485555	488.24524801587
6	1	70001	80000	0.071543248288737	0.082441233717622	0.29164391234184	151.75008836713	520.32661044974	0.28943840307913	178.84653811996	617.90880621693	0.29364597901829	153.56045276379	522.94416997354
6	1	80001	90000	0.071254326602784	0.083364094284635	0.22976424229442	118.2702053651	514.74591600529	0.22696280902125	141.54085824481	623.63018353175	0.22972797251235	118.28599483879	514.89591600529
6	1	90001	100000	0.066631451480284	0.077796637568704	0.24990021224787	121.02835366807	484.30672619048	0.24685323728152	144.10383761967	583.76320767196	0.25057304079554	121.96342719393	486.73802579365
7	1	1	10000	0.065917183622829	0.077285794861434	0.22986380554463	110.48867797851	480.67018518519	0.22909598578876	133.22701439161	581.53360449735	0.22986380554463	110.48867797851	480.67018518519
7	1	10001	20000	0.072845477638712	0.085400690693885	0.25418180360564	133.60780720111	525.63875661376	0.25414392056765	162.29635557861	638.60018849206	0.25462674758324	134.34635148823	527.62073412698
7	1	20001	30000	0.069105349086468	0.080200292023343	0.23735831102358	119.09096668701	501.73497685185	0.23814461697216	143.09163913015	600.86027116402	0.23730798030035	119.43358453339	503.28515873016
7	1	30001	40000	0.070941859828481	0.081937098306196	0.24515698453916	126.45261064959	515.80260251323	0.2484002560747	152.78008482173	615.05606812169	0.24473622146327	126.47649217801	516.78697751323
7	1	40001	50000	0.064597633737712	0.073560149469624	0.20400129452339	96.164258598958	471.39043320106	0.20356378748572	112.42667333042	552.29210813492	0.20376824317227	96.176600722187	471.99013558201
7	1	50001	60000	0.065875281481039	0.07760001804837	0.20971066210577	100.30221368539	478.28857473545	0.20668911651417	120.52488945893	583.12160548942	0.20965509042069	100.34551941348	478.62190806878
7	1	60001	70000	0.070417563037823	0.081746731718389	0.24800198460441	126.29591934432	509.25366402116	0.24241172445989	148.53833608235	612.75227678571	0.24767728308541	126.4819110043	510.67223214286
7	1	70001	80000	0.066796788995416	0.078633379719264	0.23626436514887	114.17333327803	483.24398478836	0.24010993036158	141.28408696414	588.4141765873	0.23845188847023	115.91549316925	486.11690145503
7	1	80001	90000	0.065312049142534	0.07481988958527	0.2332466726657	111.13763144077	476.48110119048	0.23319981141538	130.99942301609	561.74755125661	0.23402899734002	112.0477091533	478.77703373016
7	1	90001	100000	0.07108028433985	0.082737460107474	0.29601677968327	152.77615023396	516.10638558201	0.29129422345342	180.79899734968	620.67484623016	0.29625860972727	153.14762200815	516.93897486772
8	1	1	10000	0.065373965197668	0.073317489036956	0.24187661838946	114.50469749063	473.40126653439	0.23401999453467	127.54698277945	545.02600529101	0.24159057871989	114.60069041678	474.35910383598
8	1	10001	20000	0.070474843263278	0.080945985514868	0.24341917402351	125.86131192362	517.05586640212	0.24330270016766	148.99285991163	612.3765162037	0.24358034094388	126.26463339935	518.36955687831
8	1	20001	30000	0.06973641455332	0.081438967484777	0.28340950569109	144.17912401439	508.73072751323	0.27445273362567	168.82202668116	615.12240906085	0.28330052677182	145.08054841865	512.10829034392
8	1	30001	40000	0.067804168231318	0.078362693067769	0.2418722963042	118.43794486471	489.67139550265	0.23958122999286	139.80838614927	583.55316964286	0.24183922393968	118.43794486471	489.73835978836
8	1	40001	50000	0.070577574892006	0.084114319180795	0.21015797134084	106.71735956283	507.79591600529	0.20704076238059	130.44739788948	630.05659556878	0.20960428678188	107.17665012844	511.3285218254
8	1	50001	60000	0.064004719517295	0.074571871514988	0.21522505706491	100.17934827971	465.46322089947	0.21211193297749	118.6029547799	559.15267526455	0.21521422303239	100.25351622646	465.83127645503
8	1	60001	70000	0.066218900441461	0.077749267656936	0.19671391805188	94.433631983721	480.0556712963	0.19241400103572	112.35244980042	583.90995039683	0.19715990384889	94.912272425405	481.39743716931
8	1	70001	80000	0.064102548110746	0.076095814446909	0.25408732201425	118.02577257639	464.5087037037	0.25635340537762	146.16727059443	570.17877480159	0.25372994565021	118.70157009989	467.82641203704
8	1	80001	90000	0.06830100005938	0.079051760394136	0.26702498978297	133.41922511116	499.65070767196	0.26727953893304	159.18185336502	595.56318452381	0.2668596905865	133.57615835489	500.5482771164
8	1	90001	100000	0.07054694064338	0.081519598217749	0.22599277049674	115.39628124692	510.61934854497	0.22963703802952	139.71515955222	608.41735615079	0.22709823738925	116.60040280193	513.43596560847
9	1	1	10000	0.070857950278743	0.081905818052916	0.26302325760532	135.69400563301	515.90116732804	0.26067569033655	160.31216396249	614.98701223545	0.26272059948098	135.74663300116	516.69581018519
9	1	10001	20000	0.065906100015482	0.076510539392385	0.24998218485747	119.43219873901	477.76284060847	0.24578459496243	140.65254032339	572.25938161376	0.25051308349657	120.26682397372	480.08200727513
9	1	20001	30000	0.067322805623441	0.078973479630468	0.22592729865486	110.33019695343	488.34380621693	0.22105845127133	131.43094659168	594.55291501323	0.22560147708088	110.64973737782	490.46548280423
9	1	30001	40000	0.065142899709483	0.077010536959822	0.22042758426015	104.69803137706	474.97699404762	0.22461561065719	130.4425986345	580.73701223545	0.2209699058779	105.58342026224	477.81809854497
9	1	40001	50000	0.068659790466579	0.078208621074818	0.22233856411991	110.51559712324	497.05995701058	0.21842622790989	127.19223652386	582.31210482804	0.22255274995816	110.76115579551	497.68495701058
9	1	50001	60000	0.065081883942211	0.075141974606188	0.21728011324375	102.51926792809	471.82996362434	0.21529441860591	120.91227125764	561.6135896164	0.21725767110463	102.85153881662	473.40808862434
9	1	60001	70000	0.072513137716235	0.083248566002542	0.22728230893815	119.49160628656	525.74090277778	0.22277935095861	138.96752028391	623.78995039683	0.22710218911335	119.90492340552	527.97784060847
9	1	70001	80000	0.068172465118113	0.079451915727116	0.22685507179721	113.49049643303	500.27753637566	0.22427416208868	134.86675526452	601.34771660053	0.22704231744745	113.92741506249	501.78934193122
9	1	80001	90000	0.066110882307148	0.076778536390711	0.22718956546205	108.19905308995	476.25009920635	0.22710112251366	129.6165921034	570.74395171958	0.22712892040739	108.205321781	476.40486111111
9	1	90001	100000	0.062402796963042	0.073433657467002	0.20975364643341	95.388919442874	454.76644179894	0.20519538625345	113.55615510454	553.40501157407	0.21009265961314	95.873462662336	456.33894510582
10	1	1	10000	0.062018708411149	0.073383228631027	0.22976493484552	103.07564141694	448.61345568783	0.23312724341667	127.68456329912	547.70331183862	0.23094537542504	104.04532801022	450.51920965608
10	1	10001	20000	0.067983021531592	0.078661222882075	0.22666771525296	111.40779368987	491.5026984127	0.21996053686182	129.21332500256	587.43866898148	0.22643697468529	111.40153728946	491.97591269841
10	1	20001	30000	0.066840475107979	0.078952294570607	0.22865018576704	111.946156315	489.59573743386	0.22772021805908	136.25187384083	598.33015707672	0.22803535791637	112.10241647218	491.60102843915
10	1	30001	40000	0.069643675325133	0.082253475845	0.2670257319255	133.57081867038	500.21703042328	0.25846204035723	158.45983078287	613.08744047619	0.26748739025532	134.6734924415	503.47604166667
10	1	40001	50000	0.061744074287474	0.070975113045744	0.21636541596344	97.345390015099	449.91196759259	0.21835467766344	116.23419159069	532.31830357143	0.21684486896557	97.95606909856	451.73339616402
10	1	50001	60000	0.065905888267548	0.076229420973653	0.23571095128756	113.64885750144	482.15348875661	0.23691876205858	136.02733735631	574.15181547619	0.23636291598735	114.34670807692	483.77600859788
10	1	60001	70000	0.067567458504266	0.077480259039915	0.25979010150523	128.00908457975	492.74042328042	0.25496942596821	148.59944234798	582.81278935185	0.26009210796224	128.50358822798	494.06954034392
10	1	70001	80000	0.066307097074408	0.078016272898518	0.22253543708944	106.7522221133	479.70886574074	0.224169106917	130.77846673598	583.39201388889	0.22303221988983	107.24244015392	480.83833002645
10	1	80001	90000	0.058341149991673	0.066791832056334	0.2572272639665	110.75782037759	430.58351851852	0.2574930203364	130.3295030066	506.14771164021	0.25822278822961	111.78677638729	432.90825396825
10	1	90001	100000	0.067951706555723	0.079302771463202	0.26792231899695	131.25762483882	489.90925925926	0.26741330197763	157.56148008906	589.20584325397	0.26795614851421	131.69496204579	491.47953042328
11	1	1	10000	0.070200469806061	0.082701395574994	0.22196947365995	112.46214039616	506.65588624339	0.22226996369104	137.5437130516	618.81376488095	0.22228885293762	112.82404515807	507.55601851852
11	1	10001	20000	0.06767191106191	0.077782709797933	0.25763302297988	127.65080299726	495.47531415344	0.2519551467573	147.73129201547	586.33964781746	0.25746371798689	127.68645327888	495.93959986772
11	1	20001	30000	0.067131509809525	0.077708061659433	0.27055003582507	131.07901410461	484.49083994709	0.27053956015734	156.28261231873	577.67009093915	0.27049371582192	131.30954190186	485.44396494709
11	1	30001	40000	0.063686222339043	0.073637011331991	0.24017478468006	111.56459790229	464.51419973545	0.2390095163987	132.16162372061	552.95548776455	0.24014276749083	111.82536552475	465.66201719577
11	1	40001	50000	0.074766610132921	0.087484041550001	0.24721981678716	133.39227309744	539.56950066138	0.24406199568051	159.84993752925	654.95628306878	0.24725026459543	134.03278469458	542.09359457672
11	1	50001	60000	0.064524986784756	0.076276247937791	0.2294932530229	107.42800546958	468.10964616402	0.23463675307102	134.17198767451	571.8285218254	0.23104196259185	108.93755135588	471.50547949735
11	1	60001	70000	0.064506581238248	0.076898472383448	0.20896603589878	98.102619416085	469.46681547619	0.21131918242685	122.10326830755	577.81440806878	0.20862378506591	98.351068082017	471.42787698413
11	1	70001	80000	0.06848654369144	0.079417710966105	0.23127628674803	115.45729587205	499.21804563492	0.22515900204548	134.58377393098	597.72770667989	0.23106843585132	115.52270805843	499.95018849206
11	1	80001	90000	0.067258150814214	0.078526459766476	0.22448532445985	110.29626831143	491.3295271164	0.22037754108785	130.53509350182	592.3248478836	0.22431844192875	110.37866291802	492.06236441799
11	1	90001	100000	0.066873604735746	0.079141583419368	0.23433095796401	112.91499127035	481.86117724868	0.23722154795913	140.14151392654	590.76215939153	0.23400115664362	113.06186450792	483.1679728836
12	1	1	10000	0.070324572072297	0.083148111367904	0.23466728400336	119.79541278119	510.4904728836	0.23098888603024	144.33978130978	624.87760251323	0.23441963380494	120.00596793788	511.9279728836
12	1	10001	20000	0.063612190948163	0.07408717136849	0.19609740221197	91.25400912353	465.35042328042	0.1938390455591	108.19189722992	558.15327050265	0.19579576602484	91.245629920594	466.02453042328
12	1	20001	30000	0.064790835173759	0.075075813236523	0.20789682843265	98.343845029259	473.04158399471	0.20588562583665	116.38532848862	565.29118055556	0.20796669120982	98.956297582744	475.82762896825
12	1	30001	40000	0.070327749983692	0.082379257438702	0.25000444947019	126.96703566294	507.85910383598	0.24329189992998	149.75064366502	615.51841104497	0.25011905131703	127.30538051701	508.97914351852
12	1	40001	50000	0.066246684680112	0.077050600349259	0.25858569864874	124.49381514868	481.44122354497	0.25626817297947	148.09472168759	577.88963789683	0.25769088748112	124.57334382435	483.42161044974
12	1	50001	60000	0.071365093639303	0.082108989701189	0.24907547966218	129.19710274368	518.70663029101	0.25097663187099	154.33308223008	614.93008763228	0.24936169235155	129.96470004382	521.18951719577
12	1	60001	70000	0.065906497014643	0.076211638995111	0.25828651712896	123.54140152991	478.31146164021	0.25821251362298	147.07855220847	569.6027281746	0.25823739163745	124.14407868141	480.73626322751
12	1	70001	80000	0.061881304623556	0.070733126688537	0.24762022123139	111.95370477421	452.11858796296	0.24421141459061	129.62074625619	530.77267691799	0.24774527474155	112.50327654971	454.10866732804
12	1	80001	90000	0.069482594438418	0.081665910229122	0.23183859288044	116.48282445328	502.43069113757	0.23316446787733	142.99491865207	613.27920138889	0.23155197718025	116.71690663454	504.06352843915
12	1	90001	100000	0.065093604523386	0.075342810378274	0.22822379744621	107.81385322366	472.40408068783	0.23198278685766	130.58060601385	562.88920304233	0.22848633402308	108.45012570764	474.64600529101
13	1	1	10000	0.067498803586721	0.078531843449996	0.24463665511152	118.63247994452	484.93337962963	0.2451526922036	142.77172493019	582.37877645503	0.24442648486374	119.00417406338	486.87102843915
13	1	10001	20000	0.062309352464721	0.072920849646956	0.23431372938979	107.18704486407	457.45097883598	0.23018527744742	127.20815459295	552.63375661376	0.2340895961858	107.50746697108	459.2577744709
13	1	20001	30000	0.073744199593723	0.086653078926629	0.26263433493633	140.88668805396	536.43666997354	0.26654154287772	174.02320785971	652.89337632275	0.26191595694777	141.41939375292	539.94187830688
13	1	30001	40000	0.064011684712169	0.075886120271534	0.21072330343399	97.900879574594	464.59446097884	0.20860533120583	118.84865878164	569.72972883598	0.21040403478651	97.898245574133	465.2869212963
13	1	40001	50000	0.072025803412541	0.082616975465007	0.29881932944445	156.40452916862	523.40833994709	0.29272982856805	181.47815972761	619.95103339947	0.29838899623375	156.53162796961	524.58914351852
13	1	50001	60000	0.068165290536691	0.078599806154767	0.19617588138514	96.835826721548	493.61739087302	0.18900027258411	111.37081937366	589.26274470899	0.19629277762522	97.107493708235	494.70742063492
13	1	60001	70000	0.06846203703243	0.078743376262066	0.23518000484134	117.05220703328	497.71326058201	0.23576926400557	139.30941812425	590.8718369709	0.23485033086071	117.20141146698	499.04724867725
13	1	70001	80000	0.069669655268625	0.0806134678549	0.2474793844905	125.27567500921	506.20650793651	0.24471007964574	147.88628900425	604.33264219577	0.24714508526919	125.3392524115	507.14847222222
13	1	80001	90000	0.066425882573038	0.07909761839804	0.21726911194201	103.25995830948	475.26294642857	0.22184933693199	130.29583691204	587.31677414021	0.21845801049966	104.35195544992	477.67511574074
13	1	90001	100000	0.074398082149886	0.085585595037121	0.28088752245593	153.44816430292	546.2975462963	0.28066488097649	181.38037774482	646.25248842593	0.28015744763712	153.45205255177	547.7350462963
14	1	1	10000	0.060927503213862	0.072579656715485	0.21509379062018	95.625109289557	444.57401124339	0.21659399042716	118.42563427967	546.76325066138	0.21476405581801	95.636075324717	445.30764219577
14	1	10001	20000	0.069728496094722	0.081988441008872	0.25554429872056	129.54884982896	506.95261243386	0.25485632981858	157.24491139647	616.99433366402	0.2555305869228	129.69805617817	507.56372354497
14	1	20001	30000	0.06939697842514	0.080215948847871	0.22408943461586	113.23888205001	505.32896494709	0.22403218075837	134.81851209431	601.78190310847	0.22377980160541	113.39549633999	506.72802248677
14	1	30001	40000	0.069491933960858	0.079793749336601	0.25466883318886	128.95935112797	506.3805787037	0.25276926950953	151.35858756105	598.80138062169	0.254415160473	128.98176589585	506.97358465608
14	1	40001	50000	0.068055784793286	0.080152136826488	0.21419688728861	105.51235323505	492.59517526455	0.21285857900827	127.73180196981	600.07824239418	0.21414888867989	105.79601725622	494.03019510582
14	1	50001	60000	0.064176034317266	0.073396338028847	0.2301746276716	108.08752910279	469.58924272487	0.23265991377343	128.45124680004	552.09874669312	0.23003752070328	108.11043616884	469.96870701058
14	1	60001	70000	0.066264136166137	0.076380752378416	0.22265345087284	106.96679462523	480.41831018519	0.22127816656609	126.24956095196	570.54685019841	0.22250419004682	107.01428566466	480.9540244709
14	1	70001	80000	0.066492466176192	0.077412943645632	0.23841333208955	115.18187135365	483.11841600529	0.2384510077124	138.71942610088	581.75231646825	0.23814978161966	115.1736201589	483.61841600529
14	1	80001	90000	0.069244225943309	0.080656640018196	0.22734213243676	113.68546756061	500.06334656085	0.22451774603458	135.34306080321	602.81676256614	0.2269425803792	113.83975743516	501.62361441799
14	1	90001	100000	0.067090369004059	0.077340434829049	0.25417895278674	123.48177431459	485.8064484127	0.25343608396324	146.10849291716	576.51022156085	0.25390126662039	123.66685199144	487.06669973545
15	1	1	10000	0.068742195304695	0.079768424006115	0.27378344497144	136.35211831204	498.02908399471	0.26941853041074	160.81845239197	596.90939649471	0.27376817543843	136.35211831204	498.05686177249
15	1	10001	20000	0.069146113193664	0.08123938312657	0.26405265559783	132.87311864436	503.20690145503	0.26539509988855	162.0711250377	610.67866402116	0.26348074700605	133.06633077805	505.03246362434
15	1	20001	30000	0.061071067682796	0.072758321557923	0.2644324984666	117.51945736144	444.42138558201	0.27093000623008	148.07385982999	546.53916666667	0.26425688344181	117.60185196803	445.02852843915
15	1	30001	40000	0.070794195191146	0.083946327171681	0.2308368121316	117.98241603301	511.10745701058	0.23464281969838	147.50120152011	628.62013723545	0.23112709425442	118.61977111404	513.22313161376
15	1	40001	50000	0.063484768251621	0.074692150688973	0.20112103421866	92.590391140663	460.37149470899	0.19876305585591	111.16354689435	559.27670469577	0.20168315904819	93.185015863312	462.03667328042
15	1	50001	60000	0.06215899429886	0.072311713424227	0.21458032370886	96.473852491596	449.59319113757	0.21448385252453	115.54939938347	538.73239417989	0.21421857682105	96.779536166393	451.77938161376
15	1	60001	70000	0.064230391397161	0.075918668874332	0.2227956262261	103.61889129848	465.08494378307	0.22333252984205	126.92505715246	568.32319609788	0.22285239120152	103.95937442273	466.49431878307
15	1	70001	80000	0.070994493937144	0.080325560284711	0.24963302181899	129.57481183652	519.06118386243	0.24425519654745	147.64932337706	604.48795138889	0.24895298647475	129.78263059474	521.31381283069
