replicate	chromosome	window_pos_1	window_pos_2	dxy_new	dxy_new_multi	fst_hudson_new	fst_hudson_num_new	fst_hudson_den_new	fst_hudson_new_multi	fst_hudson_num_new_multi	fst_hudson_den_new_multi	fst_hudson_new_multi_fstbi	fst_hudson_num_new_multi_fstbi	fst_hudson_den_new_multi_fstbi
3	1	40001	50000	0.066175881410256	0.079407539765959	0.25057249395073	151.75714285714	605.64166666667	0.24971528871902	188.65573870574	755.48333333333	0.25078678038529	152.72496947497	608.98333333333
3	1	50001	60000	0.065178408635087	0.076531335277514	0.24331829281092	144.96802503053	595.79583333333	0.24061300568595	174.69774114774	726.05277777778	0.24306670400088	145.03688949939	596.69583333333
3	1	60001	70000	0.071422471746793	0.083444473653464	0.22899193854052	150.02597680098	655.15833333333	0.22770933047448	180.70032051282	793.55694444444	0.22897177466136	150.30915750916	656.45277777778
3	1	70001	80000	0.069461049565525	0.083351736950959	0.20513684127518	129.90831807082	633.27638888889	0.20610215871542	163.35485347985	792.59166666667	0.20509084990408	129.96692612943	633.70416666667
3	1	80001	90000	0.063425061619933	0.07600375645687	0.22921557142342	132.38313492063	577.54861111111	0.23065752169191	165.54370421245	717.70347222222	0.22968566058285	133.40079365079	580.79722222222
3	1	90001	100000	0.066981386525081	0.07830708039195	0.20273623378058	124.47019230769	613.95138888889	0.20235842966556	150.39531440781	743.2125	0.20405056971993	125.86746031746	616.84444444444
4	1	1	10000	0.069942299558939	0.081938601411677	0.30110202423104	193.64456654457	643.11944444444	0.30041630871321	234.046001221	779.07222222222	0.30114898197416	193.87051282051	643.76944444444
4	1	10001	20000	0.063624519604982	0.074992891398152	0.25786453670387	149.88985042735	581.27361111111	0.25459662553469	180.92467185592	710.63263888889	0.25776731650704	150.01878815629	581.99305555556
4	1	20001	30000	0.06519800181653	0.075841843896961	0.24521325184435	146.68452380952	598.19166666667	0.23851619652826	171.81414835165	720.34583333333	0.24512889743755	146.99052197802	599.64583333333
4	1	30001	40000	0.068581353570905	0.080671883812747	0.22423598898039	139.82048229548	623.54166666667	0.22437586082987	171.16138583639	762.83333333333	0.22435303076522	140.23591269841	625.06805555556
4	1	40001	50000	0.06310658710233	0.074762386558744	0.23222821584848	134.25564713065	578.11944444444	0.23292960924009	165.66293498169	711.21458333333	0.23197626521553	134.60712759463	580.2625
4	1	50001	60000	0.06755042260674	0.07912824841953	0.24192050043043	150.16509462759	620.72083333333	0.24169734563889	182.18558455433	753.77569444444	0.24194749992274	150.31727716728	621.28055555556
4	1	60001	70000	0.071226924795055	0.083329768348757	0.22855378416325	149.81732295482	655.50138888889	0.22875721738778	181.94951923077	795.38263888889	0.22840722738844	150.08670634921	657.10138888889
4	1	70001	80000	0.065221369289586	0.076226195910437	0.25031663716262	149.93792735043	598.99305555556	0.24416549625234	176.68188339438	723.61527777778	0.25012687911113	150.3206959707	600.97777777778
4	1	80001	90000	0.06886232991341	0.078965797949875	0.25746401707305	162.43833943834	630.91666666667	0.25319164150791	188.97837301587	746.38472222222	0.25794671177411	163.37628205128	633.37222222222
4	1	90001	100000	0.071562115954601	0.082378900194645	0.21847135167673	144.17925824176	659.94583333333	0.21565383817585	169.35685286935	785.31805555556	0.2183305433107	144.40927960928	661.425
5	1	1	10000	0.063459750628896	0.076348430842347	0.21387434285726	124.09256715507	580.2125	0.21735747480716	157.51881105006	724.69930555556	0.21420256108713	125.00593711844	583.5875
5	1	10001	20000	0.072051331215076	0.085154101573928	0.18872393570639	124.10721916972	657.6125	0.18376073357414	148.57757173382	808.53819444444	0.18877960959621	124.88112026862	661.51805555556
5	1	20001	30000	0.064774956408021	0.075676223510128	0.2272157192031	135.05134310134	594.375	0.22736556918662	163.28653083028	718.16736111111	0.22810908849449	136.42634310134	598.075
5	1	30001	40000	0.072940175126689	0.084421021793123	0.22198226750399	148.75062576313	670.10138888889	0.21917790429062	176.31720848596	804.44791666667	0.22199773524537	149.18864468864	672.02777777778
5	1	40001	50000	0.069309952410511	0.083253312033331	0.22614414248996	143.08830891331	632.73055555556	0.22914061266141	181.11433150183	790.40694444444	0.22618484773497	143.21459096459	633.175
5	1	50001	60000	0.064316239316239	0.075941016174402	0.19214433689587	113.26108058608	589.45833333333	0.19444172197658	139.98264652015	719.92083333333	0.19263880364465	113.81047008547	590.79722222222
5	1	60001	70000	0.066626195932919	0.078626040059833	0.2553639232227	155.89861111111	610.49583333333	0.24710410860656	184.7291971917	747.57638888889	0.25531592262271	156.21823870574	611.8625
5	1	70001	80000	0.070322332774498	0.082933088106499	0.20626588693298	132.66362942613	643.16805555556	0.20487622445529	161.66953601954	789.10833333333	0.20606474621782	133.27466422466	646.76111111111
5	1	80001	90000	0.067315159703963	0.07941647630762	0.2628794603813	161.52701465201	614.45277777778	0.25994084241419	195.80441086691	753.26527777778	0.26244297226164	162.07785409035	617.57361111111
5	1	90001	100000	0.067080371787862	0.07959332071769	0.25976136686056	159.35061050061	613.45	0.25479065005322	192.89987789988	757.09166666667	0.2594642552727	160.17052808303	617.3125
6	1	1	10000	0.064214296102385	0.075957713189179	0.23585790536503	138.85347985348	588.71666666667	0.23538208804666	169.77979242979	721.29444444444	0.23657540145088	139.90412087912	591.37222222222
6	1	10001	20000	0.071779341780163	0.085026758275786	0.27245548682735	178.53289072039	655.27361111111	0.26804039717905	216.71587301587	808.51944444444	0.27247956833808	178.97442002442	656.83611111111
6	1	20001	30000	0.065934723585809	0.07705500210837	0.20610264650615	124.57330586081	604.42361111111	0.20708873316376	151.37021520147	730.94375	0.20671905877912	125.23069291819	605.80138888889
6	1	30001	40000	0.06597773308693	0.076625213181011	0.23888988681009	144.98923992674	606.92916666667	0.23792911183972	173.41678113553	728.85902777778	0.23959243382334	145.79465811966	608.51111111111
6	1	40001	50000	0.063008358396444	0.073765952464583	0.25969985176545	150.52564102564	579.61388888889	0.25792924289833	180.5605006105	700.03888888889	0.25962491478098	150.61923076923	580.14166666667
6	1	50001	60000	0.069458228814484	0.0807851826476	0.28251606247249	179.92388583639	636.8625	0.28132685216452	215.61143925519	766.40902777778	0.28244354959208	180.40257936508	638.72083333333
6	1	60001	70000	0.066395963902249	0.078621757748061	0.19483807139328	118.34275030525	607.39027777778	0.1937177875426	144.64342185592	746.67083333333	0.19477827204937	118.63105921856	609.05694444444
6	1	70001	80000	0.070356909506697	0.081631995689554	0.28386231456636	183.39989316239	646.0875	0.28563122854833	221.18171550672	774.36111111111	0.28548602034069	185.10080891331	648.37083333333
6	1	80001	90000	0.069551060396496	0.082574483000351	0.22821589589578	145.3617979243	636.94861111111	0.22838217947202	179.34471916972	785.28333333333	0.22816185150847	145.40025946276	637.26805555556
6	1	90001	100000	0.066959611858928	0.07855247658701	0.24957994997331	153.94888583639	616.83194444444	0.24590898331958	184.03076923077	748.36944444444	0.2501778572455	154.93340964591	619.29305555556
7	1	1	10000	0.066128506196999	0.078062067337948	0.23382193456176	142.22219169719	608.25	0.23045745654266	171.51652167277	744.24375	0.2338048228645	142.22347374847	608.3
7	1	10001	20000	0.070506024317	0.084322757188611	0.25516253917295	163.749496337	641.74583333333	0.25448448912337	203.23661477411	798.62083333333	0.25547617020244	164.44043040293	643.6625
7	1	20001	30000	0.069844922536916	0.081713984312078	0.2365070242886	151.64271978022	641.17638888889	0.23550944071031	183.18758394383	777.83541666667	0.23635596139418	151.82489316239	642.35694444444
7	1	30001	40000	0.069058138973393	0.080550378575762	0.24927506721056	158.442002442	635.61111111111	0.25194079794958	193.27935744811	767.16180555556	0.24889390776748	158.47628205128	636.72222222222
7	1	40001	50000	0.063639015866106	0.073846910457723	0.1996194259309	116.72052808303	584.71527777778	0.19946520355616	139.77191697192	700.73333333333	0.19955580641194	116.72379426129	584.91805555556
7	1	50001	60000	0.066511314392833	0.078346892406919	0.2112137421627	128.23108974359	607.11527777778	0.20795959406765	154.37606074481	742.33680555556	0.21141602268553	128.5476953602	608.03194444444
7	1	60001	70000	0.069778834706125	0.082118402741232	0.23966137061619	152.95122100122	638.19722222222	0.23942649369486	186.80221306471	780.20694444444	0.23940872446293	153.10985958486	639.53333333333
7	1	70001	80000	0.066299268528594	0.078547210550887	0.24045327963821	146.50584554335	609.29027777778	0.24273640526422	181.51086691087	747.76944444444	0.24081004458241	147.06938339438	610.72777777778
7	1	80001	90000	0.064414050686506	0.074933357327622	0.22748524272998	134.59006410256	591.64305555556	0.22883083725896	162.77706807082	711.34236111111	0.22796476381975	135.26130952381	593.34305555556
7	1	90001	100000	0.070703272192442	0.082705298712265	0.2973897453294	192.20257936508	646.29861111111	0.29297909104558	229.56376678877	783.55	0.2973178512734	192.21805555556	646.50694444444
8	1	1	10000	0.064684398450738	0.073855713297211	0.23755549214339	141.06111111111	593.80277777778	0.23218794800137	162.46400335775	699.70902777778	0.23746406933957	141.396001221	595.44166666667
8	1	10001	20000	0.068731884057971	0.080499746121792	0.24469738221715	154.73031135531	632.33333333333	0.24336762582284	186.48703449328	766.27708333333	0.2447794909701	155.06440781441	633.48611111111
8	1	20001	30000	0.068295677799607	0.08099981932205	0.27714922728707	173.4192002442	625.725	0.27035007068466	208.73466117216	772.09027777778	0.2774892014357	174.18035714286	627.70138888889
8	1	30001	40000	0.067365302315374	0.078797311049932	0.23847238804887	146.3981990232	613.9	0.23753990451701	176.76812423687	744.16180555556	0.23854458777899	146.6148046398	614.62222222222
8	1	40001	50000	0.069527722868926	0.082640792078048	0.21212455932076	134.30018315018	633.11944444444	0.20888971265285	163.77229090354	784.01319444444	0.21178614760596	134.81335470085	636.55416666667
8	1	50001	60000	0.064091327854147	0.075547390785223	0.21430675846571	125.89688644689	587.46111111111	0.2109440213192	151.26707875458	717.09583333333	0.21430250483306	126.03547008547	588.11944444444
8	1	60001	70000	0.06511960383511	0.077401757590661	0.1932518719591	114.92152014652	594.67222222222	0.19041040651434	139.84983211233	734.46527777778	0.19324321266517	115.22341269841	596.26111111111
8	1	70001	80000	0.06336917074941	0.075805167768797	0.25092391912731	146.04922161172	582.04583333333	0.25204638182997	182.02684676435	722.19583333333	0.25041314300172	146.66106532357	585.67638888889
8	1	80001	90000	0.06849637943083	0.080882305800345	0.27305964118664	172.48456959707	631.67361111111	0.27525694949675	212.21488858364	770.97013888889	0.27277865983723	172.74542124542	633.28055555556
8	1	90001	100000	0.071460358922266	0.082528993640105	0.23412821355859	153.72338217338	656.57777777778	0.23476456255666	184.13888888889	784.35555555556	0.23416880013793	154.02127594628	657.73611111111
9	1	1	10000	0.070257858665117	0.08186286990214	0.2617916064727	168.77341269841	644.68611111111	0.25729012747542	199.92532814408	777.04236111111	0.2615411946763	168.83501221001	645.53888888889
9	1	10001	20000	0.063840479734718	0.07484021567596	0.25206589167291	147.74072039072	586.11944444444	0.24686908508306	175.61186660562	711.35625	0.25180721670041	147.83531746032	587.09722222222
9	1	20001	30000	0.069295023337577	0.080854195845005	0.22742463631753	144.43485958486	635.08888888889	0.22450414597933	172.80801282051	769.73194444444	0.22726685714899	144.82454212454	637.24444444444
9	1	30001	40000	0.065402789870846	0.077436676576892	0.2244117715859	134.85370879121	600.92083333333	0.22691484198204	167.45669261294	737.97152777778	0.22458355564435	135.38115079365	602.80972222222
9	1	40001	50000	0.067872469952865	0.077859051113686	0.22447002708449	140.42408424908	625.58055555556	0.22141345533968	163.65022130647	739.11597222222	0.22468207112493	140.69716117216	626.20555555556
9	1	50001	60000	0.065194768604355	0.075549640405744	0.22017553770246	131.61451465201	597.77083333333	0.21744496070753	155.83495115995	716.66388888889	0.22008259582876	131.96060744811	599.59583333333
9	1	60001	70000	0.072636063103138	0.084281605666094	0.22263161470621	147.83605006105	664.03888888889	0.219003750101	175.33242521368	800.59097222222	0.22250551720448	148.41303418803	667.00833333333
9	1	70001	80000	0.067771042489701	0.079717234298249	0.22609960693696	140.92568681319	623.29027777778	0.22426335250301	170.2489010989	759.14722222222	0.22586360510564	141.0878968254	624.65972222222
9	1	80001	90000	0.06575182876446	0.076960335083947	0.22475388267312	135.12983821734	601.23472222222	0.2269567783798	165.1822954823	727.81388888889	0.22547886735478	135.82283272283	602.375
9	1	90001	100000	0.062092760318153	0.072984538646071	0.20975462114315	119.35416666667	569.01805555556	0.20770127484808	143.93453144078	692.98819444444	0.20949868218079	119.35285409035	569.70694444444
10	1	1	10000	0.063000711393236	0.074958092604335	0.22847008634505	131.51594932845	575.6375	0.23180746407046	164.410248779	709.25347222222	0.22881842851193	131.8918956044	576.40416666667
10	1	10001	20000	0.065506152633812	0.07710988798764	0.21755115855916	130.60985958486	600.36388888889	0.21404769754904	156.68380647131	732.00416666667	0.21752461546596	130.61144688645	600.44444444444
10	1	20001	30000	0.066211275881704	0.078741943393583	0.22306206080031	135.44855006105	607.22361111111	0.22572644426132	169.13870573871	749.30833333333	0.22268684425286	135.6067002442	608.95694444444
10	1	30001	40000	0.068436039808241	0.081356860065868	0.2601406569436	162.98643162393	626.53194444444	0.25526630103869	197.58356227106	774.02916666667	0.26041845698437	163.79995421245	628.9875
10	1	40001	50000	0.059542791322014	0.069160930366302	0.22139828655491	121.12239010989	547.07916666667	0.22273354088677	145.83401251526	654.74652777778	0.22170906034578	121.57385531136	548.34861111111
10	1	50001	60000	0.065481624957563	0.07675553740971	0.23181336396382	139.10508241758	600.07361111111	0.23067631315607	168.0446504884	728.48680555556	0.23238134743056	139.93585164835	602.18194444444
10	1	60001	70000	0.068139378232082	0.078452418534498	0.2571955760632	161.16124847375	626.60972222222	0.2524169174889	188.18522588523	745.53333333333	0.25734941313256	161.61793345543	628.00972222222
10	1	70001	80000	0.065538668999198	0.078366701791359	0.22243191258901	133.3293956044	599.41666666667	0.22162777013523	164.82457264957	743.7	0.22271071416631	133.80088522589	600.78333333333
10	1	80001	90000	0.058506005193681	0.067947708989157	0.26575991864847	143.69971001221	540.7125	0.26542618096572	171.87451159951	647.54166666667	0.26587951046043	144.00514346764	541.61805555556
10	1	90001	100000	0.06827015687266	0.079464504230473	0.27746492728516	174.82101648352	630.06527777778	0.27276489717265	206.65066391941	757.61458333333	0.27736983129116	175.17368742369	631.55277777778
11	1	1	10000	0.068849206349206	0.081983346227333	0.21697876497256	135.94322344322	626.52777777778	0.21535009050971	167.35289224664	777.12013888889	0.216947890976	135.94798534799	626.63888888889
11	1	10001	20000	0.066640717406522	0.077446369926253	0.2518721939481	154.52219169719	613.49444444444	0.2467627878169	181.68715659341	736.28263888889	0.25170315662707	154.54119352869	613.98194444444
11	1	20001	30000	0.067369663941871	0.078272888912323	0.27712533374895	171.29578754579	618.11666666667	0.27591695543068	204.80261752137	742.26180555556	0.27711588476623	171.45390720391	618.70833333333
11	1	30001	40000	0.062605248555471	0.073485140084447	0.24370763306873	140.5356990232	576.65694444444	0.24140228618279	168.98629426129	700.01944444444	0.24358823236601	140.6360042735	577.35138888889
11	1	40001	50000	0.074361138484373	0.087638128814986	0.24753192167672	168.1088980464	679.14027777778	0.24457965467287	203.67065018315	832.7375	0.24730918752702	168.53021978022	681.45555555556
11	1	50001	60000	0.064402229991381	0.076509238774172	0.24089208437061	141.99952686203	589.47361111111	0.24286626914846	176.37572496948	726.22569444444	0.24166516433731	143.13424908425	592.28333333333
11	1	60001	70000	0.064222210101451	0.077384407847814	0.20308196905929	119.55943223443	588.725	0.2061964003155	151.63353937729	735.38402777778	0.20284589467222	119.800503663	590.59861111111
11	1	70001	80000	0.067187802722077	0.078847378506912	0.2323878342473	143.27065018315	616.51527777778	0.2260434595479	169.47828144078	749.75972222222	0.23203359516351	143.34681013431	617.78472222222
11	1	80001	90000	0.066067538126362	0.077848654367752	0.22197157976218	134.62576312576	606.5	0.2212577392366	163.70276251526	739.87361111111	0.22214696312811	134.99377289377	607.67777777778
11	1	90001	100000	0.066885605564052	0.079288075595343	0.22804089192874	139.62278693529	612.27083333333	0.23218519528051	174.79836691087	752.84027777778	0.22775579928068	139.8233974359	613.91805555556
12	1	1	10000	0.068691074223727	0.081689800201085	0.22949335118041	144.35227411477	629.00416666667	0.22727804625537	176.45409798535	776.37986111111	0.22926056513481	144.44784798535	630.05972222222
12	1	10001	20000	0.064327042209472	0.074870665548098	0.20375258378512	121.06752136752	594.18888888889	0.20051242546457	143.15918803419	713.96666666667	0.20370452990824	121.32330586081	595.58472222222
12	1	20001	30000	0.064095143047239	0.075403230517584	0.21007554235353	123.67438949939	588.71388888889	0.21109644895576	151.37403846154	717.08472222222	0.21034260891057	124.27976190476	590.84444444444
12	1	30001	40000	0.069467776929324	0.081688531107136	0.24978352915732	159.06492673993	636.81111111111	0.24593780387213	190.9181013431	776.28611111111	0.25008929665223	159.65283882784	638.38333333333
12	1	40001	50000	0.066583944299264	0.077601129844281	0.26114730630896	159.69339133089	611.50694444444	0.25965613748532	191.2197954823	736.43472222222	0.2608853273279	159.86219474969	612.76805555556
12	1	50001	60000	0.070533454435362	0.081996617541885	0.24645488690524	159.49191086691	647.14444444444	0.24940859079794	193.81091269841	777.08194444444	0.24633942313465	159.57457264957	647.78333333333
12	1	60001	70000	0.065436374281713	0.075364199157007	0.25785830513957	155.30196886447	602.27638888889	0.25597676592582	183.07618284493	715.20625	0.25752793568079	155.4291971917	603.54305555556
12	1	70001	80000	0.061443931716733	0.07122034562185	0.2497479817843	141.33203601954	565.89861111111	0.2455807545085	166.21076007326	676.80694444444	0.24963995918785	141.7844017094	567.95555555556
12	1	80001	90000	0.070505821089601	0.08293806227363	0.23006732547019	148.30938644689	644.63472222222	0.230557014071	181.84976343101	788.74097222222	0.22981560728812	148.52344322344	646.27222222222
12	1	90001	100000	0.065720014073912	0.076871050379281	0.23373524076433	140.6768009768	601.86388888889	0.23688402536885	172.57165750916	728.50694444444	0.23411883370848	141.36355311355	603.81111111111
13	1	1	10000	0.067513849492084	0.079220778269835	0.24985176664977	154.61625457875	618.83194444444	0.24852425641489	186.72369505495	751.32986111111	0.249448322738	154.73591269841	620.3125
13	1	10001	20000	0.061476210345537	0.07238181595178	0.23389355238914	132.09885531136	564.78194444444	0.22957903555704	158.06420940171	688.49583333333	0.23362253257069	132.43185286935	566.8625
13	1	20001	30000	0.074208582216395	0.087402806986798	0.26545450671972	180.28527167277	679.15694444444	0.26646018525487	221.48189102564	831.20069444444	0.26484810424259	180.69114774115	682.24444444444
13	1	30001	40000	0.065000515132783	0.076799033027974	0.21294318044112	126.88426434676	595.85972222222	0.21018901633767	153.3035485348	729.36041666667	0.21284449038503	127.03298229548	596.83472222222
13	1	40001	50000	0.071421878979733	0.082592456097247	0.30471585333364	199.37431318681	654.29583333333	0.29723002608896	233.14145299145	784.38055555556	0.30437689903183	199.40364774115	655.12083333333
13	1	50001	60000	0.066987727013896	0.078159470532619	0.19055974771643	117.06932234432	614.34444444444	0.1881278145391	139.96709401709	744	0.1908791320263	117.60673076923	616.13194444444
13	1	60001	70000	0.068510431829209	0.080067587328326	0.24113738598512	151.32710622711	627.55555555556	0.23996400569918	182.48829365079	760.48194444444	0.24088070845458	151.54340659341	629.12222222222
13	1	70001	80000	0.06951817464652	0.081193640350877	0.25361148423064	161.40821123321	636.43888888889	0.25057056132593	193.27499236874	771.33958333333	0.25385821792387	162.21857448107	639.0125
13	1	80001	90000	0.067596262048045	0.081322667604313	0.22351807229395	137.25003052503	614.04444444444	0.2281412568076	175.88296703297	770.93888888889	0.22408380261847	137.88623321123	615.33333333333
13	1	90001	100000	0.073546574747584	0.085221845148316	0.28879448912662	195.64021672772	677.4375	0.28614968952543	231.74210164835	809.86319444444	0.2882396941239	195.69633699634	678.93611111111
14	1	1	10000	0.061556409511005	0.073676862944281	0.21603268519415	121.98435592186	564.65694444444	0.2186823929866	153.32019993895	701.10902777778	0.21591522209367	122.11865079365	565.58611111111
14	1	10001	20000	0.068910361393165	0.081008349136115	0.26115768094695	164.82967032967	631.15	0.25833688952954	198.64330738706	768.93125	0.26113154344776	164.97710622711	631.77777777778
14	1	20001	30000	0.068891400660929	0.080824323298169	0.22284489141143	140.9168956044	632.35416666667	0.22182112814631	170.51836843712	768.72013888889	0.22272012235894	141.05700549451	633.3375
14	1	30001	40000	0.070418807129248	0.081669522244368	0.25803729795904	167.42463369963	648.83888888889	0.25523307148111	198.71312576313	778.55555555556	0.25765407223209	167.46262210012	649.95138888889
14	1	40001	50000	0.06693212708121	0.07900257575226	0.21383356489127	131.04374236874	612.83055555556	0.21223593401073	159.30502899878	750.60347222222	0.2137001745367	131.30747863248	614.44722222222
14	1	50001	60000	0.063033815899278	0.07316184657759	0.23319339901343	135.04035409035	579.09166666667	0.23297562175076	161.58590506716	693.57430555556	0.23307615297914	135.06892551893	579.50555555556
14	1	60001	70000	0.065844091480514	0.07674958802286	0.22510319692332	136.24120879121	605.23888888889	0.22347522698143	163.06056166056	729.65833333333	0.22497144721609	136.27957875458	605.76388888889
14	1	70001	80000	0.066216507554778	0.077654273864261	0.23796680506812	144.14806166056	605.74861111111	0.23961414418346	176.71127136752	737.48263888889	0.23814580587661	144.52242063492	606.86527777778
14	1	80001	90000	0.069569624581715	0.081373649100574	0.23317257656764	147.58528693529	632.94444444444	0.22851261696695	176.07516025641	770.52708333333	0.23308125496309	147.79391025641	634.0875
14	1	90001	100000	0.065337323177367	0.076319327411465	0.25102672791906	150.728998779	600.45	0.25154563164356	182.2638507326	724.57569444444	0.2507742806654	151.02428266178	602.23194444444
15	1	1	10000	0.067971164684921	0.080026507185419	0.27265198457238	169.88717948718	623.09166666667	0.26817790322533	204.0973519536	761.05208333333	0.27265198457238	169.88717948718	623.09166666667
15	1	10001	20000	0.066778872468528	0.079744086400188	0.25681141893592	156.66138583639	610.025	0.25981027657754	196.09902319902	754.77777777778	0.25622954473015	156.95198412698	612.54444444444
15	1	20001	30000	0.060891303295453	0.072638348465197	0.26586305019689	148.62889194139	559.04305555556	0.26994056701668	186.45282356532	690.71805555556	0.26633854773897	149.16845238095	560.07083333333
15	1	30001	40000	0.071357663212687	0.084398952665145	0.22889925992709	149.22483211233	651.92361111111	0.23194598065522	185.8740995116	801.36805555556	0.228985098583	149.77152014652	654.06666666667
15	1	40001	50000	0.06375770676006	0.075422182321739	0.19738031036694	114.98472222222	582.55416666667	0.19731095705811	140.89920634921	714.09722222222	0.19768592825506	115.68470695971	585.19444444444
15	1	50001	60000	0.061429696837988	0.072130087141389	0.20673094639973	116.87275641026	565.3375	0.20864238788987	143.14983211233	686.10138888889	0.20647488842542	117.20604395604	567.65277777778
15	1	60001	70000	0.064676092513842	0.076856642968878	0.222763379213	132.13086080586	593.14444444444	0.22302008622473	163.14399420024	731.52152777778	0.22247100228906	132.46294261294	595.41666666667
15	1	70001	80000	0.070567353416854	0.081170969978789	0.24248877817825	157.53115079365	649.64305555556	0.23776246277195	184.00057234432	773.88402777778	0.24200992065117	157.82744200244	652.15277777778
15	1	80001	90000	0.070724142526563	0.082144583289395	0.23916803539073	155.12704517705	648.61111111111	0.23685680235001	184.50602106227	778.97708333333	0.239362399805	155.75311355311	650.7
15	1	90001	100000	0.064841546525281	0.075363951422493	0.21866693267529	130.14630647131	595.18055555556	0.21846564590572	156.51091269841	716.40972222222	0.21841513890389	130.38959096459	596.98055555556
