replicate	chromosome	window_pos_1	window_pos_2	pi_new	thetaw_new	tajimaD_new	pi_new_multi	thetaw_new_multi	tajimaD_new_multi
2	1	60001	70000	0.033064797986859	0.032978444515192	0.010603958359954	0.035155878801364	0.035545239622658	-0.044370470100493
2	1	70001	80000	0.030144078261788	0.030706178572953	-0.074118664674726	0.032504279356385	0.033526265965579	-0.12346048906145
2	1	80001	90000	0.03291761894397	0.033892494786146	-0.1165028145833	0.034729228595483	0.036033201904042	-0.14660152020713
2	1	90001	100000	0.034529726574797	0.03443418479474	0.011238215220926	0.037353686607035	0.037767734718062	-0.044416627146421
3	1	1	10000	0.036033337464939	0.03312365395784	0.35575581144546	0.038345648407486	0.035640448821199	0.30746922822698
3	1	10001	20000	0.035078920364798	0.03442689550666	0.076710593947548	0.037424528842298	0.037469208871666	-0.0048310348949241
3	1	20001	30000	0.03510416739142	0.033039665058878	0.2530503469252	0.037178342538377	0.035551661415987	0.18534111561105
3	1	30001	40000	0.037499713808183	0.037016565873051	0.052877606923737	0.040657576913298	0.040982030102212	-0.032082687921239
3	1	40001	50000	0.034014102814064	0.033795206596031	0.026232488316267	0.037603022373203	0.037805923418776	-0.021743576535579
3	1	50001	60000	0.035011399565035	0.035541904843116	-0.060463060443815	0.036862077900824	0.03792549208903	-0.11360460847653
3	1	60001	70000	0.035619612181427	0.033511048088253	0.25482673548728	0.037597068228064	0.036148451895392	0.16233551635267
3	1	70001	80000	0.030424083416485	0.030169710545419	0.034134545690712	0.032650328203278	0.032992763384395	-0.042032829793529
3	1	80001	90000	0.031915826807682	0.03259194827145	-0.08400257238107	0.033874835095073	0.034754496940042	-0.10251230756068
3	1	90001	100000	0.034309163309719	0.033879939878652	0.05131021115118	0.036521255885236	0.036949528658985	-0.046956003925582
4	1	1	10000	0.037483488975716	0.036353685223328	0.12589550120428	0.04104105135426	0.040274023669879	0.077173848956925
4	1	10001	20000	0.037757739663967	0.037393494770684	0.039463170407644	0.040678550313755	0.040954882609922	-0.027342078970213
4	1	20001	30000	0.033593251318433	0.033642197916513	-0.0058920827950703	0.036251190568126	0.036667943614864	-0.046040719375362
4	1	30001	40000	0.033377040536697	0.033713907515446	-0.040467591862004	0.035377239204002	0.036404611441948	-0.11432315517705
4	1	40001	50000	0.029961916006853	0.032810497331978	-0.35158955197209	0.032106979101864	0.035208428953803	-0.35680981343501
4	1	50001	60000	0.033467725275785	0.033759831690705	-0.035043739333867	0.035882633576896	0.036484009740044	-0.066775579925896
4	1	60001	70000	0.035513779899617	0.035225106099267	0.033193902584465	0.038110402658898	0.038543030916135	-0.045476799672786
4	1	70001	80000	0.034027316812332	0.033175441199496	0.1039921469981	0.03594682396019	0.035439467127213	0.057990728753546
4	1	80001	90000	0.0316261360845	0.031814733248406	-0.024003238829794	0.034089931778297	0.034874770154629	-0.091151596731795
4	1	90001	100000	0.032781961229547	0.033110223872619	-0.04015247472299	0.034379401208487	0.034837677642709	-0.05328458111675
5	1	1	10000	0.033599677887386	0.032623752138501	0.12114232424223	0.035297870772179	0.034984436753176	0.036289606293155
5	1	10001	20000	0.03401312184871	0.034258463515272	-0.029005665808454	0.035830074015824	0.036877731727844	-0.11508888932024
5	1	20001	30000	0.035451804606707	0.033992111316934	0.17392599540868	0.037844151643135	0.036619918250232	0.13543402828812
5	1	30001	40000	0.032384163292894	0.032120922964252	0.033186055642639	0.034611150645875	0.034553343701591	0.0067761862876313
5	1	40001	50000	0.038314349215169	0.036446601990671	0.20759490783027	0.041475262685464	0.040382475816622	0.10965455292933
5	1	50001	60000	0.037539777934357	0.037483570457346	0.0060750385814766	0.040303325534645	0.040821146855288	-0.051403742689978
5	1	60001	70000	0.029793963217876	0.032008814570413	-0.28018913805454	0.031803607075042	0.034614147857841	-0.32887078920449
5	1	70001	80000	0.031805203045685	0.032114219661742	-0.038965913023465	0.034426852568361	0.035598270775257	-0.13329906912417
5	1	80001	90000	0.032572880631472	0.032589385622943	-0.002050833295283	0.035373607049066	0.035897610009904	-0.059128376338602
5	1	90001	100000	0.033134089901052	0.033468188219214	-0.040428242954111	0.035623792462661	0.036934863930467	-0.14380257516211
6	1	1	10000	0.026068367186706	0.029526702082797	-0.47416026939818	0.027674564493558	0.031929108465653	-0.53958428980528
6	1	10001	20000	0.034852532927007	0.033082518061549	0.21667424913811	0.037757709707497	0.036711898492798	0.11540315454932
6	1	20001	30000	0.034053925987564	0.033270681700547	0.095340319428758	0.035888955633347	0.035381921579777	0.058047291103828
6	1	30001	40000	0.028302935688119	0.029523651429938	-0.16738954154939	0.029908281801767	0.031591356410743	-0.21573599971567
6	1	40001	50000	0.031331081581971	0.030776833350574	0.072913830934502	0.033294599916078	0.033143395776128	0.018475918050789
6	1	50001	60000	0.034063522021307	0.033548341006153	0.062192796654764	0.037098785419523	0.037043144533202	0.0060851495308667
6	1	60001	70000	0.032911543111839	0.032293514236341	0.077498599871282	0.03594519404327	0.035979168099469	-0.0038251423586229
6	1	70001	80000	0.035362550354216	0.036361046586938	-0.11124047092914	0.03764374762579	0.039136670467409	-0.15456086535007
6	1	80001	90000	0.032155432976549	0.032639269589161	-0.060029168758226	0.034276034352507	0.035411099795238	-0.12983750465518
6	1	90001	100000	0.031524751695147	0.03249942532598	-0.12144772307702	0.033829295786336	0.035012259591376	-0.13685552287889
7	1	1	10000	0.032513591279448	0.032206178928988	0.038652937823003	0.035286007438758	0.035547134560265	-0.029756753930355
7	1	10001	20000	0.033178236668435	0.033624042951749	-0.053696063511173	0.035550511781146	0.036466078683795	-0.10170869793042
7	1	20001	30000	0.034667063349293	0.033878387791443	0.094285220337826	0.036650584000385	0.036372084683193	0.031018453013184
7	1	30001	40000	0.034888304403639	0.033473551710916	0.17116690576818	0.036980452817624	0.036314638103738	0.074271882401001
7	1	40001	50000	0.031050316504448	0.031566998472106	-0.066277530317435	0.032880978203667	0.033906900501616	-0.12254787535484
7	1	50001	60000	0.033512050477537	0.032363960543972	0.14365656876858	0.035318936679434	0.034541069463617	0.091216403170911
7	1	60001	70000	0.032901837644793	0.032692843170127	0.025887371449139	0.03555137792357	0.035528194271177	0.0026432117037678
7	1	70001	80000	0.039027529030804	0.037256025497772	0.19262989411861	0.042217319843339	0.04089023017971	0.1315146035864
7	1	80001	90000	0.030748929903519	0.031788748063548	-0.13245652390117	0.032280249596154	0.033563264840206	-0.15482303979798
7	1	90001	100000	0.032761910731323	0.031698804695649	0.13580082705378	0.034432137895002	0.033745868051203	0.082363348220671
8	1	1	10000	0.032919021768242	0.032704353913284	0.026580863779851	0.035149617935159	0.035351323270854	-0.023111538695027
8	1	10001	20000	0.030838222124751	0.030645395387295	0.025476837501528	0.032417612414951	0.032617141582384	-0.024774014624664
8	1	20001	30000	0.031149141741186	0.030302928451931	0.11306358674564	0.03288950128011	0.032559777315293	0.041011273355693
8	1	30001	40000	0.033489210640108	0.032646646519469	0.10451341327373	0.035617705911609	0.035006976984824	0.07066433081345
8	1	40001	50000	0.033094803862878	0.03322702859553	-0.016115929495895	0.03564242449386	0.036539831256954	-0.099491732602488
8	1	50001	60000	0.034912734040883	0.033665560611743	0.15003722034653	0.037333071664991	0.036431778168738	0.10021932546722
8	1	60001	70000	0.035771759940068	0.035075668097846	0.080384082632771	0.037280156394634	0.036973011041355	0.03365415539411
8	1	70001	80000	0.031657594267537	0.031522083102092	0.017407198746073	0.033785413522435	0.033913923369183	-0.01534733255196
8	1	80001	90000	0.034737916370062	0.033031920047904	0.20916074011307	0.037320385771417	0.036122461742059	0.13434157689833
8	1	90001	100000	0.030024225010915	0.028843423242966	0.16570751359044	0.031405448639243	0.030594512972507	0.10731239822383
9	1	1	10000	0.035839168952187	0.034041626715936	0.21386273771647	0.03791504757419	0.036518541041318	0.15491408590607
9	1	10001	20000	0.034314577323648	0.033393279404655	0.11173360190674	0.037064199286291	0.036688585650447	0.041474543036503
9	1	20001	30000	0.03596517471781	0.033596754093593	0.28550328267629	0.037936744207514	0.035904115338333	0.22932688702172
9	1	30001	40000	0.031698854813665	0.030356754166405	0.178995864661	0.033789995265609	0.032741019180611	0.12974797485657
9	1	40001	50000	0.037768097370504	0.037532414220152	0.025439573378556	0.040876037664575	0.041113097206287	-0.023365617358569
9	1	50001	60000	0.033875944802718	0.034338418597227	-0.054549337215625	0.036377110082475	0.037631229870193	-0.13501888317136
9	1	60001	70000	0.038997650199524	0.036524387092307	0.2743117791875	0.041385567152831	0.039082633348961	0.23874881304195
9	1	70001	80000	0.027424889570328	0.030522482920281	-0.41090750725683	0.029470188151538	0.033054083644363	-0.43912337024858
9	1	80001	90000	0.031431728920321	0.031903214205213	-0.059841492986322	0.033295641471286	0.033962569724352	-0.079531331713088
9	1	90001	100000	0.034709419944625	0.033170551481041	0.18788477449638	0.036898605664787	0.035868673954644	0.11631694320181
10	1	1	10000	0.034166724823784	0.034129053044581	0.0044705218017264	0.036705227701989	0.037163171144995	-0.049920626239878
10	1	10001	20000	0.034960292705493	0.033327850292861	0.19836247235776	0.036981168488433	0.035616331613476	0.155221999794
10	1	20001	30000	0.031160340610771	0.03009909460083	0.14274788461739	0.0327770828465	0.032256524064139	0.065352687920607
10	1	30001	40000	0.035562736649693	0.035455254901009	0.012279103578352	0.037718944430536	0.038206536309836	-0.051704612293264
10	1	40001	50000	0.033590072002215	0.033814683448097	-0.026902412448351	0.035677870936185	0.036152072327936	-0.053135560717085
10	1	50001	60000	0.033912512015676	0.031210671301887	0.35051768291507	0.036688009914283	0.034687398637567	0.23361234836213
10	1	60001	70000	0.033790749286482	0.033773187084287	0.0021060318652398	0.037700092946401	0.038419050324738	-0.075820224350434
10	1	70001	80000	0.033654795187139	0.033929479086136	-0.032789302120316	0.035746090244621	0.03632674085155	-0.064752549633239
10	1	80001	90000	0.032205674537297	0.033462988898764	-0.15217459616472	0.034781813513999	0.036732224796428	-0.21511304948331
10	1	90001	100000	0.037279517796335	0.037095669627063	0.020077133258489	0.04056197952519	0.041069740720638	-0.050099072203982
11	1	1	10000	0.038265985479214	0.037811516826257	0.048693274747264	0.041384682798578	0.041468434562363	-0.0081842439472723
11	1	10001	20000	0.034747291380504	0.034860533294747	-0.013157733797394	0.037795119143863	0.038357968490668	-0.05945233425388
11	1	20001	30000	0.035551621507068	0.034701293872554	0.099247604694518	0.037279567035395	0.036865050195618	0.045550033908934
11	1	30001	40000	0.033734610566581	0.035553949796161	-0.20727673868103	0.035550339792737	0.03781143446563	-0.24227065843467
11	1	40001	50000	0.034615709637892	0.033310900827967	0.15862893996014	0.037256665453493	0.03625403346926	0.11202755782418
11	1	50001	60000	0.032249765115857	0.03225855038871	-0.0011028540792145	0.034279661210733	0.034477018865393	-0.023186006951869
11	1	60001	70000	0.038115734759348	0.035532071417276	0.29454126000563	0.040726834246281	0.038684306682018	0.21393063012505
11	1	70001	80000	0.033795314324405	0.035276751143619	-0.17010468137369	0.035886682192164	0.0380801978699	-0.23337934804185
11	1	80001	90000	0.035797652853979	0.035744743868854	0.0059959549116008	0.038665215566021	0.039038424287542	-0.038735832969492
11	1	90001	100000	0.033087989910079	0.0316821292992	0.17968340309424	0.035325943883216	0.034219053336447	0.13101690463251
12	1	1	10000	0.037247505279618	0.033787382880619	0.41476608001305	0.039445051458781	0.036356922294518	0.34409150589859
12	1	10001	20000	0.03362279770359	0.031934171755926	0.21412672457261	0.035871737529784	0.034392516368174	0.17420784750343
12	1	20001	30000	0.035257846889402	0.035294555396379	-0.00421292514905	0.037483406334039	0.03812280270529	-0.067953224418784
12	1	30001	40000	0.034573263760685	0.033596912020057	0.11769413968134	0.037630115614796	0.037215308246577	0.045155563771466
12	1	40001	50000	0.029858794482166	0.030670295266789	-0.10712689187248	0.031989121238873	0.033303635204769	-0.15985387049975
12	1	50001	60000	0.032175419085022	0.032836724747911	-0.081557247563263	0.034518727290311	0.035781705737376	-0.14297975375557
12	1	60001	70000	0.033701688886412	0.032304497838282	0.17514095393923	0.036120463509482	0.034902951305965	0.14129148371016
12	1	70001	80000	0.029209268480934	0.031229094762703	-0.2618786469708	0.031082747008239	0.033591077746288	-0.30242231581105
12	1	80001	90000	0.035043233130523	0.034483046089943	0.065798332997857	0.037327293344282	0.037101933843682	0.024607323927134
12	1	90001	100000	0.032998141835252	0.03261304909624	0.047816519124392	0.035359935011734	0.035665208721691	-0.034671599867298
13	1	1	10000	0.034795775452039	0.035136733489124	-0.039304406279073	0.037463131961553	0.03851194903947	-0.11033833173222
13	1	10001	20000	0.035517144540817	0.035472607531009	0.0050857755402304	0.038165280522617	0.038629831141133	-0.048724663485896
13	1	20001	30000	0.032918762488803	0.032677825442035	0.029859042386341	0.034575422429142	0.035009713759154	-0.050247483048749
13	1	30001	40000	0.034863149672174	0.036126454788627	-0.14165433759402	0.038140241668041	0.040456024570968	-0.23195479975005
13	1	40001	50000	0.031247903582128	0.03197218410824	-0.09173185405738	0.033932851237296	0.035113527528051	-0.13619935622974
13	1	50001	60000	0.035988483685221	0.035550925041664	0.049854984863946	0.038558279664999	0.038687169110264	-0.013498414036061
13	1	60001	70000	0.036996399416673	0.038041291210102	-0.11128107060657	0.039990819798864	0.041747614262733	-0.17053239606244
13	1	70001	80000	0.035566875835628	0.034861558194589	0.081946458292934	0.03789241561328	0.037901043854149	-0.00092230309580518
13	1	80001	90000	0.032017736913321	0.033995315251967	-0.23559946789602	0.034782377329854	0.037235585619678	-0.26690613437198
13	1	90001	100000	0.032231713174643	0.031745471603469	0.062022388592118	0.03426290976262	0.034089108464002	0.020649921269752
14	1	1	10000	0.036548089591568	0.036622447089255	-0.0082252939527818	0.040291717485561	0.041001297629293	-0.070131967056055
14	1	10001	20000	0.030857487922705	0.031070322357312	-0.027735478760811	0.032417971106965	0.033275988875806	-0.104425455343
14	1	20001	30000	0.034333307903394	0.037803915475081	-0.37193750586941	0.036901442390444	0.041175383957307	-0.4206263694863
14	1	30001	40000	0.037333658752019	0.036377993006121	0.10641815033496	0.039901841907731	0.039432110636987	0.048267011237018
14	1	40001	50000	0.030847640104705	0.031205695903943	-0.046459030248799	0.033058003189969	0.033632797913156	-0.069217002158681
14	1	50001	60000	0.031719446075215	0.03156457552915	0.019867503090365	0.034082350705866	0.034388245194724	-0.036029531919568
14	1	60001	70000	0.027941084058902	0.030834156514182	-0.37988551444235	0.030346299316423	0.033681926573921	-0.40108546608914
14	1	70001	80000	0.036027279113603	0.036798951744907	-0.084949975320795	0.038891880881855	0.040187398909723	-0.13062598951446
14	1	80001	90000	0.037714675357696	0.035790540776711	0.21777217803064	0.03911408351124	0.037404420090761	0.18517438186578
14	1	90001	100000	0.034105684261362	0.033891837041491	0.025554546650085	0.035845749747972	0.035844683963572	0.00012044292549236
15	1	1	10000	0.032919519753568	0.032530634761313	0.048409933669698	0.034687337606097	0.034652460862806	0.0040765919935053
15	1	10001	20000	0.031168052483739	0.030865502929834	0.039686849778865	0.033597839422424	0.033768166104275	-0.020428267974381
15	1	20001	30000	0.031367766652074	0.032398246629584	-0.12880130641864	0.033846738267086	0.035478242575891	-0.18627534377666
15	1	30001	40000	0.031778609978564	0.031805469926882	-0.0034196786151079	0.033809920637654	0.034359039297756	-0.064731761681671
15	1	40001	50000	0.031908069496547	0.03352177677341	-0.19495928467422	0.034149876843882	0.036222175626071	-0.23175579535529
15	1	50001	60000	0.031086265293426	0.030780766787907	0.040185298530114	0.032977262357589	0.033171701932792	-0.023739130349939
15	1	60001	70000	0.035746464117339	0.03510286675805	0.074263148980516	0.038753669417285	0.038566656708079	0.019646439404791
15	1	70001	80000	0.036699466541364	0.036133560588134	0.063443162452333	0.039767635898139	0.0397458828517	0.0022176820414389
15	1	80001	90000	0.031926166546356	0.030481024738037	0.19195448055441	0.033800882367841	0.032718349241429	0.13399034137011
15	1	90001	100000	0.034009501416275	0.035103825892915	-0.12627383609546	0.036102545519189	0.037689987458745	-0.17064212990437
16	1	1	10000	0.033464829933408	0.034734968102416	-0.14810286905122	0.03682964914849	0.038856583996638	-0.21135009427782
16	1	10001	20000	0.032798476201056	0.033698062916898	-0.10811711101835	0.034687640294229	0.036116340463946	-0.16024654596414
16	1	20001	30000	0.033277370072925	0.031810534492157	0.18672067392746	0.035280438227796	0.034248058612627	0.12209304310952
16	1	30001	40000	0.034034466152999	0.033939639139802	0.011316252744988	0.035997100537495	0.036853548596479	-0.094147655018136
16	1	40001	50000	0.03543855652358	0.034015676556028	0.16942024826276	0.037928842112004	0.036975676499355	0.10443354666731
16	1	50001	60000	0.034795857238312	0.034058939737657	0.087632239063104	0.03685943725385	0.036470392942865	0.043214257089293
16	1	60001	70000	0.033146948160535	0.0326152555132	0.066015743125967	0.03548922860852	0.035426264482066	0.0071993128898554
16	1	70001	80000	0.034256231884058	0.033719917051508	0.064415141747573	0.036727840372342	0.036826228591342	-0.010823304477563
16	1	80001	90000	0.035620926463558	0.033952899434532	0.19896768746078	0.038390748715099	0.037387711431745	0.10868625422229
16	1	90001	100000	0.033122340977483	0.032637378661017	0.060174307675322	0.03489147068068	0.035015550056314	-0.014353433286188
17	1	1	10000	0.02942534627222	0.029948616601642	-0.070736541569441	0.030827864912172	0.031832014259928	-0.12773847186109
17	1	10001	20000	0.034831333536546	0.034817614016708	0.0015960320137065	0.037665227019518	0.038249436501053	-0.061882561645148
17	1	20001	30000	0.032967708558079	0.033864710551143	-0.10727677814561	0.034962239466161	0.036410015170988	-0.16107900173766
17	1	30001	40000	0.030606726615962	0.03061781097334	-0.0014657566660204	0.033106783637006	0.033802243539563	-0.08332931853
17	1	40001	50000	0.034961752033363	0.034186660761673	0.091828436553326	0.037319756682973	0.037070583184276	0.027230874052737
17	1	50001	60000	0.035812541671053	0.034710911410964	0.12854372056345	0.038409283730228	0.037924165081942	0.051823951216177
17	1	60001	70000	0.036256007267558	0.034571579876815	0.19733360132926	0.039167502742094	0.037594952381471	0.16945561681468
17	1	70001	80000	0.032843191348488	0.031477032763691	0.17574373374979	0.035049303712239	0.034133623325345	0.1086552145938
17	1	80001	90000	0.031910242745549	0.032184057996487	-0.034452076700158	0.034871040609951	0.03555837298409	-0.078300239329412
17	1	90001	100000	0.03219427305806	0.032366769191128	-0.021582156290648	0.034313993703164	0.035005847376777	-0.0800568308203
18	1	1	10000	0.032611011898558	0.033040219812469	-0.052608235763574	0.034700569893142	0.035512090477855	-0.09256622422107
18	1	10001	20000	0.034762270027777	0.033758090322091	0.12047211694817	0.037558482265477	0.0372319294711	0.03553226746934
18	1	20001	30000	0.035224670134542	0.036493238717467	-0.14081767979679	0.037559561233208	0.039574642416847	-0.20631641619439
18	1	30001	40000	0.03364073777065	0.035046567051942	-0.16247584113779	0.036050551389909	0.038115246002994	-0.21946683246508
18	1	40001	50000	0.033881676489121	0.034201237617675	-0.037843095775189	0.03670562370354	0.037690943024541	-0.1059116901467
18	1	50001	60000	0.02928022191375	0.028914102745319	0.051255839749157	0.031204435310291	0.031260512680523	-0.0072634816392636
18	1	60001	70000	0.028728759431318	0.030353315755618	-0.21669558774649	0.03050369232668	0.032813688288133	-0.28509775507839
18	1	70001	80000	0.03387112861623	0.033087812958806	0.09587330309102	0.035917978262024	0.035483350881965	0.04961565173347
18	1	80001	90000	0.030827026131153	0.030070903506503	0.10180068952017	0.033173370680837	0.032855139339184	0.039226292424846
18	1	90001	100000	0.033820831494151	0.033006281319012	0.099944493098968	0.036564637498516	0.036236648922088	0.03666707750552
19	1	1	10000	0.036495440869106	0.037006576344746	-0.055955245899433	0.038700448829959	0.039672357583308	-0.099267628319255
19	1	10001	20000	0.041300152432629	0.039707448925654	0.16252173932434	0.043246845442334	0.041966521050087	0.12363214356399
19	1	20001	30000	0.032329988851728	0.030447116892666	0.25036963477774	0.034371061751733	0.032745865804157	0.20098602223428
19	1	30001	40000	0.034435396156957	0.034010330923727	0.050618321292914	0.036935623169932	0.037036383537381	-0.011021465739855
19	1	40001	50000	0.032271722310767	0.031378440662578	0.11526894010942	0.034581153885183	0.034176688061304	0.047932630721299
19	1	50001	60000	0.033719616569668	0.032725009294703	0.12308574282201	0.035703904550389	0.035120479827059	0.067291175189139
19	1	60001	70000	0.032271910122745	0.030570233450275	0.22537293389093	0.035006934112158	0.033685678147614	0.15885759728007
19	1	70001	80000	0.031608496423144	0.030948053563929	0.086405114978092	0.033820842003867	0.033510809599607	0.037469407374631
19	1	80001	90000	0.034425474067418	0.033037171545527	0.17018338284919	0.036945646450077	0.036128168292098	0.091661871316547
19	1	90001	100000	0.036020943016864	0.035690805416868	0.037468247358976	0.038917394304918	0.039023156318507	-0.010981133691542
20	1	1	10000	0.036949092488456	0.035606566677984	0.1527337901464	0.039179880647911	0.038309495416917	0.092053688690241
20	1	10001	20000	0.035001760628637	0.035356974057822	-0.040694098796106	0.037452847341614	0.038528871335671	-0.11315251575987
20	1	20001	30000	0.033968821811457	0.034425105612995	-0.053685663642448	0.036098682787436	0.037023378483087	-0.1011852819942
20	1	30001	40000	0.033974358974359	0.03506139967669	-0.12557980711278	0.035461435948692	0.03693633292239	-0.161763500262
20	1	40001	50000	0.033794112733622	0.033912254504538	-0.014109974295588	0.03585328250394	0.036229702103204	-0.042089705769312
20	1	50001	60000	0.036396175802691	0.034526858566431	0.21928073448057	0.038670411985019	0.037094927931326	0.17205635168801
20	1	60001	70000	0.029907826554842	0.030172124738298	-0.035462901582579	0.03156709448586	0.032274033467057	-0.08869886542531
20	1	70001	80000	0.033824976793869	0.033225759084797	0.073035990469963	0.036837388942531	0.036794701353427	0.0046998431345939
20	1	80001	90000	0.035734709549719	0.034460129253692	0.14980449013566	0.039639289408465	0.03873803333877	0.094262548991414
20	1	90001	100000	0.033697769658845	0.033415392009633	0.034224998660248	0.035704926624738	0.035705121824977	-2.2146224507585e-05
21	1	1	10000	0.037217587646001	0.036110094851347	0.12424348818556	0.039212413536259	0.038519235939356	0.07291391858727
21	1	10001	20000	0.03450175591596	0.03422077754982	0.033253908035109	0.037074364151686	0.037437878821786	-0.039336132031617
21	1	20001	30000	0.033260961031002	0.034223511373736	-0.11391767769714	0.035043692226448	0.036422925436348	-0.15340456858373
21	1	30001	40000	0.037092376690003	0.035169372175135	0.22146966281345	0.039151371344825	0.037567748565445	0.17077449069447
21	1	40001	50000	0.032797958049729	0.033281052052515	-0.05878600505606	0.03538748961763	0.036348482886596	-0.1071011141578
21	1	50001	60000	0.03205213026996	0.032942736138374	-0.10948328102076	0.03428289042222	0.035500312330761	-0.13891053481312
21	1	60001	70000	0.033696171668825	0.031868399717131	0.2322445640309	0.036274341055917	0.034772208903184	0.17497813459639
21	1	70001	80000	0.034535137655766	0.032545804339508	0.24752871134994	0.036708740181699	0.035371481947297	0.15314092726446
21	1	80001	90000	0.032451790443611	0.033983301229356	-0.18252848814248	0.034382828317491	0.036437823614598	-0.22846950039315
21	1	90001	100000	0.034211562064059	0.034898988189044	-0.079782385855082	0.036395127248646	0.037607607546119	-0.13061474106884
22	1	1	10000	0.03415544359175	0.033315009470416	0.10216921837497	0.036604207309587	0.036298900129566	0.034073455509466
22	1	10001	20000	0.031915248697125	0.032580356557258	-0.082671273252227	0.034738604672427	0.035859994198824	-0.12667695047306
22	1	20001	30000	0.037892632715127	0.037833619578008	0.0063193254934182	0.040327612206605	0.04075318511715	-0.042315884190845
22	1	30001	40000	0.035346968624345	0.036392976420831	-0.11642866829295	0.037795704165854	0.039499219892061	-0.17474506206655
22	1	40001	50000	0.034264363250335	0.033478916921961	0.095014064013441	0.036522847562834	0.036311016578699	0.023632261291926
22	1	50001	60000	0.035183626247502	0.033914482482541	0.15156486084114	0.037305972112602	0.036522366128785	0.086918348336688
22	1	60001	70000	0.031919417424122	0.033222673552662	-0.15886731110422	0.034488641063108	0.03604190919793	-0.17457818096225
22	1	70001	80000	0.033972304690029	0.033964867402908	0.00088685495763514	0.036396182755301	0.036939261123827	-0.059560076322402
22	1	80001	90000	0.0313984508867	0.030588455456435	0.10721174687172	0.033072140165962	0.032843586941875	0.028181262992896
22	1	90001	100000	0.035798942760849	0.035142384298627	0.075673508921647	0.03794349425831	0.037655737582973	0.030959038062996
23	1	1	10000	0.033767815022372	0.036611864257523	-0.31468542073738	0.035997351157834	0.039596827154782	-0.36833207231977
23	1	10001	20000	0.034208507452655	0.035245460493311	-0.11917041493344	0.036960085154123	0.03920823379337	-0.2323258200254
23	1	20001	30000	0.031004389632107	0.031327811216627	-0.041801348955584	0.033839876178416	0.03469358089153	-0.099668313011026
23	1	30001	40000	0.02917828496678	0.030319669958264	-0.15241549578113	0.030566722003467	0.032153200191868	-0.19981097936682
23	1	40001	50000	0.031387003993186	0.031388173087949	-0.00015081169662453	0.033570906178977	0.03408293927001	-0.060846030311246
23	1	50001	60000	0.035819493292771	0.035100333470494	0.082991644263692	0.038162729658793	0.037532549319956	0.068024388960923
23	1	60001	70000	0.038827296242343	0.036967569350844	0.20379383915553	0.040763774623272	0.039120469029691	0.17019591826729
23	1	70001	80000	0.032509454066816	0.031827487258689	0.086763147358286	0.034837063238799	0.034747262721728	0.010467871090848
23	1	80001	90000	0.03097115488627	0.032575182608304	-0.19940837293864	0.033018328195763	0.035307646522804	-0.26264440781268
23	1	90001	100000	0.034979744288951	0.035253266176285	-0.031427613111226	0.036702152093525	0.037430963688149	-0.078882652772624
24	1	1	10000	0.030885837297636	0.029300004551031	0.21910586719272	0.032944122969375	0.031826095692227	0.14225261664097
24	1	10001	20000	0.034888563928994	0.034081392930994	0.095925499037965	0.036818766579004	0.036518514231045	0.033308225615383
24	1	20001	30000	0.035412976059291	0.033462812682456	0.23602044250746	0.03692143621382	0.035302882916594	0.18570878659355
24	1	30001	40000	0.031646945880611	0.03261333753287	-0.11999715752351	0.034134823045041	0.035914552628326	-0.20073843126726
