replicate	chromosome	window_pos_1	window_pos_2	dxy_new	dxy_new_multi	fst_hudson_new	fst_hudson_num_new	fst_hudson_den_new	fst_hudson_new_multi	fst_hudson_num_new_multi	fst_hudson_den_new_multi	fst_hudson_new_multi_fstbi	fst_hudson_num_new_multi_fstbi	fst_hudson_den_new_multi_fstbi
6	1	50001	60000	0.067893638896349	0.080717440500126	0.22105715916972	136.60622870499	617.96790123457	0.22319717839992	170.9168904247	765.76635802469	0.22097268639401	137.23535969079	621.0512345679
6	1	60001	70000	0.065448319957609	0.077523538947322	0.25490485937813	152.36670476574	597.73950617284	0.24971999590584	183.85411183756	736.24104938272	0.25451503585352	152.66078934173	599.81049382716
6	1	70001	80000	0.063996830181897	0.078546844862995	0.24285123634361	140.91667851094	580.25925925926	0.24824283264586	184.96458533205	745.09537037037	0.24319214047077	141.47072273745	581.72407407407
6	1	80001	90000	0.06968275951438	0.080899215900092	0.25870431556733	164.87705113172	637.31851851852	0.25905698198974	199.3058888731	769.35154320988	0.25863174913193	165.36004038897	639.36481481481
6	1	90001	100000	0.066013985825031	0.07919541860884	0.27321493125782	164.81302830386	603.23580246914	0.27227550023756	205.43043632322	754.49475308642	0.27313143752598	165.2645830619	605.07345679012
7	1	1	10000	0.064044737135053	0.077002838444346	0.20122637565057	117.19883708994	582.42283950617	0.20394751474871	149.72706080454	734.1450617284	0.20111753983918	117.6893908886	585.17716049383
7	1	10001	20000	0.067564996528456	0.079470273779217	0.23143311797105	142.35722520303	615.11172839506	0.22945887727874	172.70519845077	752.66296296296	0.23115162107148	142.65679249231	617.15679012346
7	1	20001	30000	0.065743205015508	0.078906255066216	0.25997161041798	156.26636740141	601.09012345679	0.26206956961514	196.84271853668	751.10864197531	0.2599138168268	156.32259808044	601.44012345679
7	1	30001	40000	0.064538782033143	0.076469257651884	0.2559550237938	151.34731154777	591.30432098765	0.25251629304201	183.90590160569	728.29320987654	0.25587105890672	151.46303126493	591.95061728395
7	1	40001	50000	0.065360318409255	0.077819671640587	0.25038081146882	149.03577779357	595.23641975309	0.24615436836808	181.76798296004	738.43086419753	0.25068824397819	149.82475748854	597.6537037037
7	1	50001	60000	0.06477383076109	0.078503794911886	0.19823394264991	116.2310460071	586.33271604938	0.19952293607924	148.40984002337	743.82345679012	0.1990384328129	117.03054400739	587.97962962963
7	1	60001	70000	0.065595051438073	0.07764478333015	0.2082010809037	124.5241668542	598.09567901235	0.20779543526827	153.29133394134	737.70308641975	0.20826824004646	124.68968107325	598.6975308642
7	1	70001	80000	0.067096298453218	0.078754117387696	0.25390110014473	156.01407612708	614.46790123457	0.24758216240358	185.62205176341	749.73919753086	0.25378677710566	156.21813733038	615.5487654321
7	1	80001	90000	0.061367326878589	0.072285101562815	0.2389795118377	133.91098931252	560.3450617284	0.2356453641741	161.70043073667	686.2024691358	0.23908682282522	134.35351182651	561.94444444444
7	1	90001	100000	0.066980257562292	0.081603485302205	0.23626716531027	143.10760540415	605.7024691358	0.23795015371822	183.96198117156	773.11141975309	0.23582655024404	143.23173001378	607.36049382716
8	1	1	10000	0.06619155084106	0.079610832245235	0.29688577056141	178.66988850592	601.81358024691	0.29313804299889	221.09439282316	754.23302469136	0.29754934212615	179.89429145594	604.58641975309
8	1	10001	20000	0.066023431650028	0.078917149456772	0.20823135716454	125.57559093045	603.05802469136	0.20951369414469	157.38927363031	751.21234567901	0.20793710841212	125.73571876962	604.68148148148
8	1	20001	30000	0.068517305515122	0.082114113344006	0.26052562001219	163.51070366817	627.61851851852	0.25979673619376	203.34595241761	782.71172839506	0.26109692035377	164.63595249658	630.5549382716
8	1	30001	40000	0.065882793532724	0.078365125679117	0.22761212752716	136.19115450063	598.3475308642	0.22572011930764	167.05100163056	740.08024691358	0.22704854630881	136.23487407565	600.02530864198
8	1	40001	50000	0.062276235413125	0.073785635183689	0.22468466021386	127.73766754709	568.51975308642	0.22675179472579	158.72723609976	700.00432098765	0.22421981127557	127.99338793543	570.83888888889
8	1	50001	60000	0.066647108888268	0.078166734299969	0.32705709817271	199.51169404667	610.02098765432	0.32815395450345	243.47666244221	741.95864197531	0.32783077512196	200.9928458626	613.09938271605
8	1	60001	70000	0.069077071651597	0.08132772970392	0.25525916991223	160.49152443671	628.73950617284	0.24919300216373	192.30693136639	771.71882716049	0.25511210478424	160.54377978341	629.30679012346
8	1	70001	80000	0.068540835707502	0.082303479260374	0.23912897204773	149.14990623285	623.72160493827	0.23622194265927	185.22286467525	784.10524691358	0.23967590979378	149.97468543589	625.73950617284
8	1	80001	90000	0.063995303186217	0.077109657916414	0.20398130035341	119.3382524567	585.0450617284	0.2054242349685	150.9887147781	735.00925925926	0.20402325078622	119.61681689151	586.29012345679
8	1	90001	100000	0.064268745570135	0.075162407251528	0.27089578079844	159.51162949539	588.83024691358	0.26911869870349	192.24319813097	714.34351851852	0.27072612256977	159.82934971001	590.37283950617
9	1	1	10000	0.064878079146047	0.077657826213628	0.231792138071	137.19376024036	591.88271604938	0.23015051662798	169.6504099105	737.12808641975	0.23230283315931	137.74052339836	592.93518518519
9	1	10001	20000	0.069588666820937	0.083250595852735	0.25175493708127	159.82848665743	634.85740740741	0.25233066457082	199.66847607655	791.29691358025	0.25136328194456	159.92352647392	636.22469135802
9	1	20001	30000	0.06410828417661	0.07706890626621	0.22707193992803	132.80526675274	584.85987654321	0.22659805425055	166.2540832139	733.69598765432	0.2275136567896	133.38283054401	586.26296296296
9	1	30001	40000	0.065266428414354	0.077616169859961	0.23041143369034	137.61393991796	597.25308641975	0.22934785412505	169.64450208657	739.68209876543	0.23043936615284	137.95281104044	598.6512345679
9	1	40001	50000	0.064038501548139	0.077727480807821	0.23954244215461	139.27130666003	581.40555555556	0.24052501497066	177.47546528247	737.86697530864	0.23967314200059	139.70636215045	582.9037037037
9	1	50001	60000	0.060155224562004	0.073657605880531	0.20416752839894	111.59192161461	546.57037037037	0.20145112499405	140.75713419954	698.71604938272	0.20426515912072	112.15632484099	549.07222222222
9	1	60001	70000	0.069783340116673	0.084015893810785	0.25758503120777	163.5738089598	635.02839506173	0.26037854004796	207.79951389136	798.06697530864	0.25758503120777	163.5738089598	635.02839506173
9	1	70001	80000	0.060632998836533	0.071800274319613	0.22055136494093	122.60082791458	555.88333333333	0.22071601785186	150.91546279517	683.75401234568	0.22071021696855	122.93559085148	557
9	1	80001	90000	0.062905418965355	0.076552543873047	0.20654497315103	117.49387295834	568.8537037037	0.20940838653977	151.6027526087	723.95740740741	0.20593063989424	117.65478469088	571.33209876543
9	1	90001	100000	0.066879668320179	0.079637398500835	0.2306892884903	140.30607966457	608.2037037037	0.23104784005226	174.70846440994	756.15709876543	0.23051084149861	140.79559511542	610.79814814815
10	1	1	10000	0.067425090801093	0.080566026288389	0.21964986632311	134.20742418679	611.00617283951	0.21754149240427	165.83530392401	762.31574074074	0.21990186168871	134.67427996699	612.42901234568
10	1	10001	20000	0.061943798976172	0.073832765663588	0.23029584601268	130.28589445964	565.73271604938	0.22985085678678	161.10118857265	700.89444444444	0.23005113806255	130.87012815502	568.87407407407
10	1	20001	30000	0.065686004038142	0.078586973725863	0.21823367594151	130.86328492974	599.6475308642	0.22136507665563	165.54425148152	747.83364197531	0.2181307643679	130.94376320143	600.29938271605
10	1	30001	40000	0.0660439092623	0.078762583794642	0.20021628678549	120.79271044309	603.31111111111	0.19881263247096	148.9796938848	749.34722222222	0.20015084857522	120.85590081607	603.82407407407
10	1	40001	50000	0.067910124651183	0.080714000680727	0.23547805792708	145.4572674476	617.71049382716	0.23703081910342	181.11985780952	764.11944444444	0.23506307175416	145.72822193796	619.9537037037
10	1	50001	60000	0.06690527378742	0.080380568465772	0.25978862555071	158.09966006941	608.57037037037	0.25295628593045	192.97832064022	762.89197530864	0.25980624006007	158.23932061259	609.06666666667
10	1	60001	70000	0.066285229533609	0.07871676000951	0.21739168934012	131.17293761622	603.39444444444	0.21706535371148	162.37473291168	748.04537037037	0.21719991974684	131.19518708027	604.02962962963
10	1	70001	80000	0.06772876415655	0.080383346992936	0.22665635410514	139.66480593161	616.1962962963	0.22396613941288	170.8498735624	762.83796296296	0.22664271477624	139.73404754291	616.53888888889
10	1	80001	90000	0.068050019300705	0.081366121280427	0.21190293366314	131.43828838432	620.27592592593	0.21277532586241	164.99005930032	775.41913580247	0.21163453507821	131.54562571312	621.56975308642
10	1	90001	100000	0.069942780732033	0.082723721728861	0.25127346741992	160.47517953942	638.6475308642	0.24915960958527	196.50918493646	788.68796296296	0.25097917131716	160.77446848832	640.58888888889
11	1	1	10000	0.07183855483014	0.086135401322482	0.24750881186892	161.28850612151	651.6475308642	0.245290395207	200.27408108193	816.4774691358	0.24724662875976	161.69090103322	653.96604938272
11	1	10001	20000	0.068248918144694	0.081643512837195	0.24640637412694	153.28666749577	622.08888888889	0.24874479872574	193.0719508897	776.18487654321	0.24627344146657	153.8698219806	624.79259259259
11	1	20001	30000	0.065662752380875	0.077161860795732	0.24423865786981	146.4854518787	599.76358024691	0.24188425181145	176.99297812363	731.72592592593	0.24419948707068	146.89820144737	601.55
11	1	30001	40000	0.066606674530501	0.078995432902284	0.23232642689881	141.39042153762	608.58518518519	0.22907568644685	172.38185793191	752.51049382716	0.23230433744227	141.43505430598	608.83518518519
11	1	40001	50000	0.065381285964134	0.078134362876172	0.20085260482397	119.4880824914	594.90432098765	0.19823677177747	147.17746489161	742.43271604938	0.20094742200313	119.67895075547	595.57345679012
11	1	50001	60000	0.064900708385241	0.077102192619646	0.23643534826609	140.05218664993	592.3487654321	0.23283958973062	170.40458797727	731.85401234568	0.23677438645335	140.94506903236	595.27160493827
11	1	60001	70000	0.070213297896914	0.083869291438831	0.21546666682576	137.45868915499	637.95802469136	0.2134390653313	170.1130431092	797.00987654321	0.21449623978759	137.67997252129	641.87592592593
11	1	70001	80000	0.062223721369329	0.073437802264002	0.23888205936844	135.87301874948	568.78703703704	0.23892550990126	166.84647682273	698.3200617284	0.23904424860418	136.56789748388	571.30802469136
11	1	80001	90000	0.07048646754982	0.085247894323897	0.25196779714817	161.47682905163	640.86296296296	0.2477194420754	200.70129803346	810.19598765432	0.25197259883084	161.95289928026	642.74012345679
11	1	90001	100000	0.066973312163898	0.078970998381214	0.29027901454386	177.32087809481	610.86358024691	0.29196780526919	218.92611128878	749.82962962963	0.29048818427959	178.04271853668	612.90864197531
12	1	1	10000	0.066482442182062	0.078869618250405	0.25743813814644	156.15831961372	606.58580246914	0.25350469747732	190.02125306471	749.57685185185	0.25703733307444	156.40483720049	608.49074074074
12	1	10001	20000	0.063550512099575	0.076028655543127	0.21152955345886	123.06893879275	581.8049382716	0.21031490791603	152.48025559938	725.00925925926	0.21150251481679	123.44918728557	583.67716049383
12	1	20001	30000	0.068538252746291	0.080207189313393	0.26381568041326	165.71663389752	628.15308641975	0.26107227203052	199.13819363015	762.77037037037	0.26461043341356	166.66161469006	629.83765432099
12	1	30001	40000	0.064542793684213	0.078766419441294	0.2232755232166	130.80706787162	585.8549382716	0.22453724414486	168.07000813307	748.51728395062	0.22343168380408	131.17246601681	587.08086419753
12	1	40001	50000	0.059876339799084	0.072289446981228	0.25888441257348	141.12156881324	545.11419753086	0.25592042618175	175.56828429805	686.02685185185	0.25885477873919	141.49353737065	546.61358024691
12	1	50001	60000	0.065680546898235	0.078047924995799	0.23274691097383	138.97361155527	597.10185185185	0.23101523580014	170.87277209253	739.66018518519	0.23257192090524	139.09006798612	598.05185185185
12	1	60001	70000	0.06441854631494	0.076963047522408	0.23269240427291	136.48127697039	586.53086419753	0.2340586976134	170.95163263413	730.37932098765	0.23267545911571	136.48297188565	586.58086419753
12	1	70001	80000	0.068239322473458	0.080559258090038	0.23134104500256	144.28912340546	623.70740740741	0.22875687042547	175.1258812138	765.55462962963	0.2313217545153	144.29251323597	623.77407407407
12	1	80001	90000	0.062564394260288	0.074028118549675	0.23854695661375	137.02225538618	574.4037037037	0.2403420605438	169.20259093439	704.00740740741	0.23854695661375	137.02225538618	574.4037037037
12	1	90001	100000	0.062390166727516	0.07334039396225	0.2163082234218	123.21397091047	569.62222222222	0.21880000366449	152.07626723835	695.04691358025	0.21612001553885	123.30767508794	570.55185185185
13	1	1	10000	0.065864285801586	0.078974985811061	0.20135225623401	120.5641379147	598.77222222222	0.1988459843681	148.93539680284	748.9987654321	0.20140145360745	120.93212442802	600.45308641975
13	1	10001	20000	0.06909404562257	0.081758227424228	0.25783051202669	162.48653938023	630.20679012346	0.24514259584366	190.64353806157	777.68425925926	0.2575255194672	162.5548768788	631.21851851852
13	1	20001	30000	0.068493962085948	0.080703450558866	0.26379594017061	165.32612648892	626.71975308642	0.25878459888751	198.6145438771	767.48981481481	0.2634364907633	165.81375712137	629.42592592593
13	1	30001	40000	0.067913581603731	0.080316623703132	0.28732034628242	177.54836647755	617.94567901235	0.27977563512634	213.40361497037	762.76697530864	0.28670522355583	177.74821269943	619.96851851852
13	1	40001	50000	0.060455187909488	0.071260515016438	0.2398797198665	132.75106578703	553.40679012346	0.23885946965118	161.65080008054	676.76111111111	0.23968304876704	132.77952658447	553.97962962963
13	1	50001	60000	0.065865891504384	0.078816116953877	0.21311555877791	127.87749154122	600.03827160494	0.21095436569414	158.26864308077	750.25061728395	0.21318807950553	128.37054408635	602.14691358025
13	1	60001	70000	0.061020927713283	0.075440183638401	0.21642426564759	119.95381721131	554.25308641975	0.21646187474493	155.1016141768	716.53086419753	0.21690443953031	120.6711698587	556.33333333333
13	1	70001	80000	0.06430060365393	0.077517283950617	0.22695209797314	132.84150726251	585.32839506173	0.22616107521225	166.54822671515	736.41419753086	0.22644410313344	133.2844399831	588.5975308642
13	1	80001	90000	0.063946155976583	0.076669075897276	0.22036688174456	127.51502406361	578.6487654321	0.21404144233988	155.57020889347	726.82283950617	0.22033634178858	127.52550624391	578.77654320988
13	1	90001	100000	0.064564790362546	0.077358839248944	0.19922407275021	116.89767615393	586.76481481481	0.19768752064498	145.32821137682	735.14104938272	0.19930159124636	117.16645287757	587.88518518519
14	1	1	10000	0.065076014997554	0.078144379316966	0.24727020444167	146.97847797163	594.40432098765	0.24363986389898	181.17594181699	743.62191358025	0.24727507449857	147.50477166219	596.52098765432
14	1	10001	20000	0.068132826315011	0.081972700857902	0.24847895737897	154.00833145799	619.80432098765	0.2486632332982	193.48110118166	778.08487654321	0.2487339691961	154.69256870665	621.91975308642
14	1	20001	30000	0.067452809211351	0.078604727988775	0.25926138745498	160.20673346836	617.93518518519	0.25556377860714	191.06192609569	747.60956790123	0.25932190337272	160.64255567795	619.47160493827
14	1	30001	40000	0.066506117477717	0.078761818918817	0.24301691171335	147.77018342828	608.06543209877	0.23894050090417	179.4052302329	750.83641975309	0.24280369089555	147.81723835017	608.79320987654
14	1	40001	50000	0.064576672056785	0.077615579126824	0.24442106677747	143.52299427132	587.19567901235	0.24333643908118	179.44252379712	737.42561728395	0.24426992750225	143.95324414597	589.32037037037
14	1	50001	60000	0.071375513723314	0.08470623665156	0.2348847378353	152.19284092749	647.94691358025	0.23085199964762	185.37764699728	803.01512345679	0.23478250152536	152.24558267894	648.4537037037
14	1	60001	70000	0.065579405162738	0.07628339482149	0.25059823779477	150.40473099685	600.18271604938	0.24632899527045	178.64424970488	725.2262345679	0.25106884647562	151.55321473269	603.63209876543
14	1	70001	80000	0.062048753344381	0.07229797713898	0.22200683735618	125.91953732327	567.18765432099	0.21920378623858	150.50836412844	686.61388888889	0.22216092407336	126.37733875011	568.85493827161
14	1	80001	90000	0.067700517196688	0.079682303136029	0.25614547177642	157.75272280062	615.87160493827	0.25134361537024	189.64170565406	754.51172839506	0.25651393402276	158.50724356165	617.92839506173
14	1	90001	100000	0.065910658088499	0.078315966939484	0.241988835409	145.34910023017	600.64382716049	0.24000251349599	178.4494984938	743.53179012346	0.24146187830467	145.40238109338	602.17530864198
15	1	1	10000	0.07118575059483	0.08395869844608	0.28902842230795	187.7853342256	649.71234567901	0.2798962846144	223.48241096069	798.44722222222	0.28902168300072	188.94007529009	653.72283950617
15	1	10001	20000	0.069785750915151	0.083538572909941	0.30440583860766	192.2933561533	631.70061728395	0.293113870163	231.76296592403	790.69259259259	0.30422720426586	192.47384784849	632.66481481481
15	1	20001	30000	0.066958342834186	0.080574770620166	0.25105942101116	152.9085152416	609.05308641975	0.24726491306051	189.4507895194	766.18549382716	0.25125070820311	153.31287195948	610.1987654321
15	1	30001	40000	0.061990425246086	0.075022006384127	0.26516436574244	149.54975600801	563.98888888889	0.26088144426368	185.83470983509	712.33395061728	0.26484701940157	149.61992857904	564.92962962963
15	1	40001	50000	0.069701441962244	0.083358466726126	0.26318811275185	166.42212924469	632.33148148148	0.26118176659902	206.13456543368	789.23796296296	0.263069422896	166.54584147627	633.08703703704
15	1	50001	60000	0.067102115034932	0.078690562408498	0.22394689229226	137.6351334652	614.58827160494	0.22302271697248	166.93353616648	748.50462962963	0.22374632901279	137.72208068318	615.52777777778
15	1	60001	70000	0.066241480723912	0.079110373068312	0.20271737478139	122.54665734917	604.51975308642	0.20176402158871	151.92276597299	752.9725308642	0.20247549444931	122.61141037637	605.56172839506
15	1	70001	80000	0.067022973534187	0.079738466877478	0.24985908732031	153.3291136142	613.66234567901	0.2548459742013	193.74067401801	760.22654320988	0.24982390093526	153.33250344471	613.76234567901
15	1	80001	90000	0.062246022920901	0.075018161153878	0.18600041874991	105.27681108782	566.00308641975	0.19063262909928	135.61552280614	711.39722222222	0.18596294092567	105.40264699728	566.79382716049
