replicate	chromosome	window_pos_1	window_pos_2	pi_new	thetaw_new	tajimaD_new	pi_new_multi	thetaw_new_multi	tajimaD_new_multi	pi_old	pi_vcftools
2	1	70001	80000	0.030327595409661	0.031206256856589	-0.12351179831691	0.032022907528025	0.033289219154387	-0.16689275485633	NA	0.0156803
2	1	70002	80001	NA	NA	NA	NA	NA	NA	0.03032759540966106	NA
2	1	80001	90000	0.037173333333333	0.037288967574516	-0.01360857773856	0.039981670420918	0.040730474364249	-0.080693277006985	NA	0.0197674
2	1	80002	90001	NA	NA	NA	NA	NA	NA	0.03716837754966004	NA
2	1	90001	100000	0.037299103178831	0.037048538747546	0.029679053955204	0.039664502164502	0.039857255141918	-0.021225804423865	NA	0.0195975
2	1	90002	100000	NA	NA	NA	NA	NA	NA	0.037304071755250655	NA
3	1	1	10000	0.036827564867613	0.035567612362746	0.15544160534402	0.038162590879048	0.037327104694645	0.098226879516244	0.03682756486761261	0.0188691
3	1	10001	20000	0.033614804964539	0.034785282194335	-0.14764244104075	0.035453642384106	0.03688235688676	-0.16999239501035	0.03361480496453901	0.0174842
3	1	20001	30000	0.033190233431715	0.033516509866051	-0.042709547216356	0.034745422958706	0.035641926625041	-0.11037058685122	0.03319023343171452	0.0169571
3	1	30001	40000	0.034332134771607	0.036361328283765	-0.24488843890925	0.036499469917837	0.038938701165702	-0.27492992086563	0.0343321347716074	0.0180214
3	1	40001	50000	0.033365693626138	0.033574740395945	-0.027316969367374	0.03492571835246	0.035509181448928	-0.072099628184141	0.03336569362613819	0.0170701
3	1	50001	60000	0.029201550387597	0.029796144900017	-0.087527118432282	0.03131887507714	0.03263930293004	-0.17748408840549	0.0292015503875969	0.015401
3	1	60001	70000	0.032657114800928	0.030548171249676	0.30281753121001	0.034585889570552	0.032797320888449	0.2392484256922	0.03265711480092841	0.0168675
3	1	70001	80000	0.029543415859347	0.028749757148359	0.12106691552697	0.030826512813632	0.030326604567741	0.072303178664866	0.02954341585934697	0.0149116
3	1	80001	90000	0.030966825721427	0.032540086999128	-0.21209608591993	0.033215739484396	0.035084350924941	-0.23368885750371	0.03096682572142695	0.0159469
3	1	90001	100000	0.032158679017318	0.03256803472393	-0.055141300679521	0.033863707269243	0.034814796067331	-0.1198661313317	0.03215867901731776	0.0165035
4	1	1	10000	0.037362821199143	0.03629938712688	0.12855519319555	0.038983691063414	0.038408944541486	0.065671549484419	0.03736282119914347	0.0191229
4	1	10001	20000	0.035018123238019	0.034186322163628	0.10675406343771	0.036765164683336	0.036305707472992	0.055532797905856	0.03501812323801853	0.0179448
4	1	20001	30000	0.034112160035963	0.032554798158425	0.20986354713671	0.036496913580247	0.035304904722717	0.14814731513667	0.03411216003596314	0.0177246
4	1	30001	40000	0.034606590450572	0.035912562543865	-0.15956992145572	0.037063545150502	0.03886507259309	-0.20343328487228	0.03460659045057162	0.0181159
4	1	40001	50000	0.033961271546899	0.034123731717925	-0.020888407780426	0.036137841931747	0.036935610190568	-0.094782292110119	0.033961271546899485	0.017649
4	1	50001	60000	0.031726317663818	0.032961860143825	-0.16444913447254	0.034045025899854	0.035944519784185	-0.23188970721923	0.031726317663817664	0.0167187
4	1	60001	70000	0.03672278338945	0.036975628548833	-0.030007426331276	0.039288424623901	0.040198220991563	-0.099335873747716	0.03672278338945006	0.0192026
4	1	70001	80000	0.033819628647215	0.033334070614566	0.063908252370742	0.035307336417713	0.035136079339036	0.021387225206016	0.033819628647214856	0.0174208
4	1	80001	90000	0.031710884809505	0.032426177073782	-0.09677270437578	0.033222029295223	0.034214069946461	-0.12721781210579	0.031710884809504666	0.0162032
4	1	90001	100000	0.026823227632568	0.027549540076615	-0.11561135533466	0.02825377936445	0.029407351170419	-0.17205263294061	0.026823227632568218	0.0138604
5	1	1	10000	0.032718240678723	0.032942305696127	-0.0298402116693	0.034502202055252	0.035031285044277	-0.066269677417407	0.03271824067872293	0.0168519
5	1	10001	20000	0.033241905271608	0.033184890429595	0.0075376881574034	0.035084565188441	0.035679051704489	-0.073113142304643	0.033241905271608245	0.0171821
5	1	20001	30000	0.036121803380232	0.035240652325637	0.1097146319543	0.038069583994359	0.037411723713895	0.077169066345465	0.03612180338023184	0.0188184
5	1	30001	40000	0.034082296821363	0.033413409728707	0.087827408342274	0.036142907848618	0.036141406387662	0.00018230071942578	0.034082296821363295	0.0177145
5	1	40001	50000	0.034496254429642	0.03491801413702	-0.052997017011859	0.037276477146042	0.038220009147562	-0.10834071088735	0.03449625442964159	0.0182054
5	1	50001	60000	0.038444924406048	0.037467291814209	0.11450464336904	0.041336954577969	0.040904233556776	0.046432480801411	0.03844492440604751	0.0201864
5	1	60001	70000	0.039328288240021	0.036611114339841	0.32567923625534	0.041249777659196	0.03883659935836	0.27270345654123	0.03932828824002143	0.0202272
5	1	70001	80000	0.034145559828493	0.033529468283533	0.080617394998841	0.036192519251925	0.0360445167106	0.018018329440262	0.03414555982849313	0.0178907
5	1	80001	90000	0.033329945799458	0.036221039036869	-0.35024004270281	0.035467781073066	0.039001207241779	-0.39760783595442	0.03332994579945799	0.0172031
5	1	90001	100000	0.036388888888889	0.03566361062339	0.089236130192231	0.038407101275386	0.037886647178474	0.060286124984592	0.03638888888888889	0.01883
6	1	1	10000	0.03692981280436	0.037201138957199	-0.032006276318413	0.038983371126228	0.039836372982754	-0.093979831144402	0.03692981280436045	0.019133
6	1	10001	20000	0.033297447629301	0.033539137852863	-0.031615698108311	0.035322616655503	0.036050832091473	-0.088637109206937	0.033297447629300675	0.0171993
6	1	20001	30000	0.037635560315973	0.038291060912636	-0.075128109985058	0.039560012437811	0.040843389297923	-0.13791728104377	0.037635560315972684	0.0194542
6	1	30001	40000	0.02977500773549	0.031011760891563	-0.17493840121162	0.031235962478531	0.032927643464741	-0.22539973675122	0.02977500773549043	0.0153879
6	1	40001	50000	0.036183681672026	0.035086640900302	0.13719107957319	0.038519036829713	0.03791671412291	0.069714096226148	0.03618368167202572	0.0188849
6	1	50001	60000	0.02837552742616	0.029341141021413	-0.14433620041903	0.030250391236307	0.031450358154285	-0.16736900109092	0.028375527426160337	0.014649
6	1	60001	70000	0.031864572239972	0.031813485585338	0.0070444657662624	0.033158616418967	0.033431744107052	-0.035843735531647	0.0318645722399716	0.0162719
6	1	70001	80000	0.032919621749409	0.032624749494498	0.039651499514301	0.034328308431163	0.034333805229854	-0.00070245051444822	0.03291962174940898	0.016766
6	1	80001	90000	0.032152926960258	0.031196678435954	0.13445715756808	0.034011899986629	0.033485064273092	0.069027885208334	0.03215292696025779	0.0165549
6	1	90001	100000	0.034159410582719	0.034314901766799	-0.019881365213835	0.036049226254002	0.036625405813111	-0.069034323242641	0.03415941058271936	0.0176394
7	1	1	10000	0.033757571708534	0.034469392725802	-0.090608162904705	0.035911247062996	0.037074499278294	-0.13768996419104	0.03375757170853376	0.0176325
7	1	10001	20000	0.032800250862339	0.033615566472248	-0.10641052785042	0.035085550060152	0.036416853752958	-0.16041951941433	0.03280025086233929	0.0171257
7	1	20001	30000	0.032510274278567	0.034086377407988	-0.20287097613435	0.034225395977932	0.036363385334474	-0.25800238882814	0.03251027427856696	0.0167336
7	1	30001	40000	0.033200704382328	0.033614938134791	-0.05406513804897	0.034664667999112	0.035657912547709	-0.12222666152597	0.03320070438232803	0.01697
7	1	40001	50000	0.035185804782298	0.03327443819964	0.25201498855687	0.0371747046807	0.035773611831325	0.17185928527449	0.03518580478229836	0.0181991
7	1	50001	60000	0.034468279426178	0.034277212946754	0.024457009810092	0.036537012411348	0.037029493948808	-0.058363977639074	0.03446827942617838	0.0179408
7	1	60001	70000	0.031966975018993	0.032403163148301	-0.059054123035702	0.034035005782404	0.035026610466609	-0.12421887279073	0.03196697501899272	0.0166215
7	1	70001	80000	0.036326220194157	0.034743394429644	0.19989155992674	0.038101127601729	0.036910131015827	0.14159882749718	0.036326220194157384	0.0186054
7	1	80001	90000	0.034983961507618	0.034921672884648	0.0078262974004281	0.036922513646652	0.037073864265083	-0.017915092285719	0.03498396150761828	0.0181132
7	1	90001	100000	0.033488564281247	0.034126764111078	-0.082050057984401	0.035236220472441	0.036398751969083	-0.14015279501378	0.03348856428124721	0.0172314
8	1	1	10000	0.034855033315325	0.033213710429712	0.2167995946195	0.036904281551222	0.035507228880842	0.17264287393548	NA	0.0178877
8	1	2	10001	NA	NA	NA	NA	NA	NA	0.03485032635606572	NA
8	1	10001	20000	0.031294232130219	0.030912366261664	0.054187975618765	0.033080107455851	0.033405432729042	-0.042727834177719	NA	0.0162976
8	1	10002	20001	NA	NA	NA	NA	NA	NA	0.03129838531298385	NA
8	1	20001	30000	0.030534139749214	0.031927205374304	-0.19141142718245	0.03216351035183	0.033924081802298	-0.22770299643018	NA	0.0158198
8	1	20002	30001	NA	NA	NA	NA	NA	NA	0.030530081516923623	NA
8	1	30001	40000	0.037366388215216	0.036016069535448	0.16451464440315	0.039416197120114	0.038489405781038	0.10567453239889	NA	0.0192066
8	1	30002	40001	NA	NA	NA	NA	NA	NA	0.037366388215216026	NA
8	1	40001	50000	0.035124548011249	0.03382139477001	0.16904913511877	0.036568758344459	0.035568380688481	0.12341310077225	NA	0.0178657
8	1	40002	50001	NA	NA	NA	NA	NA	NA	0.0351245480112495	NA
8	1	50001	60000	0.033964138978206	0.034400250917212	-0.055623957988065	0.035929508561263	0.036791127990516	-0.10276993948775	NA	0.0175798
8	1	50002	60001	NA	NA	NA	NA	NA	NA	0.0339641389782065	NA
8	1	60001	70000	0.037226155490248	0.035788672087765	0.17624791926694	0.038790157969471	0.037750933084241	0.12080949150099	NA	0.0190457
8	1	60002	70001	NA	NA	NA	NA	NA	NA	0.037226155490248464	NA
8	1	70001	80000	0.033799393452859	0.034999374110436	-0.15043806759234	0.035328043739165	0.03693225318079	-0.19061321187223	NA	0.0173013
8	1	70002	80001	NA	NA	NA	NA	NA	NA	0.033799393452858796	NA
8	1	80001	90000	0.031877918612408	0.0314433465449	0.060627538731845	0.033718561813673	0.033947663460712	-0.029610052302231	NA	0.0165278
8	1	80002	90001	NA	NA	NA	NA	NA	NA	0.031877918612408275	NA
8	1	90001	100000	0.029185718128026	0.030841743572675	-0.23552402488471	0.031090129904915	0.033135280556298	-0.27078386614833	NA	0.0151028
8	1	90002	99999	NA	NA	NA	NA	NA	NA	0.029189643577673167	NA
9	1	1	10000	0.031622472211062	0.033215999875558	-0.21047615735457	0.033679722888356	0.035853911745649	-0.26609193817245	NA	0.0164894
9	1	2	10001	NA	NA	NA	NA	NA	NA	0.03162247221106201	NA
9	1	10001	20000	0.034440191601755	0.03363346705593	0.10523352799053	0.036606506238859	0.036139695705438	0.056680199007438	NA	0.0178629
9	1	10002	20001	NA	NA	NA	NA	NA	NA	0.034435566894946514	NA
9	1	20001	30000	0.032148256848097	0.030876302595466	0.1807021978397	0.033504057469735	0.03243378381966	0.14476717720909	NA	0.0163825
9	1	20002	30001	NA	NA	NA	NA	NA	NA	0.03215254614187236	NA
9	1	30001	40000	0.032682569296375	0.03088354608663	0.25552198064809	0.034527442395294	0.033347338786497	0.15526125999538	NA	0.0169362
9	1	30002	40001	NA	NA	NA	NA	NA	NA	0.0326782145236509	NA
9	1	40001	50000	0.039847789918611	0.036588293620943	0.39091891383166	0.042391109918612	0.039581017079449	0.31159304101056	NA	0.0206736
9	1	40002	50001	NA	NA	NA	NA	NA	NA	0.039847789918611445	NA
9	1	50001	60000	0.034541907708866	0.034138277554351	0.051874719380557	0.036939649404523	0.037181729337364	-0.028571295237302	NA	0.0180203
9	1	50002	60001	NA	NA	NA	NA	NA	NA	0.034541907708865865	NA
9	1	60001	70000	0.033604026845638	0.034545799195032	-0.1196130413083	0.035856258903134	0.03730847906389	-0.17081679876444	NA	0.0175336
9	1	60002	70001	NA	NA	NA	NA	NA	NA	0.03360402684563758	NA
9	1	70001	80000	0.037483399734396	0.036500054123976	0.118223377131	0.040138613861386	0.039863803249471	0.030257190224135	NA	0.019905
9	1	70002	80001	NA	NA	NA	NA	NA	NA	0.03748339973439575	NA
9	1	80001	90000	0.032565434430653	0.031470177782833	0.15266604181711	0.033958753642681	0.033196827001609	0.10069367848174	NA	0.0164287
9	1	80002	90001	NA	NA	NA	NA	NA	NA	0.032565434430653	NA
9	1	90001	100000	0.035671910411945	0.033587738113684	0.27224469797778	0.038040256580403	0.036155870328584	0.22870391721655	NA	0.0187026
9	1	90002	100000	NA	NA	NA	NA	NA	NA	0.03567666666666667	NA
10	1	1	10000	0.032563740646144	0.031355956140121	0.16896437645432	0.0337109025916	0.032802794866992	0.12145160680685	0.032563740646144194	0.0163624
10	1	10001	20000	0.036072997937405	0.03518769465986	0.11039388967097	0.038224856033213	0.037736281754128	0.056817869718663	0.03607299793740472	0.0186458
10	1	20001	30000	0.032657388999337	0.033631519822597	-0.12708214978156	0.03433469783001	0.03577547273651	-0.17672095856576	0.03265738899933731	0.0169659
10	1	30001	40000	0.034132758465822	0.03422947758555	-0.012397297243467	0.036511394101877	0.037165728174424	-0.077260163528419	0.03413275846582233	0.0177797
10	1	40001	50000	0.032349002276684	0.033215999875558	-0.11451468782901	0.03413688094603	0.035409852576867	-0.15774395690606	0.03234900227668407	0.0166909
10	1	50001	60000	0.030848792206059	0.031089762731603	-0.033999368596228	0.032884887944016	0.033516209031252	-0.08264244945361	0.03084879220605899	0.0161094
10	1	60001	70000	0.033501492271371	0.034836459356678	-0.16814228931341	0.035861037234043	0.037590546887426	-0.20191132851007	0.03350149227137066	0.0176176
10	1	70001	80000	0.036248543515282	0.035573941635651	0.083209020535609	0.038580535865543	0.038532231243237	0.0055017115557746	0.03624854351528189	0.018856
10	1	80001	90000	0.03241415882275	0.033320812996663	-0.11937962916913	0.034488329157326	0.036244943630956	-0.21267660267974	0.03241415882274957	0.0170669
10	1	90001	100000	0.034706490471054	0.035923297108512	-0.14863009476829	0.035883987807065	0.037366737942189	-0.17413397338589	0.03470649047105358	0.0174333
11	1	1	10000	0.034622443041941	0.033709886780633	0.11876959908379	0.03657128849668	0.036063938055858	0.061731666583924	0.03462244304194083	0.0178434
11	1	10001	20000	0.034571352502662	0.033257729571558	0.17329106534478	0.0359599646096	0.034876016511643	0.13637345737155	0.034571352502662404	0.0176677
11	1	20001	30000	0.0303282555945	0.030957208248162	-0.089117860260489	0.031503518443817	0.032417972672619	-0.12374774140259	0.030328255594499864	0.0152358
11	1	30001	40000	0.034934867951463	0.036017058560338	-0.13184586541753	0.037188193519751	0.038884586621257	-0.19146709279429	0.03493486795146324	0.0182655
11	1	40001	50000	0.030499307138706	0.031522750596367	-0.14242094871513	0.032186135614363	0.033391080532149	-0.15831963117523	0.030499307138706362	0.0156743
11	1	50001	60000	0.033809300873908	0.03285352413632	0.12763067350518	0.035429168333556	0.034601381924549	0.1049689184134	0.03380930087390761	0.0173146
11	1	60001	70000	0.035729250245164	0.033650743248501	0.27099556959067	0.037953477026787	0.036367559827202	0.19136033895839	0.03572925024516359	0.018615
11	1	70001	80000	0.033516715568596	0.034686382263151	-0.14795895793459	0.035467844022485	0.037015424256207	-0.18347383366835	0.03351671556859607	0.0174459
11	1	80001	90000	0.033954892559048	0.034519765246901	-0.071798848362817	0.036189150985069	0.037301278860272	-0.13084089033374	0.03395489255904813	0.0178375
11	1	90001	100000	0.035172228202368	0.035440462267511	-0.033209704091927	0.037286224603706	0.037907873834146	-0.071966978964948	0.035172228202368136	0.0181872
12	1	1	10000	0.03167557336896	0.02999563873762	0.2456504712685	0.033620536704369	0.032201804324902	0.1932793131288	NA	0.0164264
12	1	3	10002	NA	NA	NA	NA	NA	NA	0.03166711188281911	NA
12	1	10001	20000	0.034547454012263	0.033302061389168	0.16407152700376	0.036799106748032	0.035901603801424	0.1096978944264	NA	0.0180962
12	1	10003	20002	NA	NA	NA	NA	NA	NA	0.0345474540122634	NA
12	1	20001	30000	0.036396895294013	0.035991752431246	0.049394467502362	0.038720739855746	0.038765862939817	-0.0051085123887407	NA	0.0190786
12	1	20003	30002	NA	NA	NA	NA	NA	NA	0.03640175274700832	NA
12	1	30001	40000	0.035467958204404	0.03442208746276	0.13331003216136	0.037691930012498	0.036964497839766	0.086357969374883	NA	0.0183764
12	1	30003	40002	NA	NA	NA	NA	NA	NA	0.035467958204403786	NA
12	1	40001	50000	0.032077977146938	0.031032422313079	0.14779161569051	0.034075456605786	0.033427031232758	0.085106731361491	NA	0.0166347
12	1	40003	50002	NA	NA	NA	NA	NA	NA	0.03207368233141429	NA
12	1	50001	60000	0.032917783735478	0.032560409683245	0.048150651257002	0.034689767214136	0.034687825962164	0.00024555107515733	NA	0.0169287
12	1	50003	60002	NA	NA	NA	NA	NA	NA	0.03292219689860124	NA
12	1	60001	70000	0.038781318632065	0.03825320775369	0.060586981240041	0.04126108659803	0.041342570329955	-0.0086510132418195	NA	0.0202247
12	1	60003	70002	NA	NA	NA	NA	NA	NA	0.03877610468764005	NA
12	1	70001	80000	0.033097978851559	0.034045314980379	-0.12208516082656	0.034553496021692	0.035967754729932	-0.17253954234947	NA	0.0169085
12	1	70003	80002	NA	NA	NA	NA	NA	NA	0.033102409638554216	NA
12	1	80001	90000	0.036732353596081	0.0364376551108	0.035490409526561	0.038653095618237	0.038693159022327	-0.0045441763767535	NA	0.0190038
12	1	80003	90002	NA	NA	NA	NA	NA	NA	0.03672744678956274	NA
12	1	90001	100000	0.036334455667789	0.037097392418917	-0.090248057462332	0.038425801840436	0.039821289246773	-0.15380510785956	NA	0.018767
12	1	90003	100000	NA	NA	NA	NA	NA	NA	0.03634424536350981	NA
13	1	1	10000	0.036673217674166	0.035985778614984	0.083822657337536	0.03883569341425	0.038813773085263	0.0024785264925308	0.03667321767416644	0.018824
13	1	10001	20000	0.030658627087199	0.031550332226569	-0.12398385822182	0.032252454541452	0.033436413407024	-0.15535609742148	0.030658627087198517	0.0158995
13	1	20001	30000	0.037832576970991	0.035800235561595	0.24910279048006	0.040284784917685	0.038771009761768	0.17135603048184	0.03783257697099128	0.0198436
13	1	30001	40000	0.031797923073495	0.030906190490327	0.12656247484662	0.033526512123634	0.032882814915663	0.085881230830664	0.031797923073494674	0.0163726
13	1	40001	50000	0.030566702336365	0.030233304419927	0.04836911519941	0.032168399076048	0.032329329778592	-0.021837851848477	0.030566702336365256	0.0156957
13	1	50001	60000	0.035601696807323	0.036091202564139	-0.05951528314245	0.037294917967187	0.038469635665485	-0.13401383829484	0.035601696807323065	0.0182827
13	1	60001	70000	0.032245166176602	0.031095192003401	0.16222499348661	0.033724027703783	0.032874055508386	0.11343238346167	0.03224516617660162	0.016476
13	1	70001	80000	0.033329980329041	0.033224584964101	0.013917182728417	0.035397206654212	0.035991752431246	-0.072486213534167	0.03332998032904149	0.0173019
13	1	80001	90000	0.037876016260163	0.037405266919698	0.055227030145288	0.040643235478948	0.040907150967613	-0.028316820532293	0.0378760162601626	0.0197625
13	1	90001	100000	0.035774791555792	0.034242443321313	0.19634532658361	0.037508281436332	0.036497699577376	0.12150627781415	0.035774791555792086	0.018481
14	1	1	10000	0.035140964069726	0.034012177077818	0.14561163004074	0.037162640474294	0.036840681943146	0.03835058619337	0.035140964069726076	0.0182785
14	1	10001	20000	0.034269637932568	0.035428752951875	-0.14355846017454	0.03621628802976	0.037955967633589	-0.20114768430045	0.03426963793256828	0.0178168
14	1	20001	30000	0.031155975179679	0.033337078854449	-0.2870404612266	0.032964591941001	0.035948579597462	-0.36424063577066	0.03115597517967948	0.0161334
14	1	30001	40000	0.038126230094829	0.03777179955443	0.041179014289031	0.0411468745835	0.041491489077294	-0.036456387701352	0.03812623009482913	0.0202327
14	1	40001	50000	0.035380018799517	0.036502182324287	-0.13490179994649	0.037824451271092	0.039567565596908	-0.19334995775823	0.035380018799516584	0.0185288
14	1	50001	60000	0.031724951058907	0.032059312070327	-0.045752899596385	0.033209170325041	0.033957249561498	-0.096657324787	0.031724951058907276	0.0162587
14	1	60001	70000	0.034424870001793	0.033840809307731	0.07572209141959	0.036710807918673	0.036723387102071	-0.0015031398499358	0.034424870001793076	0.0179111
14	1	70001	80000	0.033239862910046	0.033158664260816	0.01074344711275	0.034986922019772	0.035190713909559	-0.025410526895374	0.033239862910045846	0.0171545
14	1	80001	90000	0.030322955806048	0.030007146969365	0.046161331722193	0.031945187165775	0.032110744121777	-0.022618002842904	0.030322955806047592	0.0155322
14	1	90001	100000	0.036689768088638	0.035891338572895	0.097613386742282	0.038169662820857	0.037519084626894	0.076094612762111	0.03668976808863769	0.0185914
15	1	1	10000	0.032635627711436	0.032833603878674	-0.026452766653269	0.034348126364568	0.034765204412392	-0.052639370965598	0.03263562771143611	0.0167472
15	1	10001	20000	0.032585270282305	0.034661469817285	-0.26281974479796	0.034444961652702	0.037114579818054	-0.31565253319305	0.03258527028230475	0.0169145
15	1	20001	30000	0.032289857009221	0.032017323917409	0.037341240590106	0.033575426439232	0.033493988863783	0.010667486780588	0.0322898570092209	0.0164058
15	1	30001	40000	0.034983243967828	0.035024659051332	-0.0051883263071738	0.036707832665777	0.037258281128431	-0.064833359495864	0.03498324396782842	0.0179582
15	1	40001	50000	0.033449492918733	0.032758006182724	0.092606582063386	0.034906059391835	0.03461658841642	0.036690657578703	0.03344949291873297	0.017031
15	1	50001	60000	0.030989092378131	0.030233955824277	0.10955037094917	0.03244890200814	0.032105765369048	0.046885360367531	0.03098909237813089	0.0157214
15	1	60001	70000	0.032640286161413	0.033229041648871	-0.077733197752131	0.03438209752839	0.035471352654823	-0.1347441709433	0.03264028616141292	0.0167804
15	1	70001	80000	0.033663245356794	0.033181547294877	0.063690200664148	0.035058463991496	0.034837636627466	0.027813152480735	0.03366324535679374	0.0172029
15	1	80001	90000	0.028804323551744	0.029922537000838	-0.16390927223394	0.030565194181236	0.03217569234836	-0.21958036087473	0.02880432355174416	0.0148876
15	1	90001	100000	0.032390041677751	0.031467408764219	0.12862013918946	0.035150533368597	0.034751492252741	0.050383974785577	0.032390041677751176	0.0173168
16	1	1	10000	0.034592358401722	0.033165215011234	0.18878572701488	0.036741003661041	0.035601987704233	0.1403830819291	0.03459235840172205	0.0178855
16	1	10001	20000	0.041682203577929	0.037766015358745	0.45507355657914	0.04370718988908	0.040312590304117	0.36959622110119	0.041682203577928706	0.0215979
16	1	20001	30000	0.031160490511994	0.030144650369372	0.1478081742686	0.032686647043083	0.032015556501942	0.091954556706405	0.031160490511994272	0.0158806
16	1	30001	40000	0.032042081949059	0.032799788539131	-0.10134810747895	0.033793293624531	0.034983138624423	-0.14924004596748	0.03204208194905869	0.0166454
16	1	40001	50000	0.027301078143099	0.028557630997942	-0.19296762629981	0.029279758736917	0.030994623755708	-0.24269895543954	0.027301078143098994	0.0142901
16	1	50001	60000	0.03411405977751	0.033000358879513	0.14805838508086	0.035997285993949	0.035277310772493	0.089552112335422	0.03411405977750972	0.0175825
16	1	60001	70000	0.031466908797417	0.03360668072929	-0.27934436463598	0.033564195217702	0.036380052431606	-0.33964696209701	0.03146690879741727	0.0163621
16	1	70001	80000	0.031645259120507	0.033386499727466	-0.22881511849299	0.0333677594172	0.035582343085506	-0.27309960991981	0.03164525912050665	0.0163304
16	1	80001	90000	0.036278085460849	0.035660711431725	0.07596455706799	0.038353724119387	0.038288581828805	0.0074664945224354	0.03627808546084921	0.0186431
16	1	90001	100000	0.030773413226809	0.03089900072071	-0.017828797141861	0.032407161803714	0.033094257156908	-0.091088005632265	0.0307734132268087	0.0159013
17	1	1	10000	0.032748264815804	0.034513036080729	-0.22435600927241	0.034846371806792	0.037265420845297	-0.28487098423516	0.03274826481580352	0.017135
17	1	10001	20000	0.036714700625559	0.036519367684434	0.023471169852419	0.038582388258839	0.039083034324351	-0.056219936945195	0.03671470062555853	0.0189182
17	1	20001	30000	0.031186155913978	0.031635284512845	-0.062277974065748	0.032890628484767	0.034116857938622	-0.15769619539044	0.031186155913978494	0.0160036
17	1	30001	40000	0.034488415695728	0.034265351025941	0.028562592755854	0.035840008900757	0.035930502211327	-0.011051575256471	0.03448841569572787	0.017517
17	1	40001	50000	0.033207104260785	0.03463742032501	-0.18118693704408	0.035959989436155	0.038083567751769	-0.24471740691468	0.03320710426078483	0.0177975
17	1	50001	60000	0.031979222760725	0.031889249416782	0.012376901794135	0.033926496872207	0.034257105969469	-0.042343327146208	0.031979222760725186	0.0164814
17	1	60001	70000	0.034327144599539	0.034837354441595	-0.064258465224764	0.036527309507755	0.03755384956103	-0.11995659851805	0.034327144599539235	0.0176856
17	1	70001	80000	0.033723888591323	0.033372969119527	0.046132629280593	0.035808558858819	0.03587781116689	-0.0084699200111835	0.03372388859132298	0.0175193
