replicate	chromosome	window_pos_1	window_pos_2	pi_new	thetaw_new	tajimaD_new	pi_new_multi	thetaw_new_multi	tajimaD_new_multi
7	1	1	10000	0.032679586875704	0.031873649947967	0.097938990017459	0.035145641793478	0.034840493883084	0.033933184867706
7	1	10001	20000	0.032285760834148	0.033743228757524	-0.16732460440318	0.035291825312297	0.037208133591037	-0.19956850773671
7	1	20001	30000	0.034167810800042	0.033739043986362	0.049231073075064	0.036253455298555	0.036391210278083	-0.014667403092025
7	1	30001	40000	0.034597823218712	0.03339863502119	0.13909100885831	0.03683512067224	0.036361259973174	0.050495789565885
7	1	40001	50000	0.031149288176946	0.03123421699888	-0.010531330792473	0.033503304882975	0.034173045858118	-0.075927279487783
7	1	50001	60000	0.033141182407515	0.031972359077728	0.14160078881069	0.035056247855182	0.03447264333231	0.06558896539399
7	1	60001	70000	0.032892425405666	0.032286474159392	0.07269652004069	0.035836195838391	0.03558627418161	0.027210700607166
7	1	70001	80000	0.038859445450272	0.036415481888217	0.26004001734151	0.042454356067958	0.040438560079619	0.19319658887049
7	1	80001	90000	0.031339264139871	0.031653047965443	-0.038396675526891	0.033056087630615	0.03372052578519	-0.076334400306736
7	1	90001	100000	0.032732352381282	0.032070986258359	0.079876883610362	0.034641202756982	0.03436488949581	0.031150559386558
8	1	1	10000	0.032493024870322	0.03203007398344	0.05598292486727	0.034829273054646	0.034933543409483	-0.011563973682477
8	1	10001	20000	0.031234610723569	0.030655394477434	0.073178207495745	0.032788666845665	0.032740398715376	0.0057109852375372
8	1	20001	30000	0.031471138537594	0.030852776557081	0.077625052749677	0.033071618371418	0.032884213384613	0.022076518191968
8	1	30001	40000	0.033693224327522	0.032746211430871	0.11202246827927	0.035804547460987	0.03501105966271	0.087807023887672
8	1	40001	50000	0.033143491797805	0.033546207654732	-0.046504831393644	0.035716977475343	0.036632991758381	-0.09689003228989
8	1	50001	60000	0.034482413159696	0.033314583208696	0.13579411085195	0.037113451978739	0.036244124432599	0.092936071552722
8	1	60001	70000	0.03509525987221	0.034305588098306	0.089177728182902	0.036838907210828	0.036360431948075	0.050988805072008
8	1	70001	80000	0.032114558152028	0.031180315615746	0.11604698611696	0.034757322481707	0.034370506159137	0.043601259551763
8	1	80001	90000	0.034620741028631	0.032343287884203	0.272752902067	0.037403907133797	0.035854350658271	0.16745459484926
8	1	90001	100000	0.029467648641377	0.028658711398879	0.10929480627947	0.031080031709414	0.030693575161596	0.048763121537411
9	1	1	10000	0.036006010550895	0.034050910892542	0.22243526257349	0.038304571396646	0.036786473372921	0.15990706076074
9	1	10001	20000	0.034496698558146	0.033426813983553	0.12398742831653	0.03753800457133	0.036914340793736	0.06546533347164
9	1	20001	30000	0.035690043295649	0.032928397833509	0.32488037858867	0.037960461663241	0.0355434556482	0.26347443501799
9	1	30001	40000	0.031881838757008	0.030603872806043	0.16172702084765	0.033913874348911	0.032912350613234	0.11787943788487
9	1	40001	50000	0.038410583750589	0.036762847663277	0.17366727033152	0.041476972744662	0.040141129299301	0.12897456095561
9	1	50001	60000	0.033880324843758	0.033701908720833	0.020508011094486	0.036898695518922	0.037380875441672	-0.049983645325143
9	1	60001	70000	0.037867926577604	0.036452050887712	0.15050040639045	0.04134760778536	0.040224151623816	0.10824648275997
9	1	70001	80000	0.0282381113389	0.031363921705505	-0.38601978963738	0.030153039497498	0.03369786649963	-0.40753201492213
9	1	80001	90000	0.031608562304222	0.032272742243954	-0.07971477305835	0.033624747814391	0.034799954333347	-0.13083383196889
9	1	90001	100000	0.0347655711504	0.0330614007988	0.19967564321097	0.037106406661387	0.035952858199938	0.12431912141724
10	1	1	10000	0.032672717774585	0.032337097291884	0.040201425293953	0.035139021015307	0.035382324808183	-0.026642162596495
10	1	10001	20000	0.035140925382861	0.033040941538587	0.2461988821983	0.037153799297554	0.035581934369348	0.17115906565706
10	1	20001	30000	0.030640077487852	0.029691590502423	0.1237100455543	0.032345386623957	0.032001754467292	0.041593727137707
10	1	30001	40000	0.035446437510066	0.034946156950979	0.055462550228266	0.037818905128427	0.037845440552121	-0.0027170137030782
10	1	40001	50000	0.034293938305478	0.033778510464308	0.059112672407638	0.036566740378079	0.036362089544332	0.021807561535518
10	1	50001	60000	0.035048194878795	0.03198620311289	0.37079300711452	0.037930336125089	0.035500950851385	0.26514095060361
10	1	60001	70000	0.032591018155989	0.032338806982975	0.030209300341703	0.036193805765271	0.03675100769048	-0.058748974893025
10	1	70001	80000	0.033208060174532	0.032918447488318	0.034079807366975	0.035372723664399	0.035766813535213	-0.042691011214851
10	1	80001	90000	0.031515209638843	0.033026442195387	-0.17725871002227	0.034167045981461	0.036511169091777	-0.24877888650488
10	1	90001	100000	0.038391370091164	0.03741499226241	0.101117274002	0.042307800760034	0.042074899951142	0.021455016290428
11	1	1	10000	0.037854917048204	0.03651598459812	0.14207254732588	0.041330240803281	0.040571363232589	0.072494299349232
11	1	10001	20000	0.034344329158286	0.034551919063139	-0.023276432480671	0.037672314146884	0.038193732954838	-0.052904632298308
11	1	20001	30000	0.035376304105096	0.034849165182175	0.058602059260026	0.03715457151904	0.03716116415657	-0.00068742737706017
11	1	30001	40000	0.032241589784586	0.033994840798807	-0.19979905401734	0.034343992955629	0.03666768882175	-0.24555503978369
11	1	40001	50000	0.033235178492307	0.032066797570867	0.14112866419245	0.036352568745635	0.035510599296434	0.091865526632124
11	1	50001	60000	0.031529567731563	0.030406504216805	0.14304198485251	0.033511457441637	0.032549332904077	0.11450004344156
11	1	60001	70000	0.03733634316391	0.034536302517402	0.31410052863448	0.039863077048533	0.037728649546988	0.21922701464637
11	1	70001	80000	0.032974299609385	0.034382225113183	-0.15864400642214	0.035220283045134	0.037422702048637	-0.22805643871684
11	1	80001	90000	0.036062452112227	0.036315229518664	-0.026970556964229	0.038879282337149	0.039421391058855	-0.053295040079212
11	1	90001	100000	0.032474350056517	0.03149036148874	0.12102503039041	0.034825691938725	0.034161156066903	0.075362247531108
12	1	1	10000	0.036747833977918	0.032963686136612	0.44469114777563	0.039352209559376	0.036048541122626	0.35509476548792
12	1	10001	20000	0.033592283381844	0.032513458363206	0.12852921182605	0.036095610198649	0.035279731046854	0.089601615351648
12	1	20001	30000	0.03437980928815	0.034510362565536	-0.014656174206805	0.036699543513915	0.037511654747656	-0.083893744114589
12	1	30001	40000	0.034751812446629	0.033402952523791	0.15642787360409	0.038310501148988	0.03720640466042	0.11498785102347
12	1	40001	50000	0.030018913558434	0.031501103104782	-0.1822410012437	0.032785951120496	0.034626169210706	-0.20589876015362
12	1	50001	60000	0.031684118106139	0.032139956121281	-0.054935963303375	0.034032979552806	0.035145842833923	-0.12267940546453
12	1	60001	70000	0.033383472028685	0.031276670538301	0.26089105408401	0.03602452458281	0.034130410313504	0.21499767251897
12	1	70001	80000	0.029141466181201	0.031126066484979	-0.24694611347328	0.031265190197403	0.033973159267124	-0.30879809656543
12	1	80001	90000	0.034034493109152	0.033045768254868	0.115901580326	0.036441880976497	0.035845520804275	0.064461922338242
12	1	90001	100000	0.033161105306691	0.03159987849352	0.19135774553517	0.035838030969817	0.034807142220518	0.11474461548168
13	1	1	10000	0.034239659527443	0.034768618287824	-0.05893939954043	0.03729634785635	0.038309527631247	-0.10248621349428
13	1	10001	20000	0.034615623940573	0.033957873983597	0.075039412978267	0.037544311698715	0.03725778336066	0.029800875241569
13	1	20001	30000	0.032142634200523	0.032641674207688	-0.059221831183297	0.034025791033526	0.034978163260557	-0.1054907998002
13	1	30001	40000	0.034301313928159	0.035539474275534	-0.13498139058622	0.037755548249572	0.03996228402382	-0.21401319596419
13	1	40001	50000	0.031721188559937	0.032694145017046	-0.11527528168143	0.034908801327464	0.03643228591274	-0.16203058421793
13	1	50001	60000	0.035575192941381	0.035277189636753	0.032728623984394	0.038634270912666	0.038817899273466	-0.01833235105247
13	1	60001	70000	0.037630072840791	0.037680177010307	-0.0051526771267126	0.040861790434289	0.041770628945457	-0.084333258591507
13	1	70001	80000	0.03491192100632	0.033933074857129	0.11175008833466	0.037484019473643	0.037110453522722	0.039006286034298
13	1	80001	90000	0.032290864879994	0.033630746552596	-0.1543354346518	0.034895376315126	0.036748081887782	-0.19535077237093
13	1	90001	100000	0.032370593897309	0.03155541431796	0.10005972639256	0.034408299388349	0.033855790039746	0.063223260279537
14	1	1	10000	0.036462091912797	0.037387672267964	-0.095929689163246	0.040079328549286	0.041725352828284	-0.15290497422085
14	1	10001	20000	0.030748055250286	0.031780859060253	-0.12587436047585	0.032636005005636	0.034341617081596	-0.19241679414696
14	1	20001	30000	0.034325145592757	0.036784000831358	-0.25901226345463	0.037281861448969	0.040607059721828	-0.31737425034908
14	1	30001	40000	0.037380802359269	0.036034595191819	0.14474972048611	0.040086653510639	0.039250181605613	0.082590869818983
14	1	40001	50000	0.029960029463377	0.031251208524564	-0.16002104088117	0.03210699621279	0.033762288203823	-0.18993304742206
14	1	50001	60000	0.031495701374091	0.03167491329149	-0.0219143581599	0.034238253507104	0.035014928426666	-0.08593891182653
14	1	60001	70000	0.028246714456392	0.03036556165692	-0.27023119485338	0.030541280484648	0.033313753525016	-0.32239195290716
14	1	70001	80000	0.035592837748301	0.035734584686059	-0.015368845524987	0.038705440840194	0.039728070276162	-0.099760189981163
14	1	80001	90000	0.036241261091691	0.034986221113208	0.13897976196997	0.038307260220804	0.037478678737525	0.085668852123722
14	1	90001	100000	0.033495308748304	0.032545314428227	0.1130668734552	0.035587625609112	0.034844498960224	0.082626145665653
15	1	1	10000	0.033542903095751	0.033236858014534	0.035669546595885	0.035513623760839	0.035714497541441	-0.021792101277817
15	1	10001	20000	0.030008869457129	0.030598382170338	-0.074615703416251	0.03259028740095	0.033288358136634	-0.081236898106499
15	1	20001	30000	0.031977430179693	0.033196706105523	-0.142278458815	0.034675861046152	0.036564646624503	-0.2001568791538
15	1	30001	40000	0.031655446690125	0.031622332497759	0.0040559475728186	0.034005286618717	0.034411805832759	-0.045767141134426
15	1	40001	50000	0.031465442436601	0.033029899074549	-0.18347632427466	0.034162709987634	0.036117025396821	-0.20966029903889
15	1	50001	60000	0.031294739407231	0.030749680595616	0.06864898027684	0.033407471769324	0.033150027075121	0.030083683599867
15	1	60001	70000	0.035499337906482	0.035057311081468	0.048849726767945	0.038499849160687	0.038415693937132	0.0084892755240137
15	1	70001	80000	0.037006603842944	0.03532048876237	0.18495469981956	0.040330617300884	0.039328190905995	0.098781563783775
15	1	80001	90000	0.031879229111865	0.030772161269703	0.1393336222862	0.033826463839368	0.033006200518637	0.096269763522858
15	1	90001	100000	0.033986788491346	0.034471711588407	-0.05449989358644	0.036353243296278	0.037334962512407	-0.10189454627867
16	1	1	10000	0.033581447145329	0.034523665373593	-0.10573160211563	0.03690763720263	0.038313905297057	-0.14223439030836
16	1	10001	20000	0.032861961737933	0.033196172469346	-0.039000630847459	0.035155164155615	0.035980565282655	-0.088886246805121
16	1	20001	30000	0.032527912294861	0.030596013568034	0.24453894598419	0.034769458855214	0.033090107102776	0.19659643844573
16	1	30001	40000	0.034309125812041	0.033789574552556	0.059567158816585	0.036689278623428	0.036876552758414	-0.019678543167687
16	1	40001	50000	0.034540922991862	0.033349440459697	0.13840110500136	0.036988832426308	0.036175894267908	0.087071836198238
16	1	50001	60000	0.034554940937463	0.033510170369753	0.12077778721348	0.036805657217161	0.036291780741805	0.054864310762467
16	1	60001	70000	0.031941729119148	0.032071116331483	-0.015626569335622	0.034460642311943	0.035026413920188	-0.062581063090274
16	1	70001	80000	0.032968556401792	0.03238084113678	0.070304065363164	0.035833308257102	0.035869752887748	-0.0039367123144943
16	1	80001	90000	0.035192752539497	0.033760827077812	0.16430385890312	0.038306722670853	0.037490006021119	0.084415519602713
16	1	90001	100000	0.03232934859799	0.031639066575075	0.084505330347597	0.03461779113545	0.034348271772375	0.030399799046143
17	1	1	10000	0.029143011901326	0.030072905141857	-0.1197494239528	0.031124544235408	0.032419637063046	-0.15474235512228
17	1	10001	20000	0.034634700621915	0.034185009942676	0.050961567203113	0.037435440831522	0.037536191025718	-0.010400911141943
17	1	20001	30000	0.031286963271554	0.032670434966406	-0.16402996451185	0.033783448371125	0.035952095313679	-0.23371745134284
17	1	30001	40000	0.031114163442017	0.031589567741095	-0.0582893016721	0.033661817907748	0.034743326120166	-0.12060060003588
17	1	40001	50000	0.033827298822175	0.033242338982756	0.068167481904111	0.03714836878043	0.037182366358513	-0.0035431339357525
17	1	50001	60000	0.035347101133391	0.034528330733779	0.091866413176998	0.038472390383119	0.038278150074705	0.019664347748596
17	1	60001	70000	0.035270891490024	0.033361948053155	0.22164881089478	0.038400528571118	0.036668647514174	0.18300486691192
17	1	70001	80000	0.03223722667244	0.031163574506691	0.13343540379351	0.034793479149017	0.034262031675985	0.060093030220566
17	1	80001	90000	0.032113689060065	0.032305722366448	-0.023025016457477	0.035175279242842	0.035816608189692	-0.069378819495578
17	1	90001	100000	0.032259141939794	0.032311645850403	-0.0062941619704539	0.034588586595886	0.035227869308647	-0.070310435452668
18	1	1	10000	0.032543302028404	0.032899153939119	-0.041899333089619	0.034526781295057	0.035250227053278	-0.079515548952622
18	1	10001	20000	0.035277740051609	0.034263429905132	0.11468204906806	0.037998160037582	0.037500773826764	0.051394552556554
18	1	20001	30000	0.034939023862486	0.036376857423101	-0.15315103667084	0.037236323423207	0.039344221571524	-0.20763163977478
18	1	30001	40000	0.033344027394167	0.034966464088517	-0.17976491158608	0.035576192572832	0.037713149890043	-0.21957382881997
18	1	40001	50000	0.034530885427057	0.035052988710752	-0.057706476892025	0.037105061498259	0.038374678916246	-0.12821131391797
18	1	50001	60000	0.029545390905018	0.028452037999368	0.1487949996754	0.031459276551594	0.030626059171714	0.105368890342
18	1	60001	70000	0.02913462033683	0.030163097229772	-0.13205136389571	0.030857930427802	0.032279472961663	-0.17058806849289
18	1	70001	80000	0.034102048606141	0.032653745323563	0.17180540379741	0.036776454627676	0.035837343068606	0.10153291731282
18	1	80001	90000	0.030105995416414	0.030223095885071	-0.015005029212174	0.032785318500064	0.033229059752803	-0.051731435192968
18	1	90001	100000	0.034121738099856	0.033008303512475	0.13066896710102	0.037075813509802	0.036319386139734	0.080700465128749
19	1	1	10000	0.036317520260925	0.036117025396821	0.021509226692051	0.038585332065792	0.038896091917604	-0.030962514119635
19	1	10001	20000	0.040019589609123	0.037618465580585	0.24733124119171	0.042387942937029	0.04044636469266	0.18604618263986
19	1	20001	30000	0.031686099540908	0.030223651611897	0.18738933992941	0.033928586857442	0.032688823817821	0.1469115169704
19	1	30001	40000	0.032942751541296	0.033273634043658	-0.038521085813	0.035570779620463	0.036535611571835	-0.10232335351862
19	1	40001	50000	0.030720521062063	0.03155541431796	-0.10247949392789	0.033252787786677	0.034472713252423	-0.13710394324812
19	1	50001	60000	0.033520457850864	0.032759971499545	0.089923928248078	0.035838652119414	0.035510178202369	0.035840538942943
19	1	60001	70000	0.031099441386854	0.029902621402605	0.15499505176044	0.03398075241537	0.033388550692227	0.068709566691368
19	1	70001	80000	0.031677058468014	0.030825220156504	0.10702531342231	0.034187498649612	0.033628947208996	0.064342756146615
19	1	80001	90000	0.03484829973749	0.033722577866428	0.1293190190234	0.037513585847521	0.036771776419915	0.07816884921544
19	1	90001	100000	0.03599574687766	0.035482171936536	0.056079580886114	0.038922282515443	0.038633134768968	0.029004713090807
20	1	1	10000	0.036418651049872	0.034890453178059	0.16969512930684	0.038978761837577	0.038011470249653	0.098613942829409
20	1	10001	20000	0.034465077726077	0.034777973661818	-0.034855773181472	0.037139944154604	0.038395850775608	-0.1267557729207
20	1	20001	30000	0.032540949412507	0.033010215184277	-0.055067820003084	0.034971640554222	0.03605813743332	-0.1167510253316
20	1	30001	40000	0.033664854189754	0.034187669579633	-0.059244793537301	0.03523276028588	0.03631287506303	-0.11525311514
20	1	40001	50000	0.033155643335524	0.033498030137926	-0.039595862814927	0.035379166809049	0.036003445619386	-0.067185259309928
20	1	50001	60000	0.036444701079891	0.034257526872572	0.24734056064452	0.038753403294734	0.036874902395452	0.19739516401361
20	1	60001	70000	0.030781746549998	0.031231269094338	-0.055745846285119	0.032850136752729	0.033978383307293	-0.12863565940443
20	1	70001	80000	0.032991498244533	0.031902973762975	0.13215641142866	0.0357854151497	0.035254727269808	0.058321511376627
20	1	80001	90000	0.035605254068329	0.034261080480079	0.15198897917446	0.039340516718379	0.038393781334305	0.095556391974869
20	1	90001	100000	0.032449321052745	0.032831743430261	-0.045120667022349	0.034707959470966	0.035505607308404	-0.087043568074736
21	1	1	10000	0.036675912268326	0.036431772784732	0.025966229662393	0.038854927996531	0.03881562048068	0.0039245640124212
21	1	10001	20000	0.033840697016359	0.033938560960635	-0.011170485947911	0.036775118004046	0.037773730041998	-0.10244198667329
21	1	20001	30000	0.033605375054279	0.034980979727768	-0.15235696753201	0.035726799960687	0.037892650277895	-0.22149624637751
21	1	30001	40000	0.036994294210616	0.035022619321668	0.21810945012529	0.03926961709236	0.037809279464487	0.14966919022036
21	1	40001	50000	0.033063485970323	0.033187957925993	-0.014528498782864	0.035827939764276	0.036528658681681	-0.074328684539072
21	1	50001	60000	0.033685520884136	0.03398825823447	-0.034505657791336	0.036039253372119	0.036686510130059	-0.068362124035973
21	1	60001	70000	0.033289009001249	0.031560731361066	0.21210150797932	0.036359245502379	0.035040249166501	0.14584295409751
21	1	70001	80000	0.034043421978576	0.031933046590384	0.25597677415486	0.036444952742	0.034665502498153	0.19887215536785
21	1	80001	90000	0.03169997856607	0.033096826757876	-0.16349455094565	0.033645685846369	0.035421084372465	-0.19420368118298
21	1	90001	100000	0.033667207418007	0.034382234062212	-0.080566798249902	0.036483298786544	0.037462369419833	-0.10127189094191
22	1	1	10000	0.034461476850273	0.033036921843878	0.16703574040362	0.036661135772365	0.035557646540794	0.12024180600158
22	1	10001	20000	0.031847694839655	0.031820029951653	0.0033675847916551	0.034819273383259	0.035191290497945	-0.040958498374507
22	1	20001	30000	0.038512859018866	0.037865157749333	0.066284580515158	0.041149206998214	0.0409817019407	0.015841686545379
22	1	30001	40000	0.034707269808957	0.036061011974486	-0.14545192263609	0.037508844326904	0.039685554479647	-0.21256806291154
22	1	40001	50000	0.033705451234828	0.034387894211868	-0.076882921656535	0.036069096057635	0.037414102886509	-0.1393023227948
22	1	50001	60000	0.035521631243931	0.034447641069177	0.1207869163436	0.037595681609383	0.036780353717382	0.085896077998501
22	1	60001	70000	0.031795669412064	0.033145503973947	-0.15775722354528	0.034292963202897	0.036161460475808	-0.20021009674759
22	1	70001	80000	0.033960753769931	0.033640748788717	0.03685018583529	0.036490646536168	0.036776674099246	-0.030136403050193
22	1	80001	90000	0.031890090461418	0.031259843815752	0.078087195427828	0.033804473503691	0.033807443062996	-0.00034028082200399
22	1	90001	100000	0.035837910951898	0.034979662374709	0.09505702021286	0.038325101955205	0.037883804157942	0.045139678174832
23	1	1	10000	0.033795081112323	0.036562226044331	-0.2932491556117	0.036582417653419	0.040450875714515	-0.37064668307821
23	1	10001	20000	0.034503875717925	0.035135514176365	-0.069650284974674	0.037715549525566	0.039204902131881	-0.14722543985395
23	1	20001	30000	0.031046698592114	0.031696841419359	-0.079443962453655	0.033556968902048	0.034687245272836	-0.1262403793857
23	1	30001	40000	0.028537673056443	0.02988166407369	-0.17418188693366	0.030219222300605	0.031923052936938	-0.20673896801658
23	1	40001	50000	0.031397318878185	0.031923965012724	-0.063896647604731	0.033937314499881	0.034919973666189	-0.10902320988138
23	1	50001	60000	0.035401748470523	0.034115688196735	0.14603846487807	0.038150804509396	0.037043643995577	0.11581257801075
23	1	60001	70000	0.038337928189988	0.035825965185256	0.27166371699928	0.04068507929658	0.038467086169824	0.22344422743726
23	1	70001	80000	0.03137035983656	0.031318514936786	0.0064115393488894	0.033709979340001	0.034462418195931	-0.084587392500656
23	1	80001	90000	0.031234722234135	0.031756576023273	-0.063651021468855	0.03336111383469	0.034422600942951	-0.11947118111791
23	1	90001	100000	0.034786426918146	0.034805606658555	-0.0021349503380585	0.036840297542875	0.037162293785514	-0.033575258037202
24	1	1	10000	0.031119667636382	0.029494501845387	0.21337911718665	0.033322932667691	0.032122474070282	0.14475997680937
24	1	10001	20000	0.034419798381714	0.033611669603652	0.093141601575389	0.036624471354702	0.036310533729362	0.033500945630053
24	1	20001	30000	0.034151152385525	0.033096625823844	0.12342203346679	0.036061876793381	0.035553822064906	0.055364605382379
24	1	30001	40000	0.032130327527402	0.033635573867916	-0.17336197629084	0.034639930019908	0.036818414606814	-0.22926801566653
24	1	40001	50000	0.030800435744017	0.030905087609871	-0.013114732911736	0.033283078075364	0.034161497841006	-0.09961795755999
