replicate	chromosome	window_pos_1	window_pos_2	pi_new	thetaw_new	tajimaD_new	pi_new_multi	thetaw_new_multi	tajimaD_new_multi
3	1	10001	20000	0.035495988667055	0.034363518553223	0.12564321304387	0.038015990086795	0.037460065648656	0.05659078936942
3	1	20001	30000	0.035417244171953	0.032535137938232	0.33768563102642	0.037868943653224	0.035309718691474	0.2763490651736
3	1	30001	40000	0.038005582597396	0.03703014356376	0.10044439743765	0.041090136568378	0.040884147855619	0.019216040772066
3	1	40001	50000	0.032660929694828	0.032615574048791	0.0053010352433454	0.036421873649641	0.036763473966816	-0.035430998531995
3	1	50001	60000	0.034141137021795	0.034568267837094	-0.047108442502118	0.036419783131879	0.037411937071344	-0.10112659782118
3	1	60001	70000	0.034865800536762	0.03376277323976	0.12454969763676	0.036840229400901	0.036153489121083	0.072428354779637
3	1	70001	80000	0.029326923076923	0.028984481106507	0.045024088763468	0.031702155703976	0.031875477854707	-0.020726910306813
3	1	80001	90000	0.031771798442303	0.032982644344196	-0.13994711467345	0.03394470069533	0.035451996052562	-0.16210493180581
3	1	90001	100000	0.03446064811009	0.033415313948508	0.11925703463568	0.036850754471598	0.036595631626848	0.026582183723912
4	1	1	10000	0.036852007415826	0.034589150030074	0.24941628512161	0.040551668397313	0.038764749742098	0.17578888527135
4	1	10001	20000	0.037042614173687	0.036719697897497	0.033532203451891	0.040168249641216	0.04048398509626	-0.029744415254438
4	1	20001	30000	0.032912445553761	0.032825379959451	0.010111156963719	0.035563941028174	0.035922487247167	-0.038057420884464
4	1	30001	40000	0.032468639165068	0.032545431642449	-0.0089945869290135	0.034761886722337	0.035683424186111	-0.098468740112286
4	1	40001	50000	0.030403182242302	0.032357933283601	-0.23027992399891	0.032721997945334	0.034842675410002	-0.23205423625079
4	1	50001	60000	0.033268010046396	0.033016667835177	0.029020442366964	0.035735944625085	0.035963731474995	-0.024150529516894
4	1	60001	70000	0.036300928806086	0.034987052215513	0.14317660225109	0.039248688072418	0.038670746180186	0.056993733878678
4	1	70001	80000	0.03273460795716	0.032091067034005	0.076442146358771	0.035098002142812	0.034743235526239	0.038931433943463
4	1	80001	90000	0.03200053348534	0.032031321219876	-0.0036638078603905	0.03500815394651	0.035594530989536	-0.062811470964028
4	1	90001	100000	0.032901581525643	0.03252273675325	0.044405115106199	0.034894227798257	0.034742538910391	0.016646480628734
5	1	1	10000	0.03288672860216	0.032516277816797	0.043429065959899	0.035063193936273	0.03541088660443	-0.03743706401289
5	1	10001	20000	0.033218688857787	0.033433655089436	-0.024511607353359	0.035260809482478	0.036092094086914	-0.087822131288149
5	1	20001	30000	0.03470218897652	0.032336453038774	0.27888526899688	0.037501098432067	0.035555519383347	0.20863922045935
5	1	30001	40000	0.03308619007728	0.032037751508286	0.12474383174567	0.035759933014613	0.035071518066644	0.074839827782459
5	1	40001	50000	0.038006527357953	0.035773302532189	0.23802165006854	0.041145513805416	0.039399066818059	0.16904738401446
5	1	50001	60000	0.03575642162174	0.035804061202658	-0.0050731789202118	0.038243294425507	0.038682154394637	-0.043265033784699
5	1	60001	70000	0.030079591966384	0.031712237304409	-0.19624158564694	0.032319183920729	0.034649689544498	-0.25643356117162
5	1	70001	80000	0.032094795566002	0.032596148807091	-0.058631859802205	0.035247982167574	0.036541322898597	-0.13496035797813
5	1	80001	90000	0.033928685708435	0.033501666244004	0.048591172619328	0.036908070671634	0.037129798974606	-0.02277104403595
5	1	90001	100000	0.03294746895893	0.033166883595113	-0.025219234778868	0.035632638110756	0.036897702427766	-0.13073634012122
6	1	1	10000	0.026469027974674	0.03025732532072	-0.47718922122759	0.028172082505113	0.032769822776968	-0.53485935267939
6	1	10001	20000	0.034578592579279	0.033153764283767	0.16383337637634	0.0372131635164	0.036316419148318	0.094153134591808
6	1	20001	30000	0.033887873711994	0.032498634274925	0.16295416471807	0.035984063888664	0.034974409692611	0.11006659390938
6	1	30001	40000	0.028619747979	0.030271020632716	-0.20790735235973	0.030838257115878	0.033009661918392	-0.25077112899697
6	1	40001	50000	0.031808318264014	0.031552192606511	0.030941210215131	0.034270517681919	0.034796477206004	-0.057628796453821
6	1	50001	60000	0.034416448289347	0.034231986932992	0.020543380621704	0.037444553163731	0.037879408075484	-0.043776831489707
6	1	60001	70000	0.031905868607206	0.032249003644208	-0.040559562250546	0.034583432404585	0.035275021327407	-0.074752039766184
6	1	70001	80000	0.034597447696379	0.035245768462531	-0.070131382152355	0.037132858392701	0.038306747559756	-0.11685984446395
6	1	80001	90000	0.031993384581069	0.032151614330488	-0.018759753549204	0.034518316819202	0.035184937064748	-0.072237345909056
6	1	90001	100000	0.032847059588863	0.032230320630055	0.072943208312859	0.035563485783899	0.035408047560209	0.01673807670447
7	1	1	10000	0.032278569167458	0.03185115363787	0.051151641230299	0.034815880921835	0.034859596710826	-0.0047813356058971
7	1	10001	20000	0.033524819641336	0.034777396398733	-0.13731799394973	0.036500365912131	0.038311388263205	-0.18026601895207
7	1	20001	30000	0.033165236207322	0.033315446755468	-0.017188287408519	0.035625421339707	0.036449219284007	-0.086179730532884
7	1	30001	40000	0.033604229903065	0.033057009294878	0.063105885010301	0.035703739758254	0.035659108394502	0.0047722324074317
7	1	40001	50000	0.029785599895415	0.030674877794604	-0.1104953272786	0.032155349543689	0.033518300906001	-0.15502036855073
7	1	50001	60000	0.033214937434828	0.032399149172631	0.095983268613207	0.035546164515903	0.035176378348804	0.040081165972528
7	1	60001	70000	0.032401088435374	0.032300438245576	0.011878250666221	0.035220122388264	0.035349096957741	-0.013911382788901
7	1	70001	80000	0.038524582707964	0.036041346840023	0.2627062043515	0.041823593073593	0.039735088644193	0.20045197784984
7	1	80001	90000	0.031416087034065	0.031740565634195	-0.038966876494916	0.033270333680918	0.033994353461267	-0.081197883391687
7	1	90001	100000	0.032951205173427	0.03167636394808	0.15340492439189	0.035169303093831	0.034304368005813	0.096126162635656
8	1	1	10000	0.032686634650797	0.03204819336167	0.075936400572636	0.035164751582321	0.035023967348798	0.015325649764861
8	1	10001	20000	0.030740524192093	0.030157568336375	0.073674373037965	0.032084474049164	0.032095228404257	-0.0012773026133588
8	1	20001	30000	0.031347943148762	0.030788135674317	0.069303548129958	0.033011920482209	0.032753939939713	0.030025785695324
8	1	30001	40000	0.033926898703432	0.032723442348679	0.14019107429764	0.036418680393893	0.035478016038268	0.1010909817598
8	1	40001	50000	0.033283217611576	0.033694675588412	-0.04655320787378	0.035884553965903	0.037064206551838	-0.1213624978945
8	1	50001	60000	0.03439195757523	0.033946285148213	0.05005198636268	0.037099234716391	0.036967530088629	0.013585231736879
8	1	60001	70000	0.03487683480842	0.034206579043425	0.074703066165056	0.036758563074353	0.036462582438814	0.030952086510824
8	1	70001	80000	0.032650416067616	0.032184707254662	0.055157765650802	0.035084179455417	0.035146720736144	-0.0067845299805571
8	1	80001	90000	0.034059297284223	0.032495314546881	0.18347171193301	0.03697751845106	0.035969927459067	0.10680978236745
8	1	90001	100000	0.029256350115457	0.028424313677837	0.11154542450482	0.031161236424394	0.030878741430177	0.034870029595192
9	1	1	10000	0.035424488290949	0.033858809154724	0.17628882837025	0.037734922620627	0.0365579582373	0.12275959429955
9	1	10001	20000	0.033841240776466	0.032675972218181	0.13594227391977	0.037034335706902	0.036443496244358	0.061819119843503
9	1	20001	30000	0.036386017274906	0.033527530145127	0.32502935772755	0.038694274100322	0.03619038619528	0.26380930172397
9	1	30001	40000	0.031688993187966	0.030728443542603	0.11914436177887	0.033657169513291	0.032972519435084	0.079157449440787
9	1	40001	50000	0.038041665983349	0.03621000513264	0.19287358525132	0.041156501320492	0.039656289121064	0.14427337692501
9	1	50001	60000	0.032781561408787	0.033935649791788	-0.12965072728024	0.035742045859398	0.037558762310127	-0.18444762660516
9	1	60001	70000	0.037573005844114	0.036013342636184	0.16512690376748	0.040959863790654	0.039816531549635	0.10951110373305
9	1	70001	80000	0.027747440273038	0.030781716781398	-0.37571756762081	0.029764464346336	0.033183147390773	-0.39275871456453
9	1	80001	90000	0.031116408205016	0.031912947667095	-0.095140723758025	0.033172805407104	0.034458008537337	-0.14219787366886
9	1	90001	100000	0.034769463340892	0.032884211291746	0.21854978322972	0.03707543321491	0.035682577134339	0.14883517509106
10	1	1	10000	0.032782852550962	0.032417366980368	0.042977178256882	0.035267517859857	0.035490856099262	-0.023993323366929
10	1	10001	20000	0.03438929244014	0.032228937269212	0.25551767298788	0.036682798000654	0.034936277889179	0.1906018767901
10	1	20001	30000	0.030154746513405	0.028995326315043	0.15238450637342	0.032144252355208	0.031617377852319	0.063520367224025
10	1	30001	40000	0.034910448249894	0.03454487777993	0.040345931098694	0.037079516922359	0.037239562360223	-0.016388098513811
10	1	40001	50000	0.033767689505394	0.033285069689165	0.055275170144794	0.036201830848146	0.036094345598276	0.011354559841687
10	1	50001	60000	0.035482105942099	0.032672765425281	0.32777675659037	0.038234733682072	0.036077046000782	0.22804639847227
10	1	60001	70000	0.032594266500731	0.032064995879771	0.062919021951554	0.036360804059919	0.036607656137351	-0.025712386972585
10	1	70001	80000	0.032349730355232	0.032783694063283	-0.050460820546846	0.034772672252754	0.035873458209381	-0.11699981825239
10	1	80001	90000	0.031080739053404	0.032464731603286	-0.16250891260512	0.033998027082773	0.036050013327968	-0.21703813085383
10	1	90001	100000	0.038198003825879	0.036854820980837	0.13896712948438	0.041966454159077	0.041235043940667	0.06765085856543
11	1	1	10000	0.038186869350623	0.036549777315833	0.17078582795633	0.041527818482457	0.04045749937208	0.10089651393735
11	1	10001	20000	0.034475134096477	0.034865187875586	-0.042653300980018	0.037825450999512	0.038600602060095	-0.076579981116418
11	1	20001	30000	0.036247057602718	0.035291722268681	0.10320850633227	0.038287227035517	0.037827589459786	0.046335087453847
11	1	30001	40000	0.032659182123875	0.034497210569989	-0.20313524508623	0.035011512336699	0.037326816890563	-0.23652934418293
11	1	40001	50000	0.033430566893424	0.032713839758958	0.083518366228194	0.036496413447412	0.03605227580972	0.046973007010274
11	1	50001	60000	0.031237586429344	0.03023013356299	0.12701547255259	0.033488575512941	0.032673295063111	0.095120996474167
11	1	60001	70000	0.037037823129252	0.034615486720515	0.26679706519712	0.039763768891194	0.037788422688673	0.19933834544617
11	1	70001	80000	0.033067303109545	0.034277069196671	-0.13455692006432	0.035295006992478	0.0373525463106	-0.21005085845965
11	1	80001	90000	0.036253939142522	0.03662596512129	-0.038730457769622	0.039272173837688	0.04004552876444	-0.073651197933171
11	1	90001	100000	0.032316697977075	0.03151920629473	0.096442923063236	0.034774941443123	0.034324895621503	0.049987587701234
12	1	1	10000	0.035509525260439	0.03204507274949	0.41210840341726	0.038090013745444	0.034977962572494	0.33922374651981
12	1	10001	20000	0.034110259511786	0.032990341753066	0.12941098836288	0.036369175685221	0.035581429090295	0.084414253990233
12	1	20001	30000	0.034459127934661	0.034575870843768	-0.012872864647156	0.036957033729035	0.037638001643092	-0.068992920499215
12	1	30001	40000	0.03475389619511	0.033674097530106	0.12224484377529	0.03825561359449	0.037550205808861	0.071634976344199
12	1	40001	50000	0.029866380312809	0.031386052398189	-0.18455547994673	0.032388029521787	0.03417584167157	-0.19943977591495
12	1	50001	60000	0.032230342622634	0.032750934301728	-0.060594129170568	0.034721883132502	0.035717915876493	-0.10632562617426
12	1	60001	70000	0.033750910441607	0.032037552916572	0.20385667852965	0.03623198606712	0.034794823226946	0.15747749223973
12	1	70001	80000	0.029743427707047	0.031340510567186	-0.19423799065656	0.031918850807361	0.034203466500973	-0.25465589765647
12	1	80001	90000	0.03398319498388	0.032588701663201	0.16311936235206	0.036381831512918	0.035443240634882	0.10096937467767
12	1	90001	100000	0.03318717766479	0.032116535482792	0.12707233889896	0.036005845668562	0.035474679774695	0.057089401720613
13	1	1	10000	0.033938385685186	0.034116468719374	-0.019899958957988	0.036909844755224	0.037672930685405	-0.07723969855836
13	1	10001	20000	0.03505871622392	0.034147690849985	0.10171266655689	0.038126484896482	0.037595419901217	0.053866303438288
13	1	20001	30000	0.031509274934526	0.032644399358898	-0.13255476090068	0.03346042531773	0.035312354639676	-0.19995994584196
13	1	30001	40000	0.034788420326178	0.036145040786732	-0.14310913863613	0.038235907841529	0.040364897314672	-0.20115666766641
13	1	40001	50000	0.031399833912454	0.032537108556679	-0.13324051404228	0.034545155868936	0.036365980962236	-0.19091588643083
13	1	50001	60000	0.035421132145448	0.035215596790496	0.022252726358566	0.038525827234222	0.038899722093004	-0.036655069991964
13	1	60001	70000	0.037478836892023	0.038096900482433	-0.061864951436605	0.040925829462748	0.042371770885034	-0.13015901766213
13	1	70001	80000	0.034488114790624	0.033380344497515	0.1265134554202	0.037246740781635	0.037003147509466	0.025102235126938
13	1	80001	90000	0.033024984965283	0.034054602279167	-0.11526466570418	0.03567403789626	0.037347470055104	-0.17085936081494
13	1	90001	100000	0.03176250015835	0.031068349968183	0.085161295985001	0.033862193853122	0.03339138443029	0.053752598412079
14	1	1	10000	0.036406619385343	0.037047087120641	-0.065921058564156	0.040022791285389	0.041561730679531	-0.1412269234122
14	1	10001	20000	0.03035873233859	0.030992497298156	-0.07794204929237	0.032375320195177	0.033760575086359	-0.15642884752358
14	1	20001	30000	0.034981971142941	0.036667505902842	-0.17527835977365	0.037728107115862	0.040246496540888	-0.23864740900197
14	1	30001	40000	0.037727373417147	0.036550551329001	0.12276803893977	0.040479612937625	0.039982006329978	0.047465398080033
14	1	40001	50000	0.030045467972172	0.031799208772815	-0.21022280722124	0.032376665297682	0.034426669379269	-0.22702742317857
14	1	50001	60000	0.031462884564194	0.031383408019682	0.0096526993684598	0.034576017444226	0.035105459417501	-0.057501309203919
14	1	60001	70000	0.028078723763742	0.0302784157535	-0.27688711454098	0.030337743707457	0.033200741141227	-0.32874074842483
14	1	70001	80000	0.034737904325533	0.035219630650381	-0.052149160964212	0.037888402428698	0.039005676276816	-0.10923603918581
14	1	80001	90000	0.036479957574428	0.034533473194473	0.21489057816136	0.038784152782093	0.037371900574512	0.14409720668687
14	1	90001	100000	0.032804474375071	0.032039678984858	0.090990518663309	0.034970181791975	0.034489229550026	0.053166568129448
15	1	1	10000	0.03346508063188	0.032113126338795	0.16048043857856	0.035451055800421	0.034411049293344	0.11522766031954
15	1	10001	20000	0.03155176823329	0.031552709497546	-0.0001137093761629	0.034179065207676	0.034360167793109	-0.020094889461053
15	1	20001	30000	0.031619171031474	0.03256336526344	-0.11053159149059	0.034543031809056	0.036138436322962	-0.16833214800217
15	1	30001	40000	0.030817400123307	0.030926727788054	-0.013473776778452	0.033229482704249	0.033785354327829	-0.06272486468772
15	1	40001	50000	0.031048998516524	0.032850189231552	-0.20901609382937	0.033627714191512	0.035916674510615	-0.24299438741138
15	1	50001	60000	0.031136301174141	0.031052911522909	0.010235522096786	0.033115393874888	0.033385468323258	-0.030839612581716
15	1	60001	70000	0.0359112216206	0.034959008088007	0.10384846410368	0.03897418696328	0.038410990421973	0.055914483501847
15	1	70001	80000	0.03768037929947	0.036070753194341	0.17014826306937	0.041038722688231	0.040050853711891	0.094069143590253
15	1	80001	90000	0.031457134882574	0.0302333488606	0.15427454767056	0.033459927938456	0.032438382781466	0.12004812874856
15	1	90001	100000	0.033434361539757	0.033888204359206	-0.051056932381238	0.036011196867466	0.036900537169678	-0.091901317219243
16	1	1	10000	0.032981980845622	0.033743904481107	-0.086079521065867	0.036246104225556	0.037521535760818	-0.12961971952775
16	1	10001	20000	0.033042614124003	0.033544266225282	-0.057013002438194	0.035424845048276	0.036351252604385	-0.097175495626641
16	1	20001	30000	0.032649192353761	0.030789331767874	0.23023554868212	0.034931297654741	0.033359708824941	0.1795975513359
16	1	30001	40000	0.03487119586378	0.034308631016458	0.06251426249843	0.037097418296421	0.037276723044829	-0.018342108717952
16	1	40001	50000	0.033845612047808	0.033067235645535	0.089735004022221	0.036191378066378	0.035871193817413	0.03403385420158
16	1	50001	60000	0.034366443026237	0.033921338383269	0.050024605745674	0.036537759414097	0.036576289671803	-0.0040167575936987
16	1	60001	70000	0.031688166114396	0.031930444759955	-0.02892283822809	0.034325938936595	0.035058023376985	-0.079617221231184
16	1	70001	80000	0.03350615024906	0.032543234413454	0.11279272423083	0.03629183009714	0.036033096511877	0.027378772724226
16	1	80001	90000	0.034662313300191	0.03315236094165	0.17362696399045	0.037770184763351	0.036804348856517	0.1000652130449
16	1	90001	100000	0.031992889062503	0.031266914051884	0.088501649272889	0.03418936166388	0.033946834351985	0.02723755266473
17	1	1	10000	0.028931144699063	0.029821502799803	-0.11378861730023	0.030969977734684	0.03227166225788	-0.15375899814385
17	1	10001	20000	0.034433061042355	0.034035064354739	0.04458092261813	0.037565054453488	0.037901799162752	-0.033880358479721
17	1	20001	30000	0.031127228439427	0.032352886643415	-0.14441058313813	0.03344863851193	0.035475497641683	-0.21784024613572
17	1	30001	40000	0.031277288590996	0.031752272402602	-0.05701975744854	0.033709735558418	0.035004441735639	-0.14101896204123
17	1	40001	50000	0.03497144018406	0.033272646953247	0.19463912222131	0.038253896300134	0.037058091238114	0.12304590838207
17	1	50001	60000	0.035299482793461	0.03454495385077	0.083272727260587	0.038502034886344	0.038468981077545	0.003276659413606
17	1	60001	70000	0.035047458234196	0.033565670885634	0.16829422626385	0.038381053875459	0.037172150238443	0.12401087484778
17	1	70001	80000	0.031022120518688	0.03051634741231	0.063169347748552	0.033633229100168	0.033616465939915	0.0019010675500806
17	1	80001	90000	0.032127397590667	0.032068962365628	0.0069459051427539	0.035007748421968	0.035383744455283	-0.040515900349061
17	1	90001	100000	0.032650142820986	0.032821788719058	-0.01993599148128	0.03488991990746	0.035557270600475	-0.071561319233046
18	1	1	10000	0.033043052837573	0.033529883020305	-0.055351793779091	0.035216948029022	0.03615073946742	-0.098491399459775
18	1	10001	20000	0.035179535664356	0.034295034932144	0.098325180847589	0.037967614029921	0.037784263850509	0.018504111296978
18	1	20001	30000	0.034823449504228	0.036171260218333	-0.14207862115835	0.037323105172179	0.039392699563678	-0.200362415974
18	1	30001	40000	0.033002243104413	0.034521312232723	-0.16776453287659	0.035835697380292	0.037989710778094	-0.21621713266507
18	1	40001	50000	0.034158032922618	0.03461957880596	-0.050828740588628	0.037132336383273	0.038098062520275	-0.096663960321912
18	1	50001	60000	0.029132977370964	0.028419383213996	0.095683534050576	0.031194107508699	0.030768283590448	0.05275030586967
18	1	60001	70000	0.029655443814434	0.030277558810187	-0.078312483087265	0.031485191528168	0.032646189404993	-0.13557116189814
18	1	70001	80000	0.034370916916455	0.032722456659306	0.1920363198502	0.037195555192121	0.035751619145272	0.15399229943803
18	1	80001	90000	0.03019968576539	0.030009642911142	0.024135565805814	0.032880461184701	0.033102892663595	-0.025615961564596
18	1	90001	100000	0.033928661986626	0.032991774131054	0.10825601963292	0.037031404483273	0.036268218841059	0.080236969556667
19	1	1	10000	0.035059639495446	0.035344167343943	-0.030693334851297	0.037605770564572	0.038563340582663	-0.094693491677767
19	1	10001	20000	0.039237433938132	0.036875080625958	0.24428005974295	0.04187971729179	0.039885703590193	0.19066147647601
19	1	20001	30000	0.031628103354772	0.030054002477674	0.19961532212256	0.033799026261968	0.032529246791295	0.14880256895616
19	1	30001	40000	0.033322203977376	0.033234472239604	0.01006324534435	0.035905406825288	0.036329509849817	-0.044511960814049
19	1	40001	50000	0.031667599521074	0.03192228963313	-0.030412590532623	0.034158550294528	0.03494979933247	-0.086318382241218
19	1	50001	60000	0.03300327164819	0.032127778158728	0.10387592633848	0.035365489501936	0.034926431122648	0.047929410203134
19	1	60001	70000	0.03122775881436	0.029968104448413	0.16019750706113	0.03416830978941	0.033484819121351	0.077817247036443
19	1	70001	80000	0.031822381116377	0.030562573139476	0.15710703016767	0.034509514400075	0.033676451372266	0.09430692749921
19	1	80001	90000	0.034895350148616	0.033881616126556	0.11406510039706	0.037838150122045	0.037247827439801	0.060433772640593
19	1	90001	100000	0.035597982630624	0.034650646137061	0.10423469880817	0.038722107200368	0.03806208453711	0.06612733884945
20	1	1	10000	0.036344769510771	0.034501221567472	0.20372082374677	0.038843758315892	0.03769689830907	0.11601403488042
20	1	10001	20000	0.034500055411123	0.03455658753271	-0.0062370369257971	0.037025974025974	0.037707228947869	-0.068895072863244
20	1	20001	30000	0.032420158457894	0.033256485381841	-0.095868480538942	0.035178580435049	0.036588598537427	-0.1469453179079
20	1	30001	40000	0.032817532863237	0.034084054162613	-0.14166518226498	0.034465598839035	0.036197312406652	-0.18241671404239
20	1	40001	50000	0.033111660325409	0.033238529373803	-0.014551046930419	0.035327114890315	0.035748292008152	-0.044922839098446
20	1	50001	60000	0.036321536458617	0.033745696988522	0.29099963775186	0.038632326180567	0.036542159880385	0.21810322018551
20	1	60001	70000	0.031071882605063	0.031537237877279	-0.05624455176599	0.033231543896695	0.034410955988823	-0.13067276632214
20	1	70001	80000	0.033376691278677	0.033101854221983	0.03165122257892	0.036026174013409	0.03622485337799	-0.020912675344798
20	1	80001	90000	0.035142259544615	0.033809582137273	0.15026855865402	0.038689931100645	0.037790242509341	0.09078436383001
20	1	90001	100000	0.032901272812252	0.033247005983772	-0.039642982984964	0.035165735608213	0.03589629660105	-0.077600764884534
21	1	1	10000	0.035966967064667	0.03577995904081	0.019928427965099	0.038558754573231	0.038673597808087	-0.011324542524667
21	1	10001	20000	0.033683833499629	0.034009881583873	-0.036548418584308	0.036544547026392	0.037695313834392	-0.11641219648051
21	1	20001	30000	0.033321723356009	0.034643046821407	-0.14541556188924	0.035585870546697	0.037622494944434	-0.20642636560658
21	1	30001	40000	0.037026387255116	0.034970187488356	0.22417837646035	0.039180014430014	0.037707228947869	0.14894228260718
21	1	40001	50000	0.033063997295735	0.033298370124136	-0.026832454443718	0.035847658004231	0.036661729484673	-0.084669525171488
21	1	50001	60000	0.033250748538395	0.033881616126556	-0.070985064341178	0.035569229210979	0.036381468645775	-0.085127832786899
21	1	60001	70000	0.033288963807924	0.03138359524204	0.23141371654484	0.036102852377161	0.034638185486654	0.16121529224104
21	1	70001	80000	0.033243966852498	0.031108215016271	0.26168439578064	0.036077007164087	0.034367775216082	0.18961097125603
21	1	80001	90000	0.0314081122333	0.032507950330539	-0.12897274900547	0.033361316048625	0.035127527171105	-0.19170672198561
21	1	90001	100000	0.033082189537131	0.033731263130416	-0.073358297976168	0.035934528550298	0.037013601195298	-0.11116662780746
22	1	1	10000	0.033944645426254	0.03233030054809	0.1903404418916	0.036145362266975	0.034983628409818	0.12661138939421
22	1	10001	20000	0.032228030085092	0.032463147451732	-0.027608858155566	0.035074696545285	0.035763439746476	-0.073430500452794
22	1	20001	30000	0.037977963235695	0.037318996869541	0.067331724538933	0.040681303410127	0.040552831798781	0.012082363327448
22	1	30001	40000	0.035037835358863	0.036053743542674	-0.1074378880538	0.037831439650242	0.039693813607285	-0.17893364694902
22	1	40001	50000	0.033420288909903	0.033990109594337	-0.063912513277973	0.03610868431933	0.037387945476965	-0.13047464774661
22	1	50001	60000	0.03440980218161	0.034131106998285	0.031130190026416	0.036985713564541	0.036977929553417	0.00080268773687351
22	1	60001	70000	0.031868089890093	0.032665636428702	-0.093072238488123	0.03449264522563	0.035681327981787	-0.12702096164809
22	1	70001	80000	0.034411130707427	0.033410478962167	0.11417774447168	0.037034755654976	0.036611809961944	0.044049495611481
22	1	80001	90000	0.031648023127844	0.030556315149174	0.13617100666775	0.033864790253965	0.033651522072525	0.024160778642227
22	1	90001	100000	0.036199955328202	0.034899424179129	0.14207790778283	0.038529057219371	0.037642128478038	0.089849510478914
23	1	1	10000	0.034313581416107	0.036989882812417	-0.27588771374218	0.03702690353869	0.040692845024744	-0.34358881196936
23	1	10001	20000	0.034119243413564	0.034422455331134	-0.03358241580686	0.037631914709571	0.039096669010804	-0.14287655703215
23	1	20001	30000	0.030208173690932	0.030628933965607	-0.052358240663785	0.032812446212743	0.033801310819077	-0.11153157097242
23	1	30001	40000	0.028374486602335	0.030305425117158	-0.24284390558772	0.030261200615183	0.032613098741198	-0.27490996720471
23	1	40001	50000	0.031319388678572	0.032671698129408	-0.15778246490517	0.033693063788823	0.035490856099262	-0.19313760315276
23	1	50001	60000	0.035180205199838	0.033893131351781	0.14476953415521	0.038137995531393	0.0370405986887	0.1129703891039
23	1	60001	70000	0.03730592419117	0.035497278172625	0.19426913330405	0.039526971192883	0.038017562216948	0.1514038055458
23	1	70001	80000	0.030567687970642	0.030402739261371	0.020678276099047	0.033235525527476	0.033639396680665	-0.045770783097487
23	1	80001	90000	0.030853818286943	0.031595294947053	-0.089454477173133	0.032986245780363	0.034344905141734	-0.15082302597877
23	1	90001	100000	0.034453994299026	0.034980067663196	-0.05733976164162	0.036509915014164	0.037436454327978	-0.094377468427857
24	1	1	10000	0.030064883581703	0.028597233469025	0.19557737181874	0.032368835847782	0.031304544908295	0.12959309098007
24	1	10001	20000	0.034324578816104	0.033803101300356	0.05881258542014	0.037205447330447	0.037213965778492	-0.00087286224217175
24	1	20001	30000	0.033890163098879	0.03266045786629	0.14352683669804	0.035875187779407	0.035141485544611	0.079603790982344
24	1	30001	40000	0.032728881590951	0.033677968116029	-0.10743447231458	0.036005294018735	0.037687551111746	-0.17021387182403
24	1	40001	50000	0.030527983773848	0.031062104585069	-0.065541240136936	0.033092190087772	0.034094970175831	-0.11213110280178
