replicate	chromosome	window_pos_1	window_pos_2	pi_new	thetaw_new	tajimaD_new	pi_new_multi	thetaw_new_multi	tajimaD_new_multi	pi_old	pi_vcftools
2	1	40001	50000	0.031676970203286	0.033526078696981	-0.23108289487776	0.033350527757903	0.035645856695631	-0.26982228233824	0.03167697020328599	0.0316463
2	1	50001	60000	0.031937520215032	0.03177678183696	0.021190927742461	0.03340796835327	0.033652964316395	-0.030502049646104	0.03193752021503218	0.0316474
2	1	60001	70000	0.032775144930361	0.033194463861649	-0.052924722326844	0.034579496249314	0.035541759754491	-0.11344752644486	0.03277514493036103	0.0328263
2	1	70001	80000	0.030405349166274	0.031381582507397	-0.13032037010319	0.032462031258629	0.033806607168002	-0.16664259364058	0.030405349166273618	0.0309363
2	1	80001	90000	0.03607493309545	0.036338487032393	-0.030391750356156	0.038923223462697	0.039860349146362	-0.098533499961122	0.03607493309545049	0.0369926
2	1	90001	100000	0.036155460777527	0.036265150523813	-0.012674388286474	0.03880309630164	0.039405282580311	-0.064046283485192	0.03615546077752719	0.0368047
3	1	1	10000	0.036632289434829	0.034631733576368	0.24204409608367	0.038204477471649	0.036629132243115	0.18022491882154	0.03663228943482943	0.0363668
3	1	10001	20000	0.033450602140946	0.033740748025148	-0.036029180281992	0.03562091503268	0.036221701118431	-0.069503288963861	0.033450602140945584	0.03379
3	1	20001	30000	0.032345022454882	0.032613750044015	-0.03452063620804	0.034245614035088	0.034978465214915	-0.087789963168245	0.032345022454882064	0.0326189
3	1	30001	40000	0.035170802269945	0.037125743797949	-0.2206631987484	0.037601491117453	0.040135910468374	-0.2646538955778	0.03517080226994548	0.0357816
3	1	40001	50000	0.033069527038293	0.032889748792173	0.022900773584505	0.034976157020679	0.035344802070853	-0.043703892850952	0.03306952703829267	0.0332763
3	1	50001	60000	0.028761747622604	0.030031860780727	-0.17715311352026	0.03066523164663	0.032563412517707	-0.24421602691392	0.02876174762260449	0.0290921
3	1	60001	70000	0.032243024412472	0.028928018444697	0.4799777283785	0.034182854612873	0.031091611230275	0.41650234624895	0.03224302441247242	0.0325079
3	1	70001	80000	0.029384807665602	0.028410076969791	0.14369783557671	0.030964017468216	0.030324178451212	0.088386522462839	0.029384807665602	0.0294437
3	1	80001	90000	0.032072140739454	0.034156918139917	-0.25572878861793	0.034494501635854	0.036953783695227	-0.2788789787451	0.03207214073945379	0.0325732
3	1	90001	100000	0.032622778238856	0.032127587250598	0.064572223968206	0.034464783811811	0.034509797590945	-0.005465362749361	0.03262277823885568	0.0327105
4	1	1	10000	0.036508077895182	0.035300784894829	0.1433043949339	0.038846511524921	0.038242721839367	0.066165915635703	0.03650807789518221	0.0369353
4	1	10001	20000	0.034926302400054	0.033881719292418	0.1291734355797	0.036816000533203	0.036140943263207	0.078269559740424	0.03492630240005356	0.0348868
4	1	20001	30000	0.033017800299924	0.031736828446712	0.16908906418732	0.035823608294267	0.034870161496033	0.11456910514328	0.03301780029992363	0.0340253
4	1	30001	40000	0.033972105934765	0.036117916019135	-0.24895097678907	0.036304434945231	0.038959769738754	-0.28563403975504	0.0339721059347646	0.0343295
4	1	40001	50000	0.034057297952691	0.033926818964787	0.016113756028172	0.036190918798099	0.036711494696295	-0.059422232266829	0.03405729795269109	0.0344284
4	1	50001	60000	0.032418452443788	0.033831494631071	-0.17499748842845	0.034727118026012	0.036720574036268	-0.22749162283577	0.032418452443787604	0.0330811
4	1	60001	70000	0.037407284032867	0.037344750258101	0.0070171778771704	0.040281216398776	0.040929416656207	-0.066377721358023	0.03740728403286698	0.0384484
4	1	70001	80000	0.033280456852792	0.032968251974799	0.039675107703168	0.034919358862763	0.035007297201792	-0.010525614196405	0.03328045685279188	0.0331489
4	1	80001	90000	0.03165272995573	0.032419794987449	-0.099123802076724	0.03319820923447	0.034443440716558	-0.15147972742983	0.03165272995573045	0.0313789
4	1	90001	100000	0.027101327153992	0.027462543810212	-0.055084906965541	0.028782566928177	0.029626911889683	-0.11937636816792	0.027101327153991994	0.0274384
5	1	1	10000	0.032740429609163	0.032817164797076	-0.0097963241836758	0.034891432120123	0.03524854922368	-0.042452437357491	0.03274042960916262	0.0331189
5	1	10001	20000	0.033581411424972	0.033826741890992	-0.030386887896504	0.035698012804523	0.036662345508011	-0.11022272066434	0.03358141142497171	0.0338953
5	1	20001	30000	0.036847678280836	0.035397856800016	0.17162087433879	0.039153125173313	0.037869731830495	0.14202221382505	0.03684767828083551	0.0371563
5	1	30001	40000	0.033757820349841	0.03350564840438	0.031533281510319	0.035799305168157	0.03620615015936	-0.047087339949052	0.033757820349840956	0.0341132
5	1	40001	50000	0.033448966274965	0.033691737006861	-0.030190068752633	0.036186289401617	0.036844342560511	-0.074844239658159	0.03344896627496472	0.0343553
5	1	50001	60000	0.037812973619896	0.036899730290416	0.10371126039185	0.040845547412836	0.040615389213827	0.023750592038174	0.03781297361989609	0.0387216
5	1	60001	70000	0.038777973039107	0.035829368451004	0.34484291183998	0.040865863649448	0.038242721839367	0.28745535715332	0.03877797303910664	0.0388553
5	1	70001	80000	0.03230436306388	0.032384765674781	-0.010401324973529	0.034831429598695	0.035370711141768	-0.063886589569201	0.03230436306387997	0.0331421
5	1	80001	90000	0.032210191438299	0.035838988820045	-0.42427578415246	0.034652498404683	0.038870369242117	-0.45475996677515	0.03221019143829882	0.0328679
5	1	90001	100000	0.036092530967936	0.034958030732257	0.13598194879319	0.038535810721084	0.037871043303917	0.073561900081198	0.036092530967935806	0.0366553
6	1	1	10000	0.036464294669973	0.036916115386152	-0.051288012741324	0.038621247727575	0.039656466027007	-0.10940592546066	0.036464294669972974	0.0366747
6	1	10001	20000	0.033748191832647	0.034116353650603	-0.045214722960983	0.035980871307515	0.036756579940863	-0.088436413897632	0.033748191832647156	0.0342142
6	1	20001	30000	0.037245632639393	0.037542760598812	-0.033166123702185	0.039581322059101	0.040559985255667	-0.10112849983094	0.037245632639392755	0.0375468
6	1	30001	40000	0.02997093007098	0.031047629647164	-0.14527414998206	0.031697357354699	0.033337186006969	-0.20609072779614	0.02997093007097954	0.0301505
6	1	40001	50000	0.036658578082727	0.035312123070702	0.15977095932902	0.039047196494925	0.038285556336869	0.083370370166145	0.03665857808272669	0.0370558
6	1	50001	60000	0.027422122197959	0.028640434731993	-0.17816496251277	0.029468025497495	0.030751032806412	-0.17477713063961	0.02742212219795891	0.0279563
6	1	60001	70000	0.032105151909577	0.032113236265347	-0.0010546619748842	0.033644419567398	0.033953757599545	-0.038172313516511	0.03210515190957737	0.0319521
6	1	70001	80000	0.032471451558124	0.032084174581516	0.050568620776527	0.033963070230922	0.033874273400337	0.010983166243898	0.03247145155812413	0.0322174
6	1	80001	90000	0.03234989820779	0.031308915876512	0.13928506145846	0.034424705296364	0.033907343419862	0.063929847103147	0.03234989820778961	0.0327379
6	1	90001	100000	0.033956251387964	0.034074111302376	-0.014492591363804	0.036068127703535	0.03668713326941	-0.070704714092987	0.03395625138796358	0.0343621
7	1	1	10000	0.03308983809508	0.033952678502589	-0.10647771235704	0.035057909089905	0.036423679647903	-0.15712906421114	0.03308983809507962	0.0334242
7	1	10001	20000	0.032828779680723	0.033377720601113	-0.068904921985642	0.035254988913525	0.036279068399265	-0.11828559894104	0.03282877968072262	0.03339
7	1	20001	30000	0.031715623906171	0.032849577900354	-0.14462335417522	0.033680561315043	0.035415070463028	-0.20522381699825	0.031715623906171005	0.0320605
7	1	30001	40000	0.03246067484356	0.033096410798232	-0.080477717796359	0.034253630716859	0.035544456509519	-0.15217326372129	0.03246067484356	0.0326232
7	1	40001	50000	0.035128765169328	0.033062833992943	0.26178917288864	0.036994081789995	0.035348807889834	0.19502877332153	0.03512876516932815	0.0351037
7	1	50001	60000	0.034365325077399	0.034088924173262	0.033972343753958	0.036777669768088	0.037245462163538	-0.052632592419803	0.03436532507739938	0.0348468
7	1	60001	70000	0.031297250954762	0.031782632346189	-0.063978674988338	0.033426398329262	0.034414140586466	-0.12026000520595	0.03129725095476156	0.0317584
7	1	70001	80000	0.036318178535116	0.034188555260423	0.26099288801011	0.038602388323751	0.036832541712705	0.20136037350412	0.03631817853511642	0.0367495
7	1	80001	90000	0.034649633288597	0.034208490610342	0.054031914066778	0.0366924104742	0.036521607767772	0.019597749201217	0.03464963328859658	0.0348321
7	1	90001	100000	0.033111499444485	0.033667676133458	-0.069213261611211	0.03508660822417	0.036297332322277	-0.13977369750939	0.033111499444484764	0.0332411
8	1	1	10000	0.033524148869627	0.03173425914068	0.23628474202617	0.035941024188083	0.034541969529643	0.16970819195688	0.03352414886962738	0.0340505
8	1	10001	20000	0.031881063849875	0.031110648302675	0.10373871168528	0.03352132300496	0.033431115846788	0.011305299039711	0.03188106384987477	0.0319089
8	1	20001	30000	0.030791026238162	0.032130522544248	-0.174654165738	0.032459085186739	0.034302218811584	-0.22513816502026	0.030791026238161778	0.03094
8	1	30001	40000	0.036286792283837	0.034866449537064	0.17068763755336	0.038303907799996	0.037248334980118	0.11875553563477	0.036286792283836584	0.0361742
8	1	40001	50000	0.03477370035689	0.033247076820066	0.19237994716307	0.036382750911219	0.035118570799206	0.15083493672551	0.03477370035689032	0.0345163
8	1	50001	60000	0.034578513132843	0.034853562113222	-0.033066156371253	0.036315900370395	0.0370005832626	-0.077544715485423	0.034578513132842686	0.0344711
8	1	60001	70000	0.036434717670924	0.035188931844198	0.14834232179497	0.038523830917794	0.03769549345563	0.092088003178165	0.03643471767092445	0.0365553
8	1	70001	80000	0.033336290890539	0.034480098969954	-0.13899522394835	0.035046101661207	0.036539201280421	-0.17123566008221	0.03333629089053896	0.0333884
8	1	80001	90000	0.031760856303034	0.03127594322942	0.064950786220748	0.033594319411622	0.033592517732723	0.00022471495212407	0.031760856303033665	0.0320221
8	1	90001	100000	0.02857015689329	0.030987779735045	-0.32682683031258	0.03047525695552	0.033394905609229	-0.36630263763483	0.02857015689329031	0.0289637
9	1	1	10000	0.030566801619433	0.03195597421574	-0.18211657505704	0.032743362831858	0.034773421348719	-0.24461516317973	0.030566801619433197	0.03108
9	1	10001	20000	0.034325160543567	0.033736138779978	0.073152661672315	0.036508762701071	0.036327225089991	0.020940765787638	0.034325160543566574	0.0347016
9	1	20001	30000	0.032520600393974	0.030608929907783	0.26162280401262	0.034206656346749	0.032509751447388	0.21868143751705	0.032520600393973864	0.0325647
9	1	30001	40000	0.032843702849028	0.031549908068464	0.17179317626802	0.034653448942398	0.033895338420412	0.093712389808073	0.032843702849028135	0.0330247
9	1	40001	50000	0.03965804814102	0.035700496674694	0.46450556546611	0.042336458443063	0.038867304526841	0.37406521053496	0.03965804814102028	0.04019
9	1	50001	60000	0.034343597783816	0.033855429894292	0.06041374885654	0.036763318796675	0.036845700891595	-0.0093694393238948	0.03434359778381606	0.0348737
9	1	60001	70000	0.033717331786931	0.034729776305485	-0.12214786553318	0.036331802239571	0.037982219510527	-0.18209795585294	0.033717331786931044	0.0345116
9	1	70001	80000	0.036625148114976	0.03536404494569	0.14942453373433	0.039425877515378	0.038804059760258	0.0671576112073	0.036625148114976164	0.0375453
9	1	80001	90000	0.033826684545759	0.032406028620151	0.18366192290212	0.035545377136401	0.034455035557231	0.13259328723133	0.0338266845457593	0.0336153
9	1	90001	100000	0.035953491222499	0.033268192778669	0.33817746544746	0.038415232393781	0.035949878874657	0.28736305564058	0.035953491222498926	0.0364753
10	1	1	10000	0.033077206374715	0.03158780531112	0.19752704681464	0.034341799330285	0.033126084162399	0.15375906868883	0.033077206374715416	0.0324942
10	1	10001	20000	0.034851287651693	0.034614519342792	0.028660237154173	0.037091042152944	0.037234224504705	-0.016114742349508	0.034851287651693284	0.0352105
10	1	20001	30000	0.032453824390949	0.033429039399583	-0.122226081739	0.034568925466251	0.03607788852434	-0.17526338111609	0.032453824390948856	0.0328958
10	1	30001	40000	0.034903486508149	0.034548104917533	0.043100717513709	0.037723908257084	0.037803828535129	-0.0088595265475823	0.03490348650814854	0.0358905
10	1	40001	50000	0.032354846998626	0.03293763984447	-0.074129687394502	0.034367581571442	0.035341631903578	-0.11548565067585	0.032354846998625834	0.0325358
10	1	50001	60000	0.031061606988555	0.031557693008631	-0.065854598338399	0.033240909670658	0.034301907244011	-0.1296006184569	0.03106160698855496	0.0315489
10	1	60001	70000	0.033992851814325	0.034525598740044	-0.064653616892882	0.036180264404039	0.037254365194865	-0.12082179086831	0.03399285181432532	0.0343821
10	1	70001	80000	0.036203521413473	0.03458779384215	0.19573043725227	0.038556375131718	0.037543012575487	0.11311441250676	0.036203521413473286	0.03659
10	1	80001	90000	0.032904734398258	0.033136634399352	-0.029320603192113	0.035121223836085	0.036113619730648	-0.11515148790861	0.0329047343982582	0.0334705
10	1	90001	100000	0.034145922175579	0.035816536914526	-0.19545132102549	0.035881554105528	0.038108866125119	-0.24493558828344	0.03414592217557908	0.0342095
11	1	1	10000	0.034584395090916	0.033385975846546	0.1503932379981	0.036391247133553	0.035505044468184	0.10458777664088	0.03458439509091619	0.0344953
11	1	10001	20000	0.034088889382595	0.032720195546937	0.17525082305215	0.035504033039367	0.034392421343433	0.13542687830276	0.03408888938259536	0.0337537
11	1	20001	30000	0.030248949708593	0.031570828848857	-0.17540460145192	0.031904183108832	0.033587752963977	-0.21001139718022	0.030248949708592886	0.0302547
11	1	30001	40000	0.035498828311547	0.036638886026915	-0.13039086682671	0.037657601909456	0.039324450357938	-0.17764484251289	0.035498828311546965	0.0358726
11	1	40001	50000	0.031464434216085	0.032390593331319	-0.1197917146548	0.033127097896288	0.034262197606074	-0.13881287486655	0.031464434216085205	0.0314774
11	1	50001	60000	0.033195556272565	0.032295387296654	0.11677244876172	0.034815467873223	0.034031034044092	0.096579651138811	0.03319555627256494	0.0330468
11	1	60001	70000	0.035450849345586	0.033317286391928	0.26829877276781	0.037838466523037	0.036186564918579	0.19128979034649	0.035450849345586184	0.0359579
11	1	70001	80000	0.032919085277962	0.034365619374989	-0.17636565593499	0.035049343834926	0.037112288779001	-0.23294042881763	0.032919085277961745	0.0333284
11	1	80001	90000	0.033533214184302	0.033575074887349	-0.0052237117239908	0.035840311004785	0.036449679390535	-0.070056253891421	0.03353321418430239	0.0340626
11	1	90001	100000	0.034011911328018	0.034342322769729	-0.040311920853215	0.036304426152269	0.036988892714965	-0.077544715485423	0.03401191132801836	0.0344711
12	1	1	10000	0.031383706571438	0.029432168302563	0.27773215174992	0.033430245436824	0.031763715726007	0.21980011801423	0.03138370657143811	0.0317721
12	1	10001	20000	0.03413429285845	0.032810062262917	0.16909475367192	0.036257616566584	0.035115467580012	0.13628818438721	0.03413429285844972	0.0345753
12	1	20001	30000	0.036587714659467	0.036101967204111	0.056380487616237	0.038999391222536	0.039034939933529	-0.0038166553659545	0.03658771465946728	0.0370884
12	1	30001	40000	0.036451045055484	0.034845862257259	0.19301605234873	0.039020364760159	0.037758604214222	0.14003885812106	0.03645104505548376	0.0370811
12	1	40001	50000	0.03156891699869	0.030887776414444	0.092377306245875	0.033716377350119	0.033325364010835	0.04915903222546	0.03156891699869048	0.0319968
12	1	50001	60000	0.033376300165171	0.032962487472247	0.052596377589812	0.035484247180154	0.03542330987427	0.0072082532710821	0.0333763001651712	0.0336284
12	1	60001	70000	0.038329131433926	0.037757862371913	0.06340383333827	0.040729299539682	0.040721099874203	0.00084395209013348	0.038329131433926064	0.0386521
12	1	70001	80000	0.032657426801551	0.034159685175138	-0.18426146085213	0.034788460153857	0.037076398482151	-0.258595238894	0.03265742680155087	0.0330595
12	1	80001	90000	0.036739810866556	0.035788240562848	0.11141503268699	0.038724887929603	0.03817540063355	0.060321250375111	0.036739810866555846	0.0368274
12	1	90001	100000	0.035960351807902	0.036216880627572	-0.029680709756752	0.038064455218451	0.039051894093129	-0.10596892131253	0.03596035180790172	0.0360737
13	1	1	10000	0.035756544064296	0.035181392694906	0.06850078143648	0.038076316899376	0.038190895317335	-0.012572960001124	0.03575654406429648	0.0361116
13	1	10001	20000	0.030512766406415	0.031642674295972	-0.14959261749333	0.03206752689124	0.033544617386568	-0.18449237704109	0.030512766406414857	0.0305026
13	1	20001	30000	0.037818475326338	0.036042343806582	0.20649519644267	0.040297194089324	0.039064579219736	0.13223834509102	0.03781847532633806	0.0383226
13	1	30001	40000	0.031829309001892	0.031404922923786	0.056610265490656	0.033547436032431	0.033419520154797	0.016036659899776	0.03182930900189162	0.03186
13	1	40001	50000	0.03058987888503	0.030404717011116	0.025510104094729	0.032367007863979	0.0327072035618	-0.043576929195201	0.030589878885029835	0.0307389
13	1	50001	60000	0.036025590430824	0.035750913908191	0.032194152060051	0.038059061931539	0.038524253070568	-0.050605869983042	0.03602559043082413	0.0362284
13	1	60001	70000	0.032790953912589	0.031441366089114	0.17981768273326	0.034474847890415	0.033445678303004	0.12892506579686	0.03279095391258862	0.0327442
13	1	70001	80000	0.033698474430837	0.033778996462104	-0.0099876230841848	0.036	0.036643049536691	-0.073538928428678	0.03369847443083678	0.0342
13	1	80001	90000	0.037690785280601	0.037546685067257	0.016083079610365	0.040618476571175	0.041210050842141	-0.060166510227201	0.03769078528060112	0.0385063
13	1	90001	100000	0.03595312978374	0.034521947169579	0.17370521627373	0.038027880392341	0.037106059600936	0.10410606320701	0.035953129783740156	0.0361379
14	1	1	10000	0.034588214353258	0.033721877043018	0.10763894770182	0.036789009092719	0.036699921085104	0.010172345172879	0.03458821435325791	0.0350084
14	1	10001	20000	0.032933047282048	0.03458834093173	-0.20052065792662	0.034970168784794	0.03723814720008	-0.2552272496174	0.032933047282048426	0.0331937
14	1	20001	30000	0.030888916094423	0.033825545508194	-0.36374809596902	0.032835663968037	0.036719214493308	-0.44320285577055	0.03088891609442299	0.03123
14	1	30001	40000	0.036902173006224	0.037411838998922	-0.057089205572684	0.039985755850867	0.041187912437453	-0.12233294106606	0.036902173006223685	0.0381184
14	1	40001	50000	0.0351408431083	0.03560301184776	-0.054394012649366	0.037666949185404	0.038745575522349	-0.11666898033272	0.03514084310830013	0.0357874
14	1	50001	60000	0.03064297772058	0.030881237242979	-0.032319955666726	0.032136353542083	0.032706389557254	-0.073019580868014	0.030642977720579632	0.0304653
14	1	60001	70000	0.034803891540299	0.033462882706891	0.16790164086336	0.03711835600361	0.036408528801496	0.081697652908495	0.034803891540299274	0.0352884
14	1	70001	80000	0.033430015699286	0.032915596726259	0.065476888500977	0.035297573194859	0.035170631779249	0.015123594922008	0.033430015699286296	0.0335221
14	1	80001	90000	0.030829219312191	0.030412640681873	0.057377635698051	0.032403799656497	0.032297869767184	0.013740492339414	0.030829219312191448	0.0306832
14	1	90001	100000	0.036467994611025	0.035479674007471	0.11672220450866	0.038205293093699	0.037556884237749	0.072350608710546	0.03646799461102513	0.0362721
15	1	1	10000	0.033347973292267	0.033078814696609	0.034090749361818	0.035259283856329	0.035330029157758	-0.0083905456411491	0.033347973292267324	0.0335316
15	1	10001	20000	0.033031315286731	0.034912103268389	-0.22572687794525	0.03491367086496	0.037314593091531	-0.26963419112812	0.03303131528673094	0.0330458
15	1	20001	30000	0.031667842677527	0.031689130854961	-0.0028142929097126	0.033294219880335	0.033555200397627	-0.032586852606524	0.03166784267752671	0.0316595
15	1	30001	40000	0.03475443421331	0.034078375958437	0.083120377694622	0.03648623929492	0.036335798301057	0.017349582139915	0.03475443421330988	0.0346437
15	1	40001	50000	0.032573186253712	0.03139192749382	0.15763600022247	0.034373401818869	0.033581423968499	0.098810956716138	0.03257318625371235	0.0325447
15	1	50001	60000	0.031014025829746	0.029838018011205	0.16509199593198	0.032645190562613	0.031855533295548	0.1038492183433	0.03101402582974587	0.0310521
15	1	60001	70000	0.032566240895176	0.03347443400172	-0.11367209895748	0.034518529987503	0.035951850047314	-0.16706021799141	0.03256624089517576	0.0328547
15	1	70001	80000	0.032864265927978	0.032311158660289	0.071716273991131	0.034400428383735	0.03411763499487	0.034729663017847	0.03286426592797784	0.0327974
15	1	80001	90000	0.028387938387437	0.030154465410328	-0.24539235174734	0.030181987712083	0.03251770065716	-0.30092933644213	0.028387938387436657	0.0286216
15	1	90001	100000	0.032209835846493	0.031163113029267	0.14070672570239	0.034816791610839	0.034129173491019	0.084416943171635	0.03220983584649308	0.0330968
16	1	1	10000	0.03468354997257	0.032737887269539	0.24898902028765	0.036856033382917	0.035207594151416	0.19618466130463	0.03468354997257023	0.0348179
16	1	10001	20000	0.040863238061305	0.036821342352292	0.4599916664185	0.043111487683856	0.039563769167594	0.3758143311491	0.04086323806130516	0.0409732
16	1	20001	30000	0.030943469785575	0.029290577651633	0.23636437711731	0.03252503953611	0.031173560653655	0.181614422825	0.030943469785575047	0.03085
16	1	30001	40000	0.032425387650753	0.033098100141987	-0.08515407424227	0.034304570549772	0.035492936195207	-0.14029712404144	0.03242538765075307	0.0326374
16	1	40001	50000	0.027042815614387	0.028279240809976	-0.1831187603273	0.028820078587636	0.030498825506152	-0.2305748426758	0.027042815614387112	0.0274079
16	1	50001	60000	0.03347078654816	0.032320253001781	0.14913533885617	0.03523885102888	0.034446107138359	0.096428754808765	0.03347078654815971	0.0334205
16	1	60001	70000	0.031678746654773	0.03418863406088	-0.30759284261799	0.033853199310295	0.037115455048549	-0.36832989240905	0.03167874665477252	0.0321368
16	1	70001	80000	0.031410601876802	0.033444678949274	-0.25481708273709	0.033467251707597	0.036225158008036	-0.3190264932888	0.03141060187680221	0.0318742
16	1	80001	90000	0.03680482919773	0.036619212783049	0.021240663558074	0.03914667345403	0.039441595178023	-0.031338089858167	0.03680482919773005	0.0372363
16	1	90001	100000	0.030387037704964	0.03123299546901	-0.11346561047207	0.032051841580439	0.033491802307236	-0.18013839704137	0.030387037704963517	0.0305358
17	1	1	10000	0.032338543958033	0.033910247448962	-0.19419477078257	0.034712702226848	0.036946090503744	-0.25331857886983	0.032338543958032845	0.0329979
17	1	10001	20000	0.036008943419523	0.035505503253754	0.059413999421772	0.038079356651402	0.038417915776739	-0.036931942411169	0.036008943419523126	0.0362363
17	1	20001	30000	0.031408415497848	0.032217919746894	-0.10526346660372	0.033119586067364	0.034697110078129	-0.19050466296736	0.03140841549784752	0.0315332
17	1	30001	40000	0.034399192941583	0.033938975817022	0.056814856557301	0.036165690980218	0.036225519958823	-0.0069207202431382	0.034399192941583015	0.0343032
17	1	40001	50000	0.032732355698406	0.034038325685303	-0.16075494933298	0.035256282298667	0.037386624661005	-0.23878792211568	0.032732355698406324	0.0334653
17	1	50001	60000	0.032552695825116	0.031684525943968	0.11478722833446	0.034948679211748	0.034683407279753	0.03204706717745	0.03255269582511634	0.0331174
17	1	60001	70000	0.034038883400037	0.034916078757724	-0.10526669982085	0.036319120586276	0.037731280316505	-0.15684383990883	0.03403888340003684	0.0344305
17	1	70001	80000	0.033704035774549	0.033283936810063	0.052880920110801	0.036130598131463	0.035908847157617	0.025876919974468	0.03370403577454906	0.0343168
17	1	80001	90000	0.028328794531207	0.028633428360244	-0.044560498249864	0.030098978129651	0.030992916426412	-0.12082866331325	0.02832879453120658	0.0286332
17	1	90001	100000	0.033351473217756	0.036728104093539	-0.38525612670063	0.034767382031237	0.038637440745737	-0.41977307520199	0.033351473217756354	0.0330742
18	1	1	10000	0.033349110185536	0.0337873751791	-0.054347208013088	0.035608959273513	0.03665342874386	-0.11941152529574	0.03334911018553578	0.0338463
18	1	10001	20000	0.031444552257949	0.032732474523786	-0.16484557468814	0.033396241077277	0.035107362535356	-0.20422634968966	0.031444552257949385	0.0316663
18	1	20001	30000	0.034167157805776	0.034124506142671	0.0052368973167466	0.035943233833875	0.03648979831226	-0.062767077249936	0.0341671578057758	0.0341784
18	1	30001	40000	0.029482486782214	0.031925530289843	-0.32058146581372	0.031186596816799	0.033970578480711	-0.34337265447574	0.029482486782214348	0.0295774
18	1	40001	50000	0.033366130789585	0.033819590095936	-0.056178108609932	0.035695368266238	0.03648107592847	-0.090251815171218	0.033366130789584864	0.0339784
18	1	50001	60000	0.035078411223304	0.035772077221727	-0.081254144837246	0.037336481044299	0.038584156889863	-0.13551712463807	0.03507841122330444	0.0353763
18	1	60001	70000	0.032071585627209	0.033717031302931	-0.20446907850788	0.034041586812749	0.036309030190332	-0.26168530369178	0.032071585627209215	0.0323463
18	1	70001	80000	0.034970512963169	0.033162883504909	0.22836886917571	0.036718005540166	0.035367218662134	0.16003778217246	0.03497051296316902	0.0348821
18	1	80001	90000	0.035567743699331	0.03277970573172	0.35633698964147	0.038681634077825	0.036379844624927	0.26513286183026	0.035567743699331016	0.0367437
18	1	90001	100000	0.032148072470447	0.033155883234527	-0.12735022166364	0.034239535847493	0.035570317418214	-0.15676976124525	0.03214807247044714	0.0326132
19	1	1	10000	0.034965384936192	0.034515254104616	0.054643874953525	0.037249771828415	0.037177757523382	0.0081173145922381	0.03496538493619151	0.0354432
19	1	10001	20000	0.031077773698673	0.030534385131708	0.074546542906865	0.032597658848047	0.032384135056485	0.0276233573189	0.031077773698672807	0.0309547
19	1	20001	30000	0.035255131049399	0.033733601075767	0.1889776660846	0.037326220408254	0.036410509334336	0.10538784301065	0.03525513104939854	0.0354263
19	1	30001	40000	0.036727979245766	0.037238750281791	-0.057478351616455	0.039421401185082	0.040504126916735	-0.11203618268493	0.0367279792457662	0.0375016
19	1	40001	50000	0.032808615480663	0.035345649268768	-0.30076096970018	0.035143311484311	0.038516344472394	-0.36700968014963	0.032808615480663106	0.0333826
19	1	50001	60000	0.034047113976627	0.035364155254348	-0.15605175101823	0.036521464646465	0.03814018526951	-0.17786243406707	0.03404711397662675	0.03471
